frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
76,-0.005495,-2.074728,0.775715,-0.008117,0.076067,0.550709,0.831184,-0.211817,-0.056919,0.007834,0.912045,-0.055197,-0.189622,-0.737458,-0.116506,-0.52507,0.604191,-0.188883,-0.2618,-0.406072,0.20267,0.448354,-0.193857,-1.47448,-0.007935,0.154239,-0.072365,-0.204438,-1.112143,0.060959,0.0
77,0.011873,-2.047552,0.779269,-0.001461,0.077625,0.538701,0.838912,-0.315522,-0.054405,-0.014462,1.09087,0.111375,-0.235844,-0.71052,-0.124358,-0.503335,0.647752,-0.243804,-0.261693,-0.3833,0.211072,0.455734,-0.209227,-1.509759,0.040832,0.106248,-0.10035,-0.164475,-1.078816,-0.02583,0.0
78,0.024659,-2.021412,0.783718,0.004789,0.080347,0.523731,0.848073,-0.406932,-0.015402,0.029665,1.21179,0.217702,-0.2618,-0.684826,-0.130502,-0.473566,0.673403,-0.279232,-0.249392,-0.343861,0.199148,0.480434,-0.237664,-1.557589,0.037584,0.060793,-0.135642,-0.076166,-1.110502,0.008761,0.0
79,0.038537,-1.998583,0.788985,0.01075,0.083629,0.506941,0.857847,-0.483507,0.055052,0.098354,1.295848,0.192101,-0.2618,-0.65163,-0.126807,-0.445601,0.67397,-0.304536,-0.228638,-0.300303,0.173733,0.500535,-0.26019,-1.598913,0.028387,0.01877,-0.165872,0.042848,-1.178069,0.035303,0.0
80,0.055277,-1.978838,0.792221,0.012859,0.084664,0.48554,0.87001,-0.553673,0.097044,0.102378,1.342985,0.114127,-0.245018,-0.613421,-0.105097,-0.419844,0.665154,-0.327656,-0.212746,-0.248171,0.144627,0.509505,-0.27243,-1.625956,0.027773,-0.023571,-0.196224,0.170117,-1.255281,0.035154,0.0
81,0.067187,-1.958313,0.795088,0.013208,0.085758,0.462478,0.882375,-0.620076,0.136091,0.100786,1.351119,0.072858,-0.180738,-0.581228,-0.087785,-0.390556,0.655618,-0.343098,-0.197944,-0.193709,0.112509,0.507679,-0.272311,-1.645951,0.024352,-0.073037,-0.238216,0.287908,-1.340419,0.062339,0.0
82,0.077046,-1.938007,0.797024,0.012298,0.086901,0.439167,0.894108,-0.675151,0.182895,0.105001,1.325927,0.029336,-0.156222,-0.553567,-0.072447,-0.357549,0.647204,-0.356851,-0.179115,-0.143467,0.078754,0.502962,-0.268441,-1.659832,0.010186,-0.125675,-0.285555,0.388857,-1.432488,0.154021,0.0
83,0.086524,-1.917448,0.797732,0.01062,0.086324,0.416642,0.9049,-0.717653,0.223046,0.101999,1.274337,-0.024368,-0.121866,-0.525642,-0.058422,-0.323195,0.643144,-0.3726,-0.16048,-0.099012,0.046938,0.498244,-0.268657,-1.667103,0.008035,-0.175272,-0.324499,0.469165,-1.515756,0.292047,0.0
84,0.095557,-1.896212,0.797689,0.008503,0.084069,0.39524,0.914683,-0.747187,0.253046,0.09242,1.199443,-0.068368,-0.09057,-0.497656,-0.04873,-0.291975,0.645342,-0.387269,-0.141481,-0.059378,0.020074,0.497724,-0.272813,-1.668296,0.023567,-0.222346,-0.350042,0.531106,-1.57358,0.448431,0.0
85,0.102443,-1.874944,0.796787,0.00784,0.082442,0.376433,0.922735,-0.76629,0.255968,0.067614,1.101406,-0.097832,-0.096553,-0.478177,-0.050376,-0.261085,0.657713,-0.402954,-0.119433,-0.028379,-0.0063,0.492861,-0.280054,-1.66563,0.02799,-0.263981,-0.35843,0.57061,-1.589641,0.533392,0.0
86,0.109867,-1.853747,0.795453,0.00693,0.08071,0.358787,0.929898,-0.769483,0.229179,0.011133,0.979279,-0.119978,-0.122341,-0.456876,-0.052277,-0.230618,0.667536,-0.421576,-0.098751,-0.001032,-0.029984,0.479179,-0.280993,-1.657026,0.031315,-0.293149,-0.340024,0.589293,-1.56149,0.516675,0.0
87,0.120707,-1.834259,0.795293,0.004562,0.075252,0.344345,0.935811,-0.746589,0.189815,-0.080533,0.83278,-0.137424,-0.170584,-0.411959,-0.04589,-0.21438,0.653627,-0.435739,-0.082454,0.018777,-0.043716,0.460815,-0.271314,-1.643261,0.044697,-0.335871,-0.293649,0.593359,-1.492559,0.411173,0.0
88,0.130876,-1.817933,0.795922,0.002712,0.072201,0.330008,0.941209,-0.71084,0.149072,-0.176793,0.677991,-0.145408,-0.221079,-0.373301,-0.041376,-0.199874,0.634356,-0.443856,-0.069904,0.036826,-0.06357,0.442495,-0.247946,-1.643083,0.028797,-0.388366,-0.245417,0.584587,-1.438649,0.346793,0.0
89,0.140104,-1.803457,0.7981,0.002399,0.068763,0.313799,0.946993,-0.657828,0.12549,-0.222092,0.533538,-0.128271,-0.256143,-0.330977,-0.037822,-0.18073,0.603677,-0.445244,-0.056147,0.064706,-0.098607,0.41657,-0.224515,-1.652618,0.007731,-0.443461,-0.210929,0.574465,-1.405486,0.304579,0.0
90,0.142226,-1.782127,0.79966,0.001972,0.065618,0.303642,0.950522,-0.618412,0.093365,-0.192671,0.441845,-0.06994,-0.2618,-0.298096,-0.05316,-0.164548,0.58444,-0.443253,-0.03119,0.082234,-0.157138,0.376001,-0.191227,-1.661956,0.024562,-0.505894,-0.179718,0.560899,-1.387184,0.206323,0.0
91,0.151533,-1.779165,0.801022,-0.002205,0.064296,0.304348,0.950386,-0.610542,0.089076,-0.135449,0.422374,-0.012774,-0.158451,-0.267251,-0.040215,-0.180313,0.556206,-0.439733,-0.029171,0.07776,-0.247561,0.341625,-0.150674,-1.678015,0.03207,-0.59122,-0.150348,0.537035,-1.383064,0.107944,0.0
92,0.153137,-1.766422,0.801548,-0.010304,0.064403,0.305452,0.949971,-0.612706,0.093998,-0.116471,0.439058,-0.043684,-0.128935,-0.251702,-0.038662,-0.190509,0.54062,-0.430001,-0.008279,0.068376,-0.361865,0.331335,-0.118075,-1.696562,0.035376,-0.711222,-0.124335,0.50364,-1.372623,0.066741,0.0
93,0.156448,-1.751249,0.804561,-0.015569,0.063893,0.28918,0.955013,-0.599328,0.107379,-0.096347,0.45824,-0.071388,-0.121518,-0.232573,-0.036211,-0.169038,0.514652,-0.408383,0.006052,0.089372,-0.489758,0.340282,-0.086964,-1.693056,0.04529,-0.843215,-0.102579,0.48426,-1.344972,0.053154,0.0
94,0.15863,-1.737608,0.807643,-0.02705,0.064211,0.276227,0.958563,-0.611889,0.130749,-0.082503,0.495457,-0.094652,-0.118251,-0.21668,-0.022119,-0.156079,0.480989,-0.373885,0.024093,0.09295,-0.624052,0.398113,-0.060669,-1.677497,0.040176,-1.010871,-0.059019,0.471702,-1.281725,0.088417,0.0
95,0.161073,-1.728654,0.811412,-0.042982,0.065905,0.265558,0.960879,-0.63201,0.162549,-0.081135,0.52077,-0.109574,-0.115944,-0.203419,0.008129,-0.140123,0.435521,-0.323499,0.038235,0.046513,-0.71034,0.524598,-0.001326,-1.674352,-0.000189,-1.262477,0.056635,0.474609,-1.118698,0.183643,0.0
96,0.165394,-1.722113,0.815299,-0.053736,0.070702,0.25734,0.962232,-0.636084,0.183927,-0.07374,0.51687,-0.116313,-0.110276,-0.197702,0.028737,-0.122886,0.399338,-0.276595,0.049946,-0.066176,-0.721418,0.714412,0.128138,-1.6619,-0.062537,-1.580032,0.255762,0.461294,-0.856103,0.249113,0.0
97,0.171427,-1.715278,0.818721,-0.053064,0.083297,0.258405,0.960975,-0.628733,0.172355,-0.059317,0.485677,-0.117597,-0.113959,-0.211835,0.017154,-0.116324,0.390941,-0.249465,0.070675,-0.228497,-0.693977,0.920568,0.311254,-1.570682,-0.064419,-1.925416,0.504393,0.358244,-0.553249,0.343198,0.0
98,0.174043,-1.705184,0.821541,-0.047912,0.091955,0.256565,0.960949,-0.604744,0.150762,-0.036327,0.450304,-0.114467,-0.105968,-0.232645,-0.01515,-0.121917,0.410209,-0.240515,0.115413,-0.277773,-0.732414,0.983229,0.365343,-1.485621,-0.025114,-2.047546,0.573818,0.273898,-0.452048,0.414276,0.0
99,0.17293,-1.697485,0.823273,-0.047348,0.098027,0.246875,0.962913,-0.593803,0.145477,-0.011612,0.431865,-0.116586,-0.10253,-0.264875,-0.04508,-0.151299,0.439911,-0.241228,0.205681,-0.24728,-0.813256,0.935964,0.342213,-1.469452,0.008006,-2.021745,0.559541,0.204269,-0.493409,0.384641,0.0
100,0.171949,-1.699665,0.824375,-0.055949,0.10137,0.231106,0.966014,-0.60313,0.175762,0.003743,0.429341,-0.121229,-0.11203,-0.305606,-0.049044,-0.206826,0.475747,-0.237287,0.2618,-0.186493,-0.9098,0.834564,0.275745,-1.49006,0.067461,-1.956795,0.530683,0.150611,-0.607133,0.257432,0.0
101,0.168705,-1.700318,0.826301,-0.072356,0.101939,0.210489,0.969571,-0.624293,0.223535,0.013082,0.443979,-0.129225,-0.116721,-0.342203,-0.043079,-0.27469,0.506752,-0.208744,0.2618,-0.08852,-1.008356,0.689942,0.167527,-1.528285,0.130006,-1.854074,0.457892,0.143827,-0.783288,0.218038,0.0
102,0.165822,-1.691812,0.827769,-0.087083,0.097516,0.188409,0.97335,-0.633366,0.265303,0.03137,0.478434,-0.155567,-0.113498,-0.352937,-0.046195,-0.308709,0.519069,-0.182351,0.2618,0.050335,-1.078553,0.513277,0.036976,-1.577201,0.162505,-1.687403,0.330128,0.1637,-1.044412,0.309267,0.0
103,0.165677,-1.684026,0.829111,-0.093988,0.09732,0.178655,0.974565,-0.632802,0.279599,0.043156,0.488831,-0.171353,-0.109446,-0.369495,-0.070634,-0.328739,0.537588,-0.136593,0.2618,0.115645,-1.098752,0.410072,-0.02996,-1.614759,0.222494,-1.599021,0.274918,0.194595,-1.18655,0.239031,0.0
104,0.16837,-1.67833,0.830226,-0.097199,0.095363,0.177283,0.974694,-0.623561,0.284496,0.048511,0.492744,-0.183319,-0.1053,-0.373855,-0.103534,-0.343885,0.54902,-0.07473,0.251004,0.147205,-1.103841,0.328339,-0.047862,-1.62507,0.360816,-1.534208,0.235119,0.221461,-1.290081,0.195805,0.0
105,0.171508,-1.678213,0.83115,-0.098726,0.095545,0.180147,0.973998,-0.618929,0.286256,0.045707,0.485959,-0.183525,-0.1033,-0.379934,-0.136256,-0.356241,0.554699,-0.032474,0.203408,0.154372,-1.130435,0.270332,-0.002825,-1.644625,0.312149,-1.514904,0.210794,0.224598,-1.361493,0.205646,0.0
106,0.174619,-1.680374,0.83203,-0.099987,0.094922,0.183873,0.973233,-0.611381,0.290091,0.040992,0.4736,-0.181705,-0.10963,-0.379332,-0.166863,-0.366363,0.550549,-0.012276,0.162346,0.15793,-1.167712,0.221506,0.015983,-1.684069,0.265791,-1.516987,0.191002,0.221424,-1.425074,0.195865,0.0
107,0.176734,-1.684464,0.832605,-0.100175,0.095982,0.187116,0.972492,-0.610294,0.292082,0.03517,0.46179,-0.17508,-0.113858,-0.384243,-0.200171,-0.3748,0.545232,0.006309,0.145897,0.159578,-1.21656,0.193781,0.013094,-1.714646,0.253989,-1.547771,0.163818,0.233577,-1.483724,0.221195,0.0
108,0.180109,-1.690255,0.83302,-0.099083,0.095599,0.191226,0.971842,-0.603486,0.294774,0.029668,0.447336,-0.166227,-0.119735,-0.382904,-0.23315,-0.381274,0.537836,0.024702,0.134246,0.157873,-1.268844,0.181646,0.00791,-1.754864,0.222202,-1.58292,0.13673,0.252711,-1.540039,0.248133,0.0
109,0.184173,-1.697004,0.833154,-0.095584,0.094163,0.196057,0.971369,-0.590228,0.295057,0.026664,0.430273,-0.156279,-0.128384,-0.37634,-0.264623,-0.377265,0.5274,0.036739,0.125487,0.151331,-1.319251,0.17068,0.002744,-1.789407,0.199968,-1.619271,0.115085,0.268066,-1.58737,0.258131,0.0
110,0.188687,-1.705271,0.832408,-0.089703,0.091711,0.201925,0.970963,-0.573682,0.29229,0.023949,0.413398,-0.146022,-0.135995,-0.365857,-0.291397,-0.361113,0.514816,0.039437,0.128335,0.142336,-1.367077,0.1592,-0.002533,-1.811777,0.186165,-1.65187,0.097891,0.270857,-1.628837,0.26309,0.0
111,0.193472,-1.715943,0.830498,-0.08258,0.088509,0.208039,0.970601,-0.558177,0.292097,0.021621,0.39937,-0.136854,-0.15326,-0.355752,-0.307787,-0.324229,0.502218,0.044044,0.174143,0.133986,-1.408904,0.143555,-0.007099,-1.825785,0.17083,-1.673159,0.085241,0.269744,-1.659352,0.266558,0.0
112,0.199969,-1.727382,0.827367,-0.073733,0.081234,0.211688,0.97116,-0.532917,0.296658,0.024775,0.393605,-0.134236,-0.174294,-0.3394,-0.308444,-0.259178,0.490896,0.036715,0.220412,0.123765,-1.423378,0.132333,-0.005081,-1.838423,0.146791,-1.674221,0.08641,0.264132,-1.675631,0.249347,0.0
113,0.206825,-1.742086,0.823085,-0.065484,0.074157,0.213826,0.971849,-0.513416,0.306639,0.024507,0.39164,-0.129581,-0.191829,-0.323919,-0.279341,-0.167939,0.470533,0.012723,0.261799,0.11226,-1.418648,0.126772,-0.000225,-1.849363,0.116112,-1.667207,0.095363,0.262517,-1.671021,0.241915,0.0
114,0.215435,-1.761633,0.819397,-0.061023,0.066595,0.215153,0.972394,-0.493039,0.331591,0.021265,0.379907,-0.119097,-0.221949,-0.303941,-0.223983,-0.124051,0.43485,0.045528,0.2618,0.098394,-1.391977,0.132873,-0.000481,-1.854196,0.094731,-1.647829,0.10928,0.263676,-1.65595,0.242155,0.0
115,0.219071,-1.776653,0.813965,-0.0561,0.062187,0.209142,0.974292,-0.489232,0.351565,0.027274,0.390551,-0.115095,-0.241769,-0.269408,-0.213451,-0.197127,0.414047,-0.053409,0.2618,0.09972,-1.35974,0.145557,0.00427,-1.849557,0.102099,-1.628431,0.118853,0.278111,-1.637815,0.258571,0.0
116,0.221234,-1.79585,0.805717,-0.051908,0.060393,0.195578,0.977449,-0.503663,0.382505,0.036291,0.421194,-0.115671,-0.261589,-0.245455,-0.19293,-0.242114,0.388834,-0.178414,0.247705,0.12126,-1.331223,0.163571,0.012039,-1.839201,0.114345,-1.612911,0.12367,0.29449,-1.617232,0.291317,0.0
117,0.225059,-1.811678,0.801458,-0.051544,0.057005,0.194313,0.977924,-0.516149,0.406466,0.023273,0.435132,-0.108529,-0.2618,-0.226626,-0.169507,-0.251794,0.379943,-0.242475,0.24,0.129664,-1.293858,0.177823,-0.001416,-1.833369,0.125275,-1.588206,0.120168,0.294436,-1.595914,0.287057,0.0
118,0.232767,-1.82697,0.800987,-0.051691,0.053544,0.201414,0.976675,-0.525467,0.421755,0.006569,0.437287,-0.089421,-0.25713,-0.207501,-0.145376,-0.269001,0.380844,-0.27055,0.219629,0.120113,-1.247481,0.186765,-0.009968,-1.832068,0.13679,-1.562669,0.116347,0.295282,-1.584971,0.293141,0.0
119,0.237489,-1.840865,0.80278,-0.049614,0.052784,0.211587,0.974671,-0.550733,0.422083,0.058649,0.464864,-0.078084,-0.166019,-0.197515,-0.130803,-0.291084,0.380733,-0.281104,0.196971,0.102608,-1.209184,0.188385,0.000683,-1.830415,0.134826,-1.543435,0.11569,0.309767,-1.573017,0.292464,0.0
120,0.236708,-1.848327,0.803754,-0.046105,0.053825,0.222968,0.972246,-0.581781,0.382259,0.044317,0.527412,-0.120955,-0.227995,-0.195183,-0.131062,-0.310355,0.379902,-0.284886,0.181147,0.087847,-1.188481,0.188909,0.008175,-1.825234,0.140629,-1.532803,0.118337,0.311452,-1.559099,0.281073,0.0
121,0.232291,-1.852976,0.803008,-0.044618,0.057191,0.229529,0.970595,-0.621512,0.321805,-0.008747,0.616533,-0.167216,-0.2618,-0.211862,-0.135887,-0.317783,0.391035,-0.292783,0.176974,0.08104,-1.187486,0.199775,0.008545,-1.819693,0.151679,-1.539286,0.128309,0.298071,-1.542669,0.273328,0.0
122,0.230879,-1.857789,0.801909,-0.043091,0.059804,0.231339,0.970077,-0.632238,0.26435,-0.05743,0.687784,-0.228927,-0.2618,-0.22889,-0.138088,-0.315914,0.407444,-0.301999,0.170186,0.084021,-1.196115,0.215976,0.00866,-1.817817,0.150366,-1.557639,0.142226,0.282443,-1.526824,0.267148,0.0
123,0.2296,-1.860076,0.801479,-0.041008,0.061096,0.234584,0.969307,-0.622938,0.208084,-0.082911,0.735793,-0.287792,-0.2618,-0.236623,-0.143331,-0.317584,0.416312,-0.306409,0.170244,0.085204,-1.205072,0.223398,0.011748,-1.816393,0.147353,-1.575291,0.153792,0.26808,-1.513195,0.268572,0.0
124,0.232418,-1.866156,0.801113,-0.041256,0.060009,0.239123,0.968255,-0.600983,0.167304,-0.105583,0.760828,-0.330735,-0.260045,-0.231531,-0.134797,-0.327572,0.418768,-0.314294,0.165368,0.081967,-1.209437,0.224868,0.019077,-1.813046,0.148806,-1.586286,0.166748,0.255621,-1.497321,0.278909,0.0
125,0.233883,-1.869617,0.801129,-0.042086,0.058552,0.244283,0.967019,-0.569719,0.135618,-0.106389,0.757745,-0.362704,-0.17157,-0.223176,-0.127745,-0.338667,0.415542,-0.317508,0.157981,0.075803,-1.20966,0.224949,0.025203,-1.809664,0.151118,-1.592024,0.177621,0.248603,-1.481274,0.281768,0.0
126,0.234038,-1.870078,0.801497,-0.043403,0.057864,0.247011,0.966309,-0.535185,0.130071,-0.076357,0.713287,-0.378395,-0.066089,-0.216611,-0.123665,-0.346839,0.408461,-0.314964,0.156792,0.072254,-1.206901,0.228654,0.028918,-1.807384,0.150407,-1.597603,0.1864,0.247392,-1.467761,0.286002,0.0
127,0.233171,-1.868336,0.804628,-0.043011,0.058048,0.2457,0.96665,-0.501322,0.131726,-0.049746,0.658762,-0.374258,-0.058959,-0.204996,-0.122205,-0.349661,0.382717,-0.299323,0.159104,0.077639,-1.196672,0.230908,0.039604,-1.805391,0.146022,-1.598659,0.193712,0.25768,-1.447128,0.281425,0.0
128,0.233054,-1.863888,0.806551,-0.043059,0.056138,0.239542,0.968305,-0.469103,0.130672,-0.03746,0.625893,-0.375767,-0.053085,-0.192935,-0.121161,-0.342166,0.363105,-0.284269,0.160696,0.092348,-1.179613,0.237244,0.052314,-1.804552,0.138764,-1.595824,0.200756,0.273216,-1.42104,0.267515,0.0
129,0.232785,-1.859031,0.80846,-0.044493,0.054783,0.23628,0.969119,-0.449904,0.131603,-0.024834,0.606192,-0.372013,-0.047291,-0.182075,-0.118922,-0.340231,0.344891,-0.266871,0.158217,0.10348,-1.157769,0.243611,0.062801,-1.802691,0.126673,-1.588432,0.206481,0.288678,-1.39528,0.255288,0.0
130,0.231524,-1.854637,0.810392,-0.047405,0.054828,0.236752,0.968863,-0.440104,0.132786,-0.017379,0.588613,-0.367542,-0.045352,-0.176505,-0.116922,-0.346784,0.331298,-0.247023,0.159893,0.107505,-1.133784,0.25281,0.066887,-1.799631,0.122703,-1.578091,0.212258,0.298486,-1.369841,0.251195,0.0
131,0.230403,-1.850144,0.812577,-0.050391,0.055115,0.235614,0.968973,-0.427089,0.134719,-0.00917,0.566785,-0.364284,-0.048043,-0.174529,-0.115173,-0.347996,0.321092,-0.224008,0.163413,0.109363,-1.104377,0.26711,0.073494,-1.79255,0.128761,-1.568752,0.222896,0.308577,-1.339998,0.247017,0.0
132,0.230401,-1.845763,0.815066,-0.053792,0.055169,0.232075,0.969641,-0.408835,0.138706,0.001664,0.540285,-0.358947,-0.048394,-0.177059,-0.112111,-0.343439,0.317908,-0.197451,0.163789,0.114825,-1.069731,0.281454,0.084592,-1.786744,0.134324,-1.559395,0.234858,0.323585,-1.308391,0.243908,0.0
133,0.231447,-1.841839,0.817329,-0.057339,0.054437,0.226299,0.970844,-0.387377,0.14623,0.017304,0.514198,-0.352851,-0.044919,-0.186783,-0.108587,-0.335734,0.329573,-0.172948,0.157171,0.124682,-1.031155,0.292344,0.094955,-1.782568,0.143778,-1.545655,0.247389,0.337311,-1.283304,0.245479,0.0
134,0.232944,-1.83848,0.81851,-0.062002,0.053742,0.222474,0.97148,-0.373808,0.156677,0.027411,0.499178,-0.352609,-0.051024,-0.20595,-0.105286,-0.344269,0.361989,-0.15527,0.139376,0.131551,-0.995225,0.301345,0.10138,-1.779101,0.157343,-1.531154,0.255242,0.351322,-1.265694,0.25368,0.0
135,0.234466,-1.836444,0.819092,-0.068866,0.054155,0.21868,0.971856,-0.373352,0.172667,0.033728,0.496628,-0.35397,-0.053709,-0.238159,-0.10154,-0.380638,0.415774,-0.143804,0.109812,0.138708,-0.969385,0.308925,0.107028,-1.774662,0.169826,-1.520499,0.257705,0.365663,-1.250599,0.253199,0.0
136,0.235566,-1.835937,0.819345,-0.077015,0.055332,0.214615,0.972084,-0.384262,0.193426,0.036461,0.505983,-0.359201,-0.063618,-0.275983,-0.092298,-0.410243,0.477994,-0.154997,0.080309,0.146769,-0.954287,0.311616,0.113055,-1.765664,0.17577,-1.517289,0.254131,0.380017,-1.235893,0.250472,0.0
137,0.237945,-1.836543,0.81918,-0.084634,0.05572,0.211979,0.972007,-0.398991,0.214652,0.034202,0.523448,-0.363785,-0.06867,-0.308018,-0.070977,-0.412771,0.529657,-0.186215,0.049039,0.15085,-0.948425,0.3083,0.121503,-1.750716,0.18063,-1.520372,0.245771,0.396347,-1.219748,0.252776,0.0
138,0.241949,-1.837754,0.818798,-0.090838,0.054959,0.212571,0.971361,-0.411018,0.233574,0.027125,0.542589,-0.369504,-0.07625,-0.330301,-0.042896,-0.405322,0.561768,-0.206878,0.034506,0.144624,-0.950378,0.30286,0.129218,-1.730821,0.189026,-1.528217,0.234296,0.414008,-1.2038,0.253644,0.0
139,0.247236,-1.83971,0.817612,-0.095125,0.053014,0.21436,0.970665,-0.420883,0.250649,0.019533,0.565435,-0.376602,-0.083439,-0.343722,-0.008691,-0.384515,0.570946,-0.232315,0.045262,0.128857,-0.959371,0.300063,0.136536,-1.713126,0.195895,-1.5443,0.219963,0.43365,-1.191201,0.249697,0.0
140,0.254451,-1.841904,0.815626,-0.097651,0.049702,0.215055,0.970436,-0.421487,0.266306,0.012235,0.586454,-0.388417,-0.088886,-0.350334,0.029318,-0.347281,0.561976,-0.255268,0.068172,0.105997,-0.975316,0.302106,0.145085,-1.702932,0.191917,-1.569508,0.204452,0.455046,-1.188478,0.258534,0.0
141,0.262931,-1.843807,0.813303,-0.098433,0.046072,0.215805,0.970369,-0.415038,0.279863,0.009001,0.603881,-0.405075,-0.099177,-0.351817,0.066412,-0.303178,0.538044,-0.268472,0.085687,0.074771,-0.997848,0.303067,0.154543,-1.69731,0.181679,-1.597491,0.188794,0.476293,-1.195108,0.274699,0.0
142,0.272231,-1.846391,0.810623,-0.097722,0.042481,0.216199,0.970517,-0.403479,0.291168,0.007735,0.61825,-0.421044,-0.105709,-0.347303,0.099732,-0.268369,0.50238,-0.276271,0.100185,0.037631,-1.026817,0.300919,0.161255,-1.695211,0.171005,-1.625021,0.172387,0.492213,-1.209672,0.289305,0.0
143,0.281559,-1.849336,0.807794,-0.095762,0.039189,0.213615,0.971423,-0.388846,0.302175,0.012628,0.631498,-0.436666,-0.114903,-0.339923,0.123958,-0.259389,0.465921,-0.266306,0.111316,0.000887,-1.06151,0.298729,0.164897,-1.695768,0.157092,-1.65278,0.155038,0.501368,-1.230131,0.304097,0.0
144,0.288479,-1.849774,0.806988,-0.094354,0.036651,0.205355,0.973439,-0.368176,0.312761,0.033123,0.637925,-0.449011,-0.119896,-0.330008,0.138416,-0.303628,0.441374,-0.225908,-0.012795,-0.025597,-1.097807,0.298237,0.162429,-1.693796,0.140766,-1.680795,0.134158,0.505058,-1.252268,0.323283,0.0
145,0.293515,-1.855916,0.805325,-0.09071,0.035708,0.192546,0.976434,-0.36189,0.32477,0.052309,0.655689,-0.445192,-0.130563,-0.316256,0.14923,-0.320391,0.42666,-0.233402,-0.055721,-0.035752,-1.141134,0.288338,0.159858,-1.688321,0.116255,-1.710176,0.103539,0.518873,-1.272173,0.350028,0.0
146,0.301408,-1.862056,0.803922,-0.086806,0.031556,0.179647,0.979386,-0.356509,0.339809,0.064214,0.691568,-0.428606,-0.141743,-0.295466,0.160535,-0.304606,0.419272,-0.246346,-0.05909,-0.044189,-1.177204,0.283816,0.151494,-1.679124,0.084688,-1.731473,0.073149,0.525583,-1.294101,0.375089,0.0
147,0.312681,-1.866548,0.803429,-0.081855,0.023167,0.16829,0.98206,-0.361346,0.353652,0.059392,0.759008,-0.379533,-0.153116,-0.265136,0.168794,-0.277553,0.420533,-0.255487,-0.050902,-0.052386,-1.200553,0.276696,0.132665,-1.671295,0.06561,-1.739368,0.042769,0.529114,-1.31893,0.400317,0.0
148,0.327294,-1.871488,0.802322,-0.07716,0.01003,0.154475,0.984928,-0.402514,0.371946,0.030171,0.887393,-0.27797,-0.130102,-0.218832,0.182757,-0.253989,0.418671,-0.27049,-0.052219,-0.061854,-1.202853,0.279274,0.111823,-1.668416,0.06178,-1.726351,0.01686,0.527153,-1.35401,0.414162,0.0
149,0.341481,-1.876619,0.802893,-0.068247,0.000271,0.139249,0.987903,-0.486891,0.376417,-0.00807,1.046828,-0.134635,-0.082477,-0.167363,0.189084,-0.229517,0.396253,-0.284056,-0.066665,-0.05977,-1.207634,0.270245,0.093852,-1.667746,0.080205,-1.712026,-0.01958,0.541565,-1.389435,0.420557,0.0
150,0.356031,-1.884954,0.805328,-0.056163,-0.00691,0.125924,0.990425,-0.598117,0.384182,-0.023539,1.201534,0.020947,-0.005865,-0.114902,0.190622,-0.207543,0.362404,-0.293306,-0.080128,-0.057404,-1.216674,0.258023,0.080791,-1.66463,0.093872,-1.698277,-0.063819,0.562529,-1.4294,0.432086,0.0
151,0.36566,-1.892556,0.808708,-0.042563,-0.009564,0.113216,0.992612,-0.698102,0.35707,-0.032786,1.316809,0.079848,0.05695,-0.086109,0.181368,-0.186141,0.342236,-0.288663,-0.095688,-0.05394,-1.238317,0.233058,0.065143,-1.661155,0.110017,-1.696918,-0.10649,0.581658,-1.461342,0.449365,0.0
152,0.369023,-1.895583,0.812585,-0.030785,-0.009717,0.102589,0.9942,-0.79762,0.272125,-0.058189,1.422145,0.043802,0.076722,-0.078308,0.164375,-0.167332,0.33644,-0.276497,-0.107201,-0.060654,-1.262765,0.205067,0.049574,-1.662123,0.135489,-1.694285,-0.145868,0.589367,-1.503777,0.471299,0.0
153,0.372816,-1.89947,0.814546,-0.023211,-0.006851,0.099483,0.994745,-0.903306,0.196884,-0.053187,1.508103,-0.001593,0.078482,-0.08308,0.153632,-0.165464,0.342337,-0.269238,-0.114936,-0.086318,-1.295613,0.177435,0.038688,-1.670766,0.156808,-1.697212,-0.18777,0.5905,-1.559888,0.504925,0.0
154,0.376844,-1.902533,0.815624,-0.01846,-0.002652,0.098231,0.994989,-0.999736,0.119997,-0.030759,1.56976,-0.012699,0.059564,-0.092147,0.146774,-0.166361,0.35125,-0.266243,-0.119719,-0.118832,-1.332622,0.150265,0.029082,-1.682595,0.173968,-1.703523,-0.231891,0.587441,-1.621356,0.535411,0.0
