frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
75,-0.923323,1.648316,0.72993,0.003189,-0.111252,-0.534418,-0.837861,-0.45961,-0.056457,0.149678,0.945401,-0.571501,-0.054504,-1.304142,-0.324565,0.038669,1.632343,0.110098,-0.033945,-0.50429,-0.86086,0.351144,-0.367522,-2.00891,-0.238886,-0.008277,-0.614707,0.055163,-2.1948,0.161793,0.0
76,-0.908165,1.667596,0.712744,0.00039,-0.101245,-0.531237,-0.841152,-0.427476,-0.025746,0.15776,1.014012,-0.632113,-0.07669,-1.398733,-0.400004,0.017882,1.699877,0.033079,-0.099241,-0.523064,-0.883941,0.361442,-0.369854,-2.021621,-0.260356,0.033449,-0.643065,0.052446,-2.1948,0.169292,0.0
77,-0.885669,1.676618,0.6986,0.003561,-0.095705,-0.534649,-0.83963,-0.420235,0.018395,0.138011,1.07042,-0.67558,-0.114846,-1.465826,-0.420075,-0.010255,1.663388,-0.033507,-0.139311,-0.54441,-0.871059,0.367356,-0.375065,-2.044926,-0.279665,0.098543,-0.661914,0.048317,-2.1948,0.193805,0.0
78,-0.859903,1.677581,0.691098,0.012643,-0.098255,-0.538351,-0.836878,-0.42763,0.066969,0.110042,1.081797,-0.6807,-0.160487,-1.498207,-0.377843,-0.031678,1.514335,-0.049624,-0.129339,-0.549933,-0.835613,0.368467,-0.390957,-2.076005,-0.296866,0.169628,-0.66994,0.04747,-2.1948,0.226495,0.0
79,-0.833584,1.680007,0.687005,0.024315,-0.104988,-0.544485,-0.831819,-0.436893,0.113709,0.084925,1.070023,-0.6807,-0.200733,-1.492533,-0.341359,-0.048535,1.290289,-0.052376,-0.093562,-0.545617,-0.772158,0.364813,-0.418629,-2.099541,-0.299898,0.230041,-0.693908,0.051383,-2.1948,0.224519,0.0
80,-0.809792,1.68427,0.687533,0.040293,-0.114074,-0.550715,-0.82588,-0.453363,0.155194,0.052623,1.043919,-0.6807,-0.236092,-1.451232,-0.310709,-0.056746,1.011151,-0.036661,-0.067659,-0.52515,-0.685914,0.365802,-0.464558,-2.103946,-0.282724,0.249325,-0.755426,0.058332,-2.1948,0.207716,0.0
81,-0.789024,1.689402,0.695124,0.061425,-0.121303,-0.559488,-0.81761,-0.468199,0.197124,0.014223,0.99072,-0.6807,-0.261658,-1.357898,-0.282144,-0.047652,0.685734,-0.001312,-0.056265,-0.497698,-0.57287,0.393214,-0.516165,-2.109027,-0.275937,0.204517,-0.866451,0.067112,-2.1948,0.224819,0.0
82,-0.767631,1.69916,0.703351,0.085109,-0.130573,-0.575418,-0.802871,-0.490457,0.232435,-0.039425,0.928062,-0.674501,-0.2618,-1.262118,-0.287306,-0.040658,0.419521,-0.006424,-0.080172,-0.479819,-0.466711,0.449482,-0.561767,-2.122337,-0.30285,0.081619,-0.993654,0.044327,-2.175282,0.227998,0.0
83,-0.741821,1.71426,0.709032,0.100463,-0.142348,-0.591993,-0.786886,-0.495954,0.255275,-0.087302,0.86082,-0.641487,-0.2618,-1.195639,-0.328261,-0.154824,0.302382,-0.025171,-0.043457,-0.453557,-0.39373,0.490212,-0.591745,-2.149608,-0.339403,-0.105078,-1.112297,-0.016624,-2.041379,0.152574,0.0
84,-0.714394,1.734602,0.713263,0.113123,-0.162166,-0.595873,-0.778358,-0.496326,0.269351,-0.112242,0.799577,-0.558793,-0.2618,-1.230034,-0.363764,-0.244706,0.354185,0.075953,0.033493,-0.350329,-0.4048,0.472989,-0.670887,-2.191481,-0.34246,-0.193348,-1.291841,-0.215986,-1.73585,0.223084,0.0
85,-0.693623,1.754591,0.718269,0.10337,-0.186953,-0.591731,-0.777314,-0.477881,0.238006,-0.09856,0.763437,-0.419461,-0.2618,-1.307818,-0.397498,-0.221708,0.406314,0.200269,0.020254,-0.223564,-0.498504,0.349649,-0.763198,-2.169956,-0.293191,0.024638,-1.770164,-0.493063,-1.134914,0.196314,0.0
86,-0.661387,1.777483,0.723283,0.09389,-0.206559,-0.583339,-0.779893,-0.461459,0.22728,-0.085363,0.743127,-0.23613,-0.2618,-1.400645,-0.377009,-0.094839,0.520899,0.256039,-0.015327,-0.104582,-0.599619,0.226678,-0.822745,-2.105057,-0.24707,0.00528,-1.965677,-0.417913,-0.692813,0.177487,0.0
87,-0.621618,1.797568,0.729391,0.097233,-0.216814,-0.567641,-0.788239,-0.468449,0.255931,-0.075885,0.749858,-0.051991,-0.2618,-1.432399,-0.320864,-0.054113,0.620331,0.23931,-0.043209,-0.021571,-0.656274,0.165837,-0.832891,-2.062755,-0.26769,-0.069606,-1.994136,-0.521325,-0.809428,0.139884,0.0
88,-0.582945,1.818395,0.740547,0.095616,-0.221644,-0.558745,-0.793433,-0.457872,0.289402,-0.021826,0.750975,0.10617,-0.2618,-1.414608,-0.292312,-0.048054,0.69231,0.155102,-0.033691,-0.02454,-0.673604,0.130364,-0.821643,-2.012347,-0.29529,-0.148433,-1.886606,-0.657281,-1.262582,0.069124,0.0
89,-0.528938,1.839025,0.75162,0.094716,-0.209999,-0.55458,-0.799606,-0.418348,0.348933,0.033113,0.758079,0.1859,-0.164609,-1.331747,-0.264263,-0.097378,0.769505,0.037931,-0.030883,-0.098672,-0.602556,0.214168,-0.775006,-2.011624,-0.242308,-0.384735,-1.54804,-0.428819,-1.835657,0.132892,0.0
90,-0.483302,1.851478,0.75821,0.102532,-0.20109,-0.534076,-0.814747,-0.436056,0.349849,-0.018177,0.844823,0.160154,-0.017754,-1.250318,-0.190442,-0.151691,0.789742,-0.038661,-0.049291,-0.192476,-0.476268,0.404927,-0.633698,-2.100112,-0.213141,-0.733699,-1.191251,0.058594,-2.115966,0.288623,0.0
91,-0.452756,1.859749,0.764769,0.097984,-0.20738,-0.510969,-0.828435,-0.46858,0.275736,-0.032494,0.933385,0.055626,-0.052395,-1.21684,-0.136355,-0.14291,0.78306,-0.073643,-0.061223,-0.220552,-0.462583,0.484516,-0.55325,-2.143872,-0.242982,-0.843791,-1.031648,0.235535,-2.18625,0.308554,0.0
92,-0.426907,1.868267,0.77165,0.089417,-0.218453,-0.492988,-0.837404,-0.528987,0.183436,-0.013194,1.014612,-0.011843,-0.073438,-1.196014,-0.10579,-0.124217,0.773902,-0.102624,-0.071766,-0.224641,-0.500895,0.524592,-0.51739,-2.178109,-0.257189,-0.847103,-0.963945,0.290035,-2.1948,0.341246,0.0
93,-0.405044,1.877402,0.777892,0.077127,-0.226473,-0.480704,-0.843614,-0.596843,0.09207,0.031981,1.082049,-0.058843,-0.090023,-1.172451,-0.095448,-0.101961,0.769508,-0.12869,-0.073317,-0.235392,-0.536951,0.553878,-0.483192,-2.194691,-0.238609,-0.780223,-0.931464,0.290286,-2.1948,0.372737,0.0
94,-0.384992,1.887724,0.783233,0.063103,-0.231683,-0.472105,-0.848209,-0.66362,0.001635,0.079065,1.119089,-0.084732,-0.116182,-1.149119,-0.0985,-0.079442,0.775909,-0.153355,-0.069225,-0.257681,-0.562433,0.574595,-0.442931,-2.194799,-0.216359,-0.672143,-0.909129,0.248005,-2.1948,0.33996,0.0
95,-0.363717,1.901242,0.787324,0.050144,-0.229754,-0.466207,-0.852848,-0.71903,-0.081582,0.098756,1.125594,-0.103349,-0.139937,-1.108822,-0.106407,-0.065895,0.790939,-0.185102,-0.059764,-0.294274,-0.55717,0.600933,-0.396855,-2.1948,-0.207304,-0.54062,-0.880986,0.179868,-2.1948,0.264655,0.0
96,-0.343681,1.914892,0.789471,0.040673,-0.228086,-0.458723,-0.857844,-0.785483,-0.143162,0.107394,1.111695,-0.098301,-0.153713,-1.076563,-0.108382,-0.052489,0.812482,-0.213476,-0.04974,-0.333011,-0.552373,0.623587,-0.36508,-2.1948,-0.21353,-0.426866,-0.844567,0.127234,-2.194798,0.213115,0.0
97,-0.323513,1.930141,0.789911,0.034418,-0.221202,-0.44805,-0.865526,-0.842308,-0.157717,0.121698,1.082971,-0.096613,-0.134558,-1.036217,-0.102072,-0.042379,0.840386,-0.237222,-0.032639,-0.359867,-0.527614,0.635151,-0.343505,-2.1948,-0.227043,-0.327941,-0.813531,0.091409,-2.190262,0.192313,0.0
98,-0.305517,1.946467,0.789487,0.030431,-0.213309,-0.427925,-0.877755,-0.892543,-0.138993,0.132724,1.036497,-0.111593,-0.10068,-0.998827,-0.080822,-0.018199,0.867231,-0.249517,-0.013001,-0.361454,-0.486338,0.62382,-0.331216,-2.1948,-0.24566,-0.246396,-0.783369,0.071088,-2.187753,0.167897,0.0
99,-0.289933,1.964616,0.790043,0.02751,-0.205725,-0.396423,-0.894298,-0.936666,-0.107701,0.115143,0.972454,-0.128249,-0.058088,-0.959679,-0.047107,0.024721,0.880181,-0.250877,0.011764,-0.338226,-0.430569,0.589666,-0.329162,-2.1948,-0.240183,-0.183757,-0.758933,0.064175,-2.189423,0.135452,0.0
100,-0.275209,1.98531,0.79283,0.023119,-0.196991,-0.352206,-0.914664,-0.963423,-0.064075,0.082169,0.897297,-0.122293,0.002689,-0.904784,-0.008486,0.083042,0.8681,-0.245717,0.03406,-0.290325,-0.359539,0.530988,-0.330656,-2.194799,-0.22677,-0.14229,-0.747487,0.07021,-2.1948,0.134279,0.0
101,-0.262097,2.006546,0.796987,0.016882,-0.189964,-0.302066,-0.934015,-0.981163,-0.020615,0.036764,0.817236,-0.075318,0.041004,-0.852932,0.023551,0.154015,0.846517,-0.233577,0.051851,-0.234379,-0.287367,0.451145,-0.336636,-2.194442,-0.233072,-0.125045,-0.740999,0.088104,-2.1948,0.143082,0.0
102,-0.248798,2.027657,0.801357,0.009027,-0.182237,-0.251191,-0.950585,-0.985533,0.018623,-0.030773,0.740466,-0.0152,0.018857,-0.799827,0.045851,0.229308,0.822705,-0.222798,0.063095,-0.187593,-0.215719,0.359551,-0.342027,-2.176438,-0.241913,-0.121108,-0.735391,0.112592,-2.1948,0.156284,0.0
103,-0.234667,2.048147,0.804125,-0.000163,-0.173606,-0.205097,-0.963222,-0.978071,0.049987,-0.114252,0.672727,0.03358,-0.026797,-0.745839,0.052756,0.296533,0.801665,-0.226613,0.070059,-0.160539,-0.143467,0.267554,-0.344956,-2.1484,-0.234468,-0.124708,-0.730803,0.136977,-2.1948,0.160704,0.0
104,-0.221763,2.068088,0.802795,-0.009469,-0.168367,-0.16589,-0.971619,-0.979318,0.072609,-0.197941,0.624021,0.063984,-0.076771,-0.709821,0.04856,0.35718,0.796921,-0.254259,0.0695,-0.151963,-0.087941,0.198173,-0.351318,-2.125262,-0.222183,-0.139524,-0.726685,0.160328,-2.1948,0.152403,0.0
105,-0.207618,2.088581,0.799176,-0.01824,-0.16171,-0.134427,-0.977469,-0.973887,0.098009,-0.25801,0.583762,0.081527,-0.131636,-0.673978,0.032216,0.40249,0.79994,-0.293924,0.072474,-0.157723,-0.051502,0.175334,-0.366413,-2.110497,-0.205369,-0.152024,-0.722615,0.188898,-2.1948,0.152959,0.0
106,-0.192894,2.108587,0.792637,-0.027898,-0.155053,-0.11066,-0.981292,-0.969284,0.11918,-0.305812,0.553929,0.101787,-0.186224,-0.64525,0.005689,0.435186,0.817275,-0.348673,0.075404,-0.17526,-0.035792,0.196477,-0.389742,-2.104222,-0.18639,-0.157914,-0.721978,0.216329,-2.1948,0.155439,0.0
107,-0.177762,2.128274,0.783547,-0.037766,-0.148377,-0.090632,-0.984045,-0.966199,0.138403,-0.344098,0.537789,0.126085,-0.180735,-0.624484,-0.024502,0.46463,0.848384,-0.409401,0.085363,-0.198195,-0.032247,0.244353,-0.409001,-2.112855,-0.192159,-0.155194,-0.723492,0.239044,-2.1948,0.150905,0.0
108,-0.161484,2.14908,0.773281,-0.046859,-0.140412,-0.076378,-0.98603,-0.958988,0.155448,-0.367634,0.532881,0.142647,-0.158118,-0.605048,-0.055236,0.498139,0.891807,-0.458957,0.103772,-0.226892,-0.035065,0.296338,-0.417308,-2.135458,-0.201626,-0.141032,-0.726418,0.251731,-2.1948,0.141318,0.0
109,-0.15636,2.169835,0.757048,-0.052457,-0.147493,-0.072277,-0.985023,-1.012482,0.140836,-0.407505,0.550703,0.180953,-0.13151,-0.657114,-0.066335,0.547014,0.982905,-0.497552,0.13438,-0.269026,-0.070954,0.335976,-0.421619,-2.146092,-0.200803,-0.13785,-0.71305,0.24639,-2.1948,0.144141,0.0
110,-0.139951,2.196368,0.745937,-0.061836,-0.138377,-0.06646,-0.986211,-0.998282,0.12226,-0.424139,0.593377,0.189193,-0.131898,-0.623467,-0.120016,0.575715,1.005618,-0.541782,0.170054,-0.306364,-0.092001,0.343206,-0.403696,-2.149815,-0.167692,-0.097929,-0.715211,0.226753,-2.1948,0.14837,0.0
111,-0.124212,2.22849,0.736303,-0.069146,-0.129143,-0.061065,-0.987326,-0.969592,0.066167,-0.479351,0.670215,0.177287,-0.187394,-0.576062,-0.189067,0.597217,0.994241,-0.573885,0.214152,-0.338762,-0.132076,0.326889,-0.384505,-2.140698,-0.156591,-0.049205,-0.707362,0.193041,-2.1948,0.135837,0.0
112,-0.097534,2.271937,0.732113,-0.07914,-0.105876,-0.051019,-0.989911,-0.893788,0.064295,-0.354376,0.766679,0.03262,-0.2618,-0.44932,-0.304249,0.586792,0.908586,-0.57663,0.259287,-0.368244,-0.161787,0.289858,-0.349648,-2.130223,-0.160542,0.01625,-0.711804,0.158991,-2.1948,0.104577,0.0
113,-0.084331,2.310158,0.726664,-0.08101,-0.099949,-0.049081,-0.990474,-0.881857,0.030504,-0.307661,0.853807,-0.09131,-0.2618,-0.398242,-0.370703,0.598009,0.865827,-0.531179,0.2618,-0.407685,-0.216095,0.258731,-0.33792,-2.12075,-0.176808,0.047617,-0.684158,0.120912,-2.19031,0.096227,0.0
114,-0.075149,2.342907,0.727381,-0.079588,-0.098785,-0.050459,-0.990637,-0.883289,-0.012092,-0.294203,0.913294,-0.144366,-0.2618,-0.380104,-0.407441,0.613366,0.845482,-0.428262,0.2618,-0.453083,-0.270781,0.240194,-0.338433,-2.117925,-0.189717,0.042699,-0.650349,0.098877,-2.18656,0.094747,0.0
115,-0.061735,2.38545,0.73387,-0.081338,-0.090539,-0.047214,-0.991442,-0.850579,-0.059519,-0.250004,0.959883,-0.184695,-0.236898,-0.346012,-0.462003,0.610076,0.805843,-0.257102,0.2618,-0.485999,-0.315745,0.218274,-0.343108,-2.10915,-0.201778,0.025454,-0.63875,0.094727,-2.186583,0.100419,0.0
116,-0.051544,2.424789,0.745606,-0.077306,-0.086118,-0.04226,-0.992382,-0.805885,-0.08434,-0.195919,0.951349,-0.203947,-0.173589,-0.372064,-0.489706,0.555601,0.811802,-0.068891,0.183332,-0.498927,-0.348496,0.22802,-0.363862,-2.10889,-0.218634,-0.008486,-0.610818,0.102985,-2.189718,0.104054,0.0
117,-0.045901,2.456219,0.763145,-0.063371,-0.086899,-0.030069,-0.993745,-0.75552,-0.073149,-0.145877,0.890783,-0.202683,-0.120782,-0.473118,-0.533972,0.334226,0.860379,0.035093,0.120993,-0.476216,-0.35787,0.271998,-0.394014,-2.122553,-0.216489,-0.042691,-0.557687,0.12352,-2.194308,0.10059,0.0
118,-0.045819,2.484109,0.783625,-0.048275,-0.095476,-0.002839,-0.994256,-0.72432,-0.046509,-0.088192,0.814792,-0.156367,-0.080518,-0.567855,-0.570898,0.04651,0.909332,-0.01514,-0.053672,-0.402402,-0.346358,0.335874,-0.414891,-2.157424,-0.183256,-0.080829,-0.502053,0.155116,-2.1948,0.092081,0.0
119,-0.052843,2.508329,0.800548,-0.040956,-0.1107,0.022324,-0.992759,-0.740804,-0.040339,-0.050463,0.764513,-0.057733,-0.071435,-0.642288,-0.485961,-0.04814,0.972228,-0.118089,-0.119429,-0.31311,-0.333525,0.392111,-0.428953,-2.192697,-0.144394,-0.122275,-0.468445,0.192308,-2.1948,0.087542,0.0
120,-0.061758,2.535739,0.815883,-0.036542,-0.127632,0.036607,-0.990472,-0.783911,-0.055707,-0.049537,0.734632,0.063281,-0.123757,-0.690153,-0.330946,-0.057132,0.996467,-0.134886,-0.057208,-0.23038,-0.325166,0.427361,-0.442284,-2.1948,-0.125724,-0.157633,-0.459101,0.232831,-2.1948,0.096281,0.0
121,-0.069637,2.571254,0.827856,-0.036969,-0.142664,0.035177,-0.988455,-0.828657,-0.100441,-0.091998,0.71644,0.159265,-0.2618,-0.707581,-0.187682,-0.064639,0.967127,-0.115422,0.138024,-0.171255,-0.306365,0.439017,-0.445625,-2.194799,-0.118673,-0.186121,-0.48888,0.262546,-2.1948,0.110246,0.0
122,-0.078911,2.635355,0.831609,-0.043285,-0.158801,0.018636,-0.986185,-0.862807,-0.170993,-0.123736,0.680302,0.230184,-0.2618,-0.761329,-0.075663,0.028507,0.945651,-0.098213,0.2618,-0.136781,-0.297688,0.419623,-0.455887,-2.178461,-0.119347,-0.213762,-0.55668,0.263034,-2.1948,0.11797,0.0
123,-0.069049,2.657026,0.831907,-0.043619,-0.158474,0.018081,-0.986233,-0.809408,-0.194192,-0.333786,0.643364,0.106275,-0.2618,-0.698091,0.080229,0.113873,0.858152,-0.117925,0.2618,-0.081724,-0.25339,0.409454,-0.437509,-2.149701,-0.098852,-0.202852,-0.630625,0.258113,-2.1948,0.117282,0.0
124,-0.066446,2.691599,0.827992,-0.039692,-0.156918,0.016297,-0.986679,-0.790923,-0.147662,-0.381561,0.652546,-0.040089,-0.2618,-0.664227,0.135131,0.126207,0.785786,-0.055957,0.2618,-0.032904,-0.205677,0.403147,-0.406626,-2.120701,-0.082215,-0.176926,-0.691453,0.219613,-2.1948,0.104715,0.0
125,-0.066482,2.724554,0.814642,-0.042375,-0.143133,0.015761,-0.98867,-0.784531,-0.048845,-0.321735,0.703969,-0.137926,-0.2618,-0.616316,0.088389,0.018363,0.773029,-0.152579,0.010287,0.005767,-0.135476,0.405714,-0.339858,-2.089881,-0.038112,-0.117188,-0.766852,0.161285,-2.1948,0.072541,0.0
126,-0.071766,2.732687,0.791774,-0.038018,-0.138836,0.017067,-0.989438,-0.827535,0.099592,-0.326919,0.767502,-0.176985,-0.2618,-0.606184,0.092166,-0.025964,0.798271,-0.309068,-0.124158,0.045282,-0.081233,0.419207,-0.268592,-2.048453,0.005069,-0.058099,-0.811417,0.095095,-2.1948,0.043054,0.0
127,-0.066558,2.741346,0.766437,-0.034888,-0.127443,0.021037,-0.991009,-0.834335,0.255076,-0.32006,0.800975,-0.162251,-0.221636,-0.608344,0.096,-0.007283,0.893403,-0.463153,-0.130516,0.080932,0.014807,0.436108,-0.178202,-2.009459,0.057961,0.019044,-0.844363,0.037673,-2.168344,0.028852,0.0
128,-0.058266,2.763503,0.746084,-0.035616,-0.117888,0.022735,-0.992127,-0.819549,0.376338,-0.282287,0.794068,-0.14404,-0.106255,-0.64502,0.068309,0.024889,1.02718,-0.545337,-0.095595,0.112155,0.129573,0.4362,-0.090673,-1.966968,0.081427,0.082324,-0.86105,-0.004691,-2.091968,0.053721,0.0
129,-0.063532,2.785878,0.726072,-0.025878,-0.127011,0.022171,-0.991316,-0.896713,0.45663,-0.341465,0.785664,-0.113148,-0.030114,-0.744601,0.065744,0.043603,1.156442,-0.55795,-0.063918,0.145668,0.231444,0.420247,-0.009874,-1.922348,0.08731,0.137073,-0.828063,-0.045021,-2.030408,0.068943,0.0
130,-0.063678,2.811398,0.712154,-0.024971,-0.125366,0.003222,-0.991791,-0.907597,0.467525,-0.411607,0.739966,-0.071692,-0.043445,-0.791062,0.0144,0.054471,1.246457,-0.588736,-0.010504,0.147082,0.361798,0.388487,0.054621,-1.885218,0.110282,0.221941,-0.797658,-0.088973,-1.960223,0.039568,0.0
131,-0.063958,2.839374,0.701581,-0.021958,-0.124298,-0.011777,-0.991932,-0.891529,0.448656,-0.501784,0.698995,-0.052003,-0.090452,-0.822212,-0.034881,0.069893,1.304482,-0.609613,0.044404,0.1631,0.498909,0.368728,0.11138,-1.851046,0.131725,0.311951,-0.744363,-0.132043,-1.893666,0.032465,0.0
132,-0.064622,2.871279,0.691765,-0.01454,-0.129113,-0.019612,-0.991329,-0.881107,0.419043,-0.596547,0.694366,-0.047938,-0.257295,-0.868929,-0.065637,0.106278,1.356156,-0.603672,0.106514,0.191018,0.610585,0.357925,0.16806,-1.792211,0.166997,0.391927,-0.672124,-0.169834,-1.834414,0.047357,0.0
133,-0.064204,2.940026,0.698266,-0.02334,-0.133801,-0.032962,-0.990185,-0.86353,0.356738,-0.454327,0.730482,-0.155826,-0.2618,-0.892022,-0.170894,0.206734,1.320418,-0.551879,0.234541,0.187364,0.702715,0.307925,0.195369,-1.700974,0.260559,0.460813,-0.63701,-0.201549,-1.761912,0.02553,0.0
134,-0.064708,2.970981,0.694264,-0.014145,-0.143269,-0.033174,-0.989027,-0.890245,0.339347,-0.426314,0.776397,-0.293249,-0.2618,-0.917593,-0.178572,0.252653,1.310863,-0.524398,0.2618,0.172452,0.724332,0.277043,0.20705,-1.566726,0.435132,0.470684,-0.59739,-0.183258,-1.703309,-0.008558,0.0
135,-0.06047,2.998434,0.693174,-0.000135,-0.152644,-0.02409,-0.987988,-0.957979,0.319506,-0.452795,0.886189,-0.355954,-0.2618,-0.91504,-0.166838,0.285332,1.270254,-0.500291,0.2618,0.117533,0.656995,0.282725,0.208852,-1.365161,0.642068,0.428761,-0.573666,-0.119287,-1.660492,-0.03139,0.0
136,-0.053577,3.029354,0.697068,0.012226,-0.164728,-0.005222,-0.986249,-1.022969,0.293346,-0.474271,1.004227,-0.365876,-0.2618,-0.90164,-0.162735,0.310265,1.187302,-0.469688,0.2618,0.020399,0.513475,0.339961,0.178817,-1.177527,0.927757,0.345073,-0.551904,-0.029441,-1.63869,-0.099085,0.0
137,-0.049744,3.063057,0.706706,0.019729,-0.176378,0.027059,-0.983753,-1.06051,0.276089,-0.457481,1.09069,-0.341508,-0.2618,-0.89175,-0.169512,0.328541,1.064683,-0.416834,0.2618,-0.085275,0.318606,0.428486,0.124905,-1.10133,0.980227,0.252722,-0.525924,0.050319,-1.625526,-0.193307,0.0
138,-0.046327,3.10115,0.723252,0.019313,-0.18135,0.07916,-0.980037,-1.029336,0.267678,-0.408505,1.126182,-0.303167,-0.2618,-0.878151,-0.174815,0.38465,0.903132,-0.303727,0.2618,-0.187914,0.084571,0.516443,0.080508,-1.085098,0.965427,0.154128,-0.515636,0.145212,-1.620006,-0.233914,0.0
139,-0.037799,3.148618,0.752518,0.016755,-0.172996,0.13527,-0.975445,-0.90929,0.261682,-0.306568,1.077326,-0.253309,-0.2618,-0.809795,-0.202126,0.45042,0.659353,-0.054511,0.2618,-0.267348,-0.199398,0.593708,0.027053,-1.059736,0.910121,0.071181,-0.516345,0.238953,-1.625086,-0.256057,0.0
140,-0.024944,3.197033,0.780202,0.023287,-0.151582,0.183594,-0.970965,-0.753712,0.259053,-0.178538,1.00013,-0.227739,-0.2618,-0.723808,-0.227871,0.458218,0.448886,0.234325,0.2618,-0.304774,-0.485297,0.66126,-0.032245,-1.079195,0.800812,0.034792,-0.536975,0.289291,-1.677567,-0.229005,0.0
141,-0.040389,3.233491,0.796543,0.026017,-0.151733,0.233667,-0.960052,-0.723373,0.275372,-0.053435,0.948529,-0.200253,-0.2618,-0.766508,-0.198888,0.342135,0.411832,0.292884,0.2618,-0.317491,-0.786193,0.714364,-0.100795,-1.146605,0.737735,-0.033582,-0.561594,0.346338,-1.791761,-0.183288,0.0
142,-0.055526,3.274927,0.800173,0.007433,-0.149094,0.267736,-0.951858,-0.71539,0.239057,0.087281,0.928298,-0.197273,-0.182463,-0.82375,-0.218918,0.264461,0.512484,0.15685,0.251522,-0.302194,-1.086616,0.708287,-0.210985,-1.303464,0.618552,-0.109936,-0.638577,0.341038,-1.910027,-0.163304,0.0
143,-0.061757,3.319912,0.801313,-0.010494,-0.136308,0.275644,-0.951488,-0.686114,0.153738,0.161418,0.893774,-0.202114,-0.112121,-0.81118,-0.302529,0.133973,0.653074,0.02681,0.152578,-0.274163,-1.326975,0.614345,-0.337147,-1.520404,0.443469,-0.178272,-0.700877,0.299931,-1.979172,-0.145294,0.0
144,-0.063662,3.36673,0.804605,-0.020424,-0.124506,0.288583,-0.949105,-0.646986,0.081529,0.236553,0.834966,-0.195766,-0.047586,-0.728135,-0.346255,0.043226,0.754618,-0.035029,0.092234,-0.203398,-1.491176,0.503742,-0.46815,-1.714258,0.311793,-0.257533,-0.718935,0.272591,-2.019956,-0.118418,0.0
145,-0.065355,3.412803,0.812464,-0.025381,-0.119101,0.307096,-0.943855,-0.62923,0.029879,0.306284,0.770147,-0.144036,-0.00141,-0.620277,-0.310708,0.016617,0.830601,-0.074281,0.06535,-0.113332,-1.583214,0.414609,-0.565396,-1.842598,0.24002,-0.333001,-0.703898,0.255377,-2.042899,-0.108566,0.0
146,-0.068222,3.460783,0.823321,-0.030805,-0.11844,0.323287,-0.938354,-0.651042,-0.009422,0.357043,0.728227,-0.026411,-0.016182,-0.528482,-0.251774,-0.03292,0.900089,-0.092442,0.070743,-0.041804,-1.604066,0.374869,-0.608748,-1.930782,0.207769,-0.395502,-0.674773,0.24996,-2.051773,-0.106874,0.0
147,-0.074316,3.511265,0.836218,-0.040641,-0.122101,0.33282,-0.934168,-0.721025,-0.057506,0.305288,0.719596,0.156921,-0.216381,-0.469264,-0.196925,-0.117507,0.946521,-0.091176,0.111045,-0.004342,-1.557569,0.383669,-0.584613,-2.003972,0.194028,-0.42875,-0.655814,0.23921,-2.05529,-0.096594,0.0
148,-0.067834,3.5958,0.837496,-0.054462,-0.131056,0.334105,-0.93179,-0.797099,-0.154209,0.163911,0.702377,0.262737,-0.2618,-0.498093,-0.195928,-0.152212,1.002699,-0.037426,0.261799,0.002808,-1.492992,0.400749,-0.516863,-2.040952,0.17677,-0.44144,-0.668782,0.22335,-2.067142,-0.091458,0.0
149,-0.069528,3.646534,0.839127,-0.066157,-0.138094,0.354634,-0.922382,-0.818509,-0.18413,-0.035658,0.705414,0.132124,-0.2618,-0.502861,-0.130104,-0.14588,0.984571,0.019576,0.2618,0.048625,-1.430139,0.414118,-0.415301,-2.051752,0.19489,-0.418866,-0.71852,0.201162,-2.097218,-0.076182,0.0
150,-0.081743,3.683695,0.835033,-0.075664,-0.1415,0.376243,-0.912521,-0.83595,-0.074063,-0.026647,0.791327,-0.004817,-0.2618,-0.495268,-0.026094,-0.092264,0.916852,0.082626,0.2618,0.081356,-1.37689,0.42417,-0.314637,-2.0393,0.211748,-0.379568,-0.757951,0.181455,-2.127152,-0.055335,0.0
