frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
75,-1.529599,-1.659435,0.7584,-0.042036,0.164023,0.6031,0.779486,-0.540766,-0.017893,-0.209951,1.087026,-0.229639,-0.2618,-0.847394,-0.126863,0.031509,1.025143,-0.511103,-0.013501,-0.222775,-0.392475,0.323593,-0.425085,-2.1948,-0.295434,0.090999,-0.60084,0.19454,-2.1948,0.20136,0.0
76,-1.542642,-1.683916,0.749565,-0.041454,0.167187,0.592219,0.787151,-0.444594,-0.063286,-0.26546,1.047495,-0.227611,-0.2618,-0.930581,-0.103863,0.089291,1.071901,-0.511554,-0.011427,-0.292622,-0.356282,0.326103,-0.427415,-2.1948,-0.317929,0.138969,-0.539631,0.180659,-2.1948,0.17626,0.0
77,-1.547974,-1.71533,0.743832,-0.04351,0.169741,0.589835,0.788283,-0.377341,-0.062166,-0.282533,0.952026,-0.189195,-0.2618,-1.014473,-0.079816,0.103939,1.110263,-0.475165,-0.027232,-0.365589,-0.341283,0.331484,-0.442513,-2.1948,-0.31749,0.185324,-0.489558,0.169395,-2.1948,0.161447,0.0
78,-1.555004,-1.748474,0.741984,-0.047624,0.173774,0.589989,0.78705,-0.33235,-0.051719,-0.278389,0.806736,-0.233478,-0.143462,-1.0871,-0.06045,0.107686,1.114675,-0.421281,-0.039888,-0.427593,-0.347633,0.333313,-0.461277,-2.1948,-0.321045,0.217245,-0.462988,0.165159,-2.1948,0.163421,0.0
79,-1.571378,-1.777152,0.744466,-0.04994,0.180274,0.58821,0.786776,-0.317785,-0.041057,-0.209479,0.706521,-0.345278,-0.105908,-1.149601,-0.054105,0.12859,1.090374,-0.352473,-0.030387,-0.472982,-0.371007,0.327554,-0.475493,-2.1948,-0.324999,0.232706,-0.464114,0.160945,-2.1948,0.159031,0.0
80,-1.588475,-1.803732,0.747429,-0.054815,0.186849,0.579758,0.791179,-0.338705,-0.045125,-0.175031,0.658355,-0.414778,-0.094111,-1.200559,-0.032728,0.152793,1.048884,-0.279244,-0.013756,-0.480193,-0.404328,0.326222,-0.48361,-2.1948,-0.315993,0.240454,-0.476244,0.155838,-2.1948,0.167286,0.0
81,-1.605188,-1.827484,0.750153,-0.062146,0.192198,0.564447,0.800373,-0.380022,-0.049836,-0.156359,0.649566,-0.457935,-0.087246,-1.230099,0.001632,0.181274,0.994591,-0.243089,0.057523,-0.441891,-0.437615,0.329004,-0.485408,-2.1948,-0.309701,0.243726,-0.486681,0.154474,-2.1948,0.184056,0.0
82,-1.62015,-1.848494,0.753245,-0.069014,0.194765,0.554915,0.805837,-0.419012,-0.048699,-0.134804,0.643498,-0.486566,-0.075988,-1.236848,0.012413,0.183584,0.978716,-0.250914,0.156364,-0.389568,-0.462072,0.337165,-0.489569,-2.1948,-0.310221,0.244772,-0.489388,0.151977,-2.1948,0.196999,0.0
83,-1.632899,-1.867007,0.75578,-0.071589,0.195945,0.557399,0.803609,-0.44482,-0.053727,-0.1253,0.625056,-0.507189,-0.064019,-1.233449,-0.020601,0.150697,1.067217,-0.289704,0.122357,-0.353931,-0.469563,0.341873,-0.49166,-2.1948,-0.330263,0.230791,-0.502388,0.153267,-2.1948,0.193423,0.0
84,-1.642001,-1.883327,0.756789,-0.06713,0.193514,0.570092,0.795639,-0.453893,-0.068676,-0.141901,0.607187,-0.521122,-0.058937,-1.197915,-0.094646,0.104434,1.215091,-0.339834,0.063263,-0.34008,-0.456271,0.338141,-0.486354,-2.1948,-0.350638,0.211116,-0.534337,0.160598,-2.1948,0.197465,0.0
85,-1.651882,-1.901876,0.759491,-0.065052,0.194329,0.578175,0.789759,-0.482425,-0.087175,-0.167088,0.602944,-0.514475,-0.057533,-1.132688,-0.149711,0.07491,1.329048,-0.355361,0.025984,-0.314359,-0.448363,0.334969,-0.482136,-2.1948,-0.3583,0.175054,-0.563708,0.165589,-2.1948,0.208964,0.0
86,-1.660681,-1.920057,0.76309,-0.063749,0.194537,0.587273,0.783072,-0.510747,-0.103443,-0.19276,0.59808,-0.497318,-0.057451,-1.027491,-0.195344,0.039444,1.383892,-0.328907,0.03529,-0.291743,-0.440053,0.335572,-0.472056,-2.1948,-0.349979,0.144477,-0.578738,0.160255,-2.1948,0.201369,0.0
87,-1.668771,-1.938038,0.767677,-0.064402,0.194689,0.591426,0.779848,-0.537368,-0.111779,-0.207826,0.588886,-0.476554,-0.066787,-0.896881,-0.211159,0.008827,1.361416,-0.277974,0.060108,-0.255564,-0.438475,0.333924,-0.456628,-2.1948,-0.338518,0.114503,-0.583111,0.145323,-2.1948,0.181592,0.0
88,-1.675758,-1.956232,0.771515,-0.067867,0.196373,0.59045,0.779872,-0.573717,-0.111213,-0.210124,0.588568,-0.46145,-0.084631,-0.762893,-0.210001,-0.027335,1.260422,-0.207833,0.069131,-0.204597,-0.447169,0.325504,-0.435286,-2.1948,-0.335656,0.069252,-0.58866,0.124867,-2.1948,0.156171,0.0
89,-1.681758,-1.979052,0.770968,-0.074642,0.203336,0.587962,0.779348,-0.649865,-0.112588,-0.214548,0.626187,-0.454957,-0.116059,-0.649343,-0.198529,-0.071456,1.090686,-0.15301,0.088733,-0.150284,-0.479901,0.310765,-0.417207,-2.193122,-0.319971,-0.003329,-0.601859,0.105928,-2.1948,0.137145,0.0
90,-1.683317,-1.995926,0.773086,-0.088608,0.200719,0.582286,0.782817,-0.711484,-0.08034,-0.214847,0.660921,-0.451858,-0.139287,-0.51841,-0.143176,-0.108452,0.866789,-0.262635,0.119713,-0.087129,-0.517759,0.305874,-0.394181,-2.181876,-0.286989,-0.089443,-0.603855,0.088271,-2.1948,0.109093,0.0
91,-1.681493,-2.006744,0.769617,-0.104289,0.19153,0.584358,0.781643,-0.790792,-0.050335,-0.236943,0.750913,-0.455496,-0.136334,-0.423682,-0.083846,-0.153629,0.721369,-0.371415,0.124958,-0.052222,-0.548848,0.31417,-0.370705,-2.174583,-0.261176,-0.183017,-0.596482,0.080574,-2.1948,0.086458,0.0
92,-1.677745,-2.014899,0.762994,-0.114492,0.184165,0.590314,0.777499,-0.876015,-0.006562,-0.18646,0.858026,-0.449305,-0.121209,-0.369646,-0.044589,-0.226885,0.643968,-0.442887,0.096231,-0.043347,-0.575271,0.310502,-0.348356,-2.158516,-0.238351,-0.277378,-0.60188,0.075432,-2.1948,0.073554,0.0
93,-1.673837,-2.021148,0.756317,-0.122184,0.176367,0.583852,0.782996,-0.93784,0.104752,-0.024491,0.969164,-0.472942,-0.061229,-0.349647,-0.010886,-0.259664,0.618472,-0.491295,0.071223,-0.025567,-0.608661,0.294214,-0.321259,-2.131435,-0.226061,-0.372223,-0.613526,0.076445,-2.1948,0.079208,0.0
94,-1.669858,-2.02764,0.750666,-0.127894,0.168942,0.575431,0.789924,-0.966107,0.192804,0.075752,1.071217,-0.484627,-0.013872,-0.372733,0.013222,-0.244085,0.664015,-0.50673,0.061098,-0.019927,-0.653361,0.27411,-0.303614,-2.102619,-0.225917,-0.46037,-0.613708,0.083353,-2.1948,0.091068,0.0
95,-1.663921,-2.031973,0.744108,-0.128199,0.160744,0.572494,0.793711,-0.962616,0.226633,0.093379,1.153534,-0.448991,-0.003876,-0.427429,0.018996,-0.225064,0.786742,-0.485392,0.05663,-0.038887,-0.703334,0.250357,-0.298023,-2.07719,-0.224381,-0.522634,-0.603847,0.090613,-2.1948,0.094778,0.0
96,-1.6597,-2.032492,0.734015,-0.12195,0.155211,0.579703,0.790558,-0.920596,0.234877,0.108787,1.176356,-0.443364,-0.0792,-0.539405,-0.016534,-0.22099,1.011275,-0.379755,0.044722,-0.083734,-0.76448,0.221696,-0.308096,-2.056521,-0.220042,-0.559294,-0.596378,0.089473,-2.1948,0.114013,0.0
97,-1.657428,-2.030413,0.723032,-0.112475,0.154896,0.593059,0.782073,-0.852798,0.213999,0.12355,1.12161,-0.559404,-0.141763,-0.715061,-0.083834,-0.193307,1.280634,-0.138457,0.034399,-0.143649,-0.843868,0.195747,-0.331969,-2.040154,-0.201944,-0.576473,-0.604068,0.086221,-2.1948,0.125293,0.0
98,-1.652433,-2.025256,0.71428,-0.105102,0.154486,0.605587,0.773532,-0.790638,0.185385,0.108841,1.069084,-0.658276,-0.158156,-0.897768,-0.143935,-0.136334,1.532291,0.021376,0.053951,-0.201098,-0.924726,0.184106,-0.357615,-2.030933,-0.185987,-0.575305,-0.620799,0.086155,-2.1948,0.117915,0.0
99,-1.647117,-2.015032,0.705036,-0.098329,0.151994,0.609992,0.771453,-0.770286,0.184863,0.101648,1.095204,-0.6807,-0.168302,-1.044982,-0.225869,-0.091747,1.698864,-0.026396,0.067796,-0.225909,-1.005381,0.172261,-0.383663,-2.023088,-0.186418,-0.552769,-0.664108,0.089711,-2.1948,0.128303,0.0
100,-1.640335,-2.001875,0.697443,-0.096141,0.148642,0.621907,0.76282,-0.758562,0.187379,0.07944,1.115016,-0.6807,-0.184575,-1.17865,-0.322917,-0.060524,1.747013,-0.108749,-0.032536,-0.256249,-1.069184,0.162445,-0.419711,-2.00706,-0.173791,-0.478445,-0.70733,0.079855,-2.1948,0.126492,0.0
101,-1.620832,-1.992941,0.693948,-0.101896,0.143382,0.630278,0.75618,-0.757143,0.220445,0.038633,1.114245,-0.6807,-0.220799,-1.281907,-0.309947,-0.005134,1.681229,-0.183514,-0.078791,-0.275442,-1.098415,0.16674,-0.463288,-1.994868,-0.153242,-0.365413,-0.728746,0.073095,-2.1948,0.129131,0.0
102,-1.595332,-1.986423,0.690157,-0.113023,0.139399,0.63375,0.752432,-0.774913,0.271398,-0.009272,1.115566,-0.6807,-0.261799,-1.352544,-0.201325,0.101254,1.536832,-0.24896,-0.029433,-0.282363,-1.090189,0.187767,-0.505816,-2.014204,-0.163067,-0.253129,-0.763769,0.08411,-2.1948,0.138332,0.0
103,-1.575971,-1.977768,0.688395,-0.12261,0.140951,0.641376,0.744135,-0.792355,0.293725,-0.054416,1.103693,-0.6807,-0.2618,-1.385576,-0.093395,0.269097,1.334674,-0.266174,0.048261,-0.29432,-1.029844,0.217896,-0.540469,-2.068498,-0.184768,-0.146493,-0.841206,0.091434,-2.1948,0.133174,0.0
104,-1.559626,-1.96653,0.690311,-0.135666,0.146038,0.653983,0.729776,-0.811342,0.301642,-0.103248,1.068218,-0.6807,-0.2618,-1.379752,-0.046018,0.427589,1.105027,-0.236715,0.074771,-0.306842,-0.931424,0.266204,-0.574789,-2.137024,-0.191413,-0.074166,-0.955167,0.084457,-2.1948,0.117645,0.0
105,-1.541162,-1.962707,0.69292,-0.160866,0.164792,0.666399,0.709139,-0.900721,0.295373,-0.175161,1.036576,-0.644776,-0.2618,-1.400716,-0.028141,0.552591,0.908336,-0.096308,0.199239,-0.311217,-0.83658,0.334022,-0.602815,-2.193115,-0.184215,-0.084752,-1.099499,0.05101,-2.1948,0.115534,0.0
106,-1.511869,-1.938775,0.699463,-0.166258,0.149639,0.695762,0.682555,-0.878067,0.326722,-0.259412,0.97185,-0.605655,-0.2618,-1.295756,-0.085254,0.527158,0.870681,-0.157664,0.2618,-0.333875,-0.703617,0.40772,-0.603199,-2.1948,-0.172963,-0.114277,-1.279667,-0.011075,-2.1948,0.049289,0.0
107,-1.49828,-1.923605,0.697668,-0.166959,0.155854,0.717591,0.657949,-0.918942,0.301267,-0.323737,0.98641,-0.544938,-0.2618,-1.329376,-0.131912,0.477204,0.958694,-0.197427,0.2618,-0.337543,-0.62897,0.430963,-0.574051,-2.1948,-0.216888,-0.193556,-1.450857,-0.109364,-2.10271,-0.025719,0.0
108,-1.47753,-1.919474,0.683401,-0.174713,0.188529,0.721737,0.642673,-1.030902,0.251741,-0.374082,1.049498,-0.482134,-0.2618,-1.501974,-0.107694,0.505009,1.121823,-0.218001,0.2618,-0.212976,-0.693777,0.316111,-0.649456,-2.1948,-0.248396,-0.001833,-1.794738,-0.51078,-1.550281,-0.09165,0.0
109,-1.47477,-1.904138,0.68014,-0.155952,0.186624,0.722704,0.646954,-0.98745,0.265892,-0.323269,1.090402,-0.485496,-0.2618,-1.481442,-0.114853,0.536212,1.170575,-0.247473,0.2618,-0.140131,-0.669988,0.251486,-0.644479,-2.173331,-0.218212,0.274523,-2.231927,-0.534888,-0.707001,-0.084338,0.0
110,-1.471499,-1.89199,0.680143,-0.159555,0.188491,0.725137,0.642799,-0.992334,0.269187,-0.319858,1.114309,-0.492079,-0.2618,-1.472449,-0.115371,0.529539,1.189365,-0.278491,0.2618,-0.014464,-0.726901,0.159234,-0.72673,-2.116543,-0.235248,-0.044595,-2.048749,-0.485721,-0.605587,-0.050292,0.0
111,-1.459605,-1.898348,0.678007,-0.187577,0.186683,0.717951,0.643825,-1.09421,0.300466,-0.375513,1.166166,-0.477386,-0.2618,-1.509727,-0.054883,0.478,1.203523,-0.26424,0.2618,0.034409,-0.788278,0.132672,-0.781308,-2.059839,-0.345964,-0.589834,-1.62709,-0.356083,-1.152432,0.122685,0.0
112,-1.454067,-1.894708,0.676933,-0.183965,0.178591,0.725047,0.639193,-1.07922,0.323621,-0.365557,1.188912,-0.48368,-0.2618,-1.490935,-0.049202,0.481725,1.232863,-0.260343,0.2618,-0.030518,-0.750322,0.213062,-0.753185,-2.069892,-0.320139,-0.52582,-1.549321,-0.381168,-1.607073,0.17935,0.0
113,-1.444596,-1.893254,0.676609,-0.176345,0.163159,0.740896,0.62718,-1.045059,0.345205,-0.37203,1.191808,-0.470623,-0.2618,-1.453172,-0.067319,0.461586,1.262125,-0.267996,0.2618,-0.149035,-0.667446,0.332992,-0.676497,-2.103619,-0.281294,-0.627741,-1.352112,-0.158593,-1.974714,0.210048,0.0
114,-1.440185,-1.900626,0.672912,-0.172193,0.151463,0.75035,0.619987,-1.024982,0.356221,-0.370392,1.216664,-0.449568,-0.2618,-1.442573,-0.076729,0.446483,1.280787,-0.26995,0.2618,-0.215547,-0.652932,0.39762,-0.601838,-2.129531,-0.30946,-0.699347,-1.221237,0.024331,-2.163151,0.191271,0.0
115,-1.444149,-1.915281,0.669292,-0.173738,0.14256,0.756246,0.614478,-1.022947,0.35188,-0.357303,1.254791,-0.437624,-0.2618,-1.44661,-0.091172,0.43103,1.272045,-0.265149,0.2618,-0.210359,-0.706081,0.39147,-0.587602,-2.153577,-0.294842,-0.697809,-1.166165,0.093471,-2.1948,0.228384,0.0
116,-1.451184,-1.932268,0.668846,-0.170135,0.130454,0.76411,0.608417,-1.013561,0.35819,-0.315362,1.277975,-0.440988,-0.2618,-1.423208,-0.121619,0.414985,1.235006,-0.261459,0.2618,-0.209769,-0.772518,0.354942,-0.588273,-2.157058,-0.242936,-0.694077,-1.101627,0.141695,-2.1948,0.233058,0.0
117,-1.462507,-1.951011,0.676508,-0.161195,0.116832,0.777158,0.596986,-0.993939,0.3599,-0.255746,1.258544,-0.460956,-0.2618,-1.364368,-0.183295,0.387973,1.153361,-0.235681,0.2618,-0.240436,-0.831851,0.312962,-0.586854,-2.143339,-0.201346,-0.691224,-1.0269,0.170538,-2.1948,0.20146,0.0
118,-1.477394,-1.976053,0.690276,-0.156263,0.110522,0.788131,0.584993,-0.986889,0.319965,-0.229268,1.223624,-0.468074,-0.2618,-1.316392,-0.24983,0.354323,1.032633,-0.152618,0.2618,-0.276927,-0.882037,0.280932,-0.590279,-2.133949,-0.189394,-0.695096,-0.960348,0.170244,-2.1948,0.189436,0.0
119,-1.501337,-2.008318,0.711646,-0.154398,0.109421,0.792564,0.579681,-0.96086,0.264492,-0.181233,1.156361,-0.464698,-0.2618,-1.254515,-0.312929,0.31203,0.835826,0.026148,0.2618,-0.299634,-0.913826,0.264061,-0.591342,-2.12938,-0.17116,-0.696208,-0.896733,0.165931,-2.1948,0.174303,0.0
120,-1.542688,-2.043455,0.738713,-0.152839,0.105738,0.792045,0.581485,-0.889776,0.202931,-0.103929,1.051425,-0.478263,-0.222919,-1.128043,-0.363951,0.267973,0.536853,0.324852,0.2618,-0.313241,-0.907582,0.289006,-0.599093,-2.150391,-0.138772,-0.704934,-0.831868,0.182537,-2.1948,0.151751,0.0
121,-1.570516,-2.078197,0.754725,-0.158666,0.110811,0.784621,0.588996,-0.881943,0.157859,-0.030992,0.983168,-0.462864,-0.156253,-1.119735,-0.33358,0.286336,0.458408,0.376548,0.2618,-0.303357,-0.952572,0.317562,-0.629844,-2.162972,-0.127175,-0.751714,-0.796266,0.190394,-2.1948,0.159226,0.0
122,-1.583722,-2.108587,0.770879,-0.159339,0.121851,0.766012,0.610728,-0.876331,0.137457,0.04846,0.916491,-0.397221,-0.106045,-1.124054,-0.259819,0.280686,0.507506,0.250645,0.2618,-0.255231,-1.008287,0.339022,-0.629746,-2.183982,-0.125986,-0.819753,-0.786071,0.226882,-2.1948,0.148919,0.0
123,-1.59825,-2.129866,0.781389,-0.155525,0.134525,0.753569,0.624378,-0.876137,0.104855,0.107101,0.87791,-0.314472,-0.076064,-1.178721,-0.214297,0.214392,0.730817,0.097849,0.258025,-0.206602,-1.061823,0.317302,-0.617902,-2.181607,-0.100321,-0.862042,-0.79572,0.253835,-2.1948,0.128275,0.0
124,-1.612261,-2.15346,0.791384,-0.152703,0.147909,0.749938,0.626417,-0.916369,0.05739,0.121665,0.870289,-0.190906,-0.074909,-1.203813,-0.222097,0.074976,0.931132,0.006614,0.234484,-0.183871,-1.1029,0.269487,-0.585228,-2.156266,-0.058469,-0.895566,-0.806788,0.264376,-2.1948,0.129516,0.0
125,-1.627148,-2.182179,0.801619,-0.151417,0.158815,0.754082,0.61904,-0.97619,-0.004257,0.070569,0.8745,-0.063464,-0.190423,-1.181852,-0.231612,-0.047906,1.062382,-0.049771,0.251465,-0.193076,-1.136464,0.212684,-0.546596,-2.112683,-0.045413,-0.920657,-0.796031,0.259061,-2.1948,0.12993,0.0
126,-1.66686,-2.223532,0.808123,-0.149042,0.168219,0.760413,0.609312,-1.00087,-0.105714,-0.031457,0.852827,-0.024661,-0.2618,-1.180295,-0.215633,-0.048549,1.125788,-0.026541,0.2618,-0.213926,-1.15062,0.159675,-0.509829,-2.083409,-0.06969,-0.937234,-0.782375,0.238702,-2.1948,0.10945,0.0
127,-1.689153,-2.252679,0.809007,-0.143347,0.175872,0.75899,0.61029,-0.98959,-0.153162,-0.151115,0.857737,-0.046573,-0.2618,-1.150882,-0.157299,-0.047261,1.132431,-0.026055,0.2618,-0.203574,-1.155424,0.104109,-0.468438,-2.064771,-0.070371,-0.94378,-0.788868,0.219367,-2.1948,0.097183,0.0
128,-1.711474,-2.27594,0.80231,-0.136366,0.186913,0.756132,0.612153,-0.977363,-0.113116,-0.123145,0.922654,-0.101114,-0.2618,-1.129361,-0.100263,-0.025784,1.101353,-0.018703,0.2618,-0.192075,-1.163208,0.052565,-0.433219,-2.051781,-0.069324,-0.957193,-0.801571,0.208065,-2.1948,0.091812,0.0
129,-1.723213,-2.294096,0.787673,-0.130045,0.187535,0.739956,0.632759,-0.945503,0.015106,-0.07043,1.020988,-0.161746,-0.2618,-1.07497,-0.08084,-0.099945,1.031406,-0.150791,-0.020736,-0.145397,-1.139387,0.027178,-0.410112,-2.055999,-0.081688,-0.941708,-0.806246,0.192326,-2.1948,0.08272,0.0
130,-1.722851,-2.312771,0.767557,-0.128338,0.183524,0.725153,0.651154,-0.90007,0.143157,-0.08037,1.092546,-0.194117,-0.258593,-1.066393,-0.039753,-0.104509,1.024368,-0.308633,-0.092477,-0.125466,-1.091668,0.04654,-0.40295,-2.075343,-0.107583,-0.911386,-0.784094,0.18248,-2.1948,0.074688,0.0
131,-1.737127,-2.331858,0.744833,-0.123843,0.180698,0.710768,0.668446,-0.818663,0.218669,-0.090623,1.130756,-0.233221,-0.188525,-1.132507,-0.012372,-0.031656,1.10708,-0.385989,-0.080282,-0.130965,-1.013852,0.08414,-0.404334,-2.101174,-0.126815,-0.864894,-0.751303,0.180076,-2.1948,0.081525,0.0
132,-1.753359,-2.352273,0.723057,-0.123556,0.183081,0.693481,0.685784,-0.724071,0.223595,-0.145125,1.116886,-0.253315,-0.190913,-1.235847,0.007443,0.009479,1.202629,-0.399625,-0.093184,-0.150134,-0.931122,0.127119,-0.410659,-2.117462,-0.133963,-0.811952,-0.703535,0.172863,-2.1948,0.094842,0.0
133,-1.769897,-2.37471,0.70553,-0.12026,0.180481,0.689309,0.691244,-0.61523,0.185244,-0.233231,1.035001,-0.314213,-0.247471,-1.309304,0.007202,0.040072,1.266301,-0.414204,-0.088623,-0.207379,-0.799888,0.172168,-0.412774,-2.140632,-0.142935,-0.714329,-0.653865,0.162651,-2.1948,0.08163,0.0
134,-1.791293,-2.400436,0.696408,-0.11821,0.179875,0.69459,0.686451,-0.549326,0.155647,-0.267503,0.928114,-0.475103,-0.2618,-1.37843,-0.016093,0.07179,1.293675,-0.392615,-0.070391,-0.270582,-0.674825,0.205771,-0.42483,-2.154654,-0.169211,-0.600352,-0.623794,0.139088,-2.1948,0.070538,0.0
135,-1.806107,-2.429917,0.689288,-0.122421,0.181214,0.696992,0.682918,-0.570845,0.153371,-0.23746,0.905528,-0.624017,-0.2618,-1.454656,-0.018096,0.090922,1.302221,-0.335438,-0.065112,-0.307987,-0.574755,0.239094,-0.447511,-2.163465,-0.173796,-0.493469,-0.609356,0.115624,-2.1948,0.07408,0.0
136,-1.817634,-2.462,0.68841,-0.130236,0.185223,0.698568,0.678773,-0.635521,0.151012,-0.199607,0.902335,-0.6807,-0.2618,-1.517361,-0.015327,0.098781,1.27036,-0.257636,-0.060296,-0.331495,-0.47316,0.287343,-0.458619,-2.187607,-0.173112,-0.394032,-0.60089,0.101689,-2.1948,0.075566,0.0
137,-1.826934,-2.491432,0.691799,-0.139074,0.190135,0.692838,0.681529,-0.699526,0.132893,-0.214315,0.906643,-0.6807,-0.2618,-1.547529,-0.001625,0.096541,1.202153,-0.194723,-0.039407,-0.323899,-0.384787,0.331344,-0.455791,-2.194796,-0.157152,-0.308224,-0.595323,0.092347,-2.1948,0.07868,0.0
138,-1.836198,-2.517512,0.693628,-0.149123,0.191072,0.67945,0.692533,-0.780429,0.133436,-0.210911,0.963599,-0.6807,-0.2618,-1.554844,0.011341,0.067356,1.140037,-0.185937,0.024621,-0.277604,-0.301877,0.370705,-0.451926,-2.1948,-0.122862,-0.22731,-0.595982,0.084877,-2.1948,0.073808,0.0
139,-1.842658,-2.541021,0.696339,-0.159753,0.184142,0.671013,0.700224,-0.85645,0.149509,-0.22133,1.01837,-0.6807,-0.2618,-1.537798,0.005763,0.023191,1.132902,-0.211029,0.029948,-0.225982,-0.205997,0.420397,-0.439211,-2.1948,-0.075508,-0.145085,-0.58367,0.083173,-2.1948,0.076661,0.0
140,-1.845267,-2.561089,0.698402,-0.167494,0.173777,0.669046,0.70294,-0.920925,0.162879,-0.249319,1.065869,-0.6807,-0.2618,-1.512306,-0.000125,0.034579,1.200463,-0.233451,0.010982,-0.186926,-0.111396,0.462982,-0.418139,-2.1948,-0.059507,-0.084042,-0.566196,0.092851,-2.1948,0.091292,0.0
141,-1.846368,-2.577134,0.699325,-0.17015,0.159293,0.669402,0.705391,-0.971041,0.174252,-0.281774,1.12132,-0.668413,-0.2618,-1.463426,-0.002856,0.085974,1.298413,-0.253917,-0.018012,-0.148466,-0.033735,0.490702,-0.396751,-2.1948,-0.037391,-0.04298,-0.555957,0.100779,-2.1948,0.097618,0.0
142,-1.84498,-2.606656,0.6944,-0.180918,0.161667,0.673023,0.698693,-1.112732,0.135428,-0.351524,1.214155,-0.599584,-0.2618,-1.474262,0.021434,0.175142,1.388993,-0.209588,-0.035517,-0.121188,-0.034147,0.476979,-0.399793,-2.1948,-0.056002,-0.048666,-0.552205,0.083759,-2.1948,0.109636,0.0
143,-1.838329,-2.626783,0.69005,-0.178084,0.162076,0.688885,0.683707,-1.187105,0.077616,-0.409867,1.266231,-0.532517,-0.2618,-1.418377,0.030797,0.279833,1.407371,-0.217741,0.142135,-0.137019,-0.05915,0.445316,-0.399445,-2.1948,-0.051559,-0.054844,-0.563548,0.073716,-2.1948,0.093172,0.0
144,-1.834957,-2.649859,0.688267,-0.18049,0.167251,0.697633,0.672873,-1.268393,0.020303,-0.447723,1.305114,-0.459448,-0.261732,-1.389988,0.039514,0.338579,1.336608,-0.321201,0.254261,-0.14553,-0.128344,0.408539,-0.409928,-2.1948,-0.03026,-0.07903,-0.568423,0.065381,-2.1948,0.089255,0.0
145,-1.837832,-2.658279,0.688081,-0.168655,0.161935,0.698903,0.67592,-1.273524,0.005737,-0.443406,1.344208,-0.440455,-0.261542,-1.36155,0.000213,0.304148,1.307127,-0.373884,0.223115,-0.156206,-0.175349,0.373431,-0.397128,-2.1948,-0.014764,-0.094464,-0.586538,0.078042,-2.1948,0.083299,0.0
146,-1.845233,-2.674936,0.684381,-0.156612,0.161912,0.693485,0.684351,-1.277013,-0.018647,-0.441359,1.408789,-0.437039,-0.2618,-1.383381,-0.019957,0.29818,1.299406,-0.378354,0.195097,-0.16473,-0.233727,0.330649,-0.399595,-2.1948,-0.010627,-0.104297,-0.601453,0.090021,-2.1948,0.074245,0.0
147,-1.858737,-2.701304,0.669553,-0.149226,0.168165,0.679668,0.698214,-1.288763,-0.058703,-0.442555,1.554999,-0.463061,-0.2618,-1.457902,0.025257,0.381241,1.324008,-0.350736,0.229637,-0.167634,-0.309707,0.281425,-0.424707,-2.1948,-0.023234,-0.107234,-0.600137,0.09113,-2.1948,0.065135,0.0
148,-1.868181,-2.715566,0.656983,-0.126992,0.154534,0.659693,0.724429,-1.178156,0.00207,-0.386359,1.690026,-0.496864,-0.2618,-1.456743,0.077042,0.439209,1.35344,-0.331552,0.248754,-0.177113,-0.329273,0.249039,-0.435705,-2.1948,-0.078035,-0.065614,-0.586447,0.106633,-2.1948,0.062749,0.0
149,-1.87754,-2.737212,0.645377,-0.10753,0.139048,0.63726,0.750335,-1.029708,0.069585,-0.313749,1.777401,-0.479693,-0.2618,-1.45737,0.138513,0.48499,1.364153,-0.285682,0.2618,-0.208435,-0.348369,0.233646,-0.46525,-2.1948,-0.108946,-0.009969,-0.554648,0.124304,-2.1948,0.03891,0.0
150,-1.890731,-2.764839,0.644673,-0.085398,0.121443,0.622742,0.768213,-0.834509,0.052555,-0.25916,1.769901,-0.461993,-0.2618,-1.429143,0.15495,0.51346,1.3141,-0.214417,0.2618,-0.281337,-0.357534,0.230871,-0.50195,-2.1948,-0.109113,0.066292,-0.52884,0.145173,-2.1948,0.021493,0.0
