frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
77,-0.868601,-1.218098,0.800331,-0.017446,0.203013,-0.274077,0.939874,-1.233257,0.436331,-0.050573,1.255729,0.040477,-0.2618,-0.964428,-0.058897,-0.072373,1.13749,0.060757,0.2618,-0.348043,-0.343634,-0.028643,-0.335954,-2.018605,0.471627,-0.238732,-1.093973,-0.134011,-1.856693,0.699495,0.0
78,-0.879573,-1.234253,0.797498,-0.02962,0.229446,-0.246823,0.94104,-1.25181,0.270051,-0.066164,1.263947,0.020697,-0.2618,-1.021253,-0.205029,-0.119373,1.117741,0.06317,0.2618,-0.318327,-0.293402,0.019598,-0.422506,-2.078686,0.457372,-0.249125,-1.230731,-0.345795,-1.191088,0.44599,0.0
79,-0.89532,-1.294458,0.785513,-0.045756,0.241281,-0.235886,0.940238,-1.223881,0.272291,-0.049022,1.244468,-0.080878,-0.154144,-1.002112,-0.270909,-0.164446,1.046193,-0.007639,0.240105,-0.307362,-0.236557,0.069925,-0.445816,-2.117371,0.437919,-0.372869,-1.245508,-0.354544,-0.921727,0.859201,0.0
80,-0.927548,-1.336882,0.7737,-0.052608,0.251553,-0.216482,0.941854,-1.224336,0.370643,0.070667,1.201946,-0.26382,-0.031383,-1.00489,-0.335144,-0.195312,0.899602,0.019181,0.158396,-0.342314,-0.204335,0.107827,-0.440521,-2.143899,0.404541,-0.39005,-1.074793,-0.311463,-1.203233,0.61412,0.0
81,-0.942027,-1.373596,0.765315,-0.04678,0.240719,-0.196783,0.949285,-1.20659,0.34087,-0.037101,1.185654,-0.335729,-0.106112,-0.944128,-0.341822,-0.049095,0.716238,0.131859,0.075358,-0.44968,-0.155087,0.084577,-0.374027,-2.16193,0.403504,-0.44186,-0.873508,-0.092741,-1.564007,0.705602,0.0
82,-0.9421,-1.415647,0.749909,-0.029564,0.22164,-0.169166,0.959888,-1.201993,0.279209,-0.171586,1.238299,-0.29889,-0.172766,-0.845163,-0.343746,0.154194,0.636176,0.220572,0.203726,-0.542633,-0.154916,0.023406,-0.314232,-2.161223,0.420082,-0.280926,-0.746801,-0.017056,-1.889134,0.542866,0.0
83,-0.968983,-1.488321,0.72598,-0.012759,0.201773,-0.170846,0.964332,-1.24311,0.311813,-0.282474,1.288326,-0.24339,-0.203831,-0.797267,-0.351127,0.107365,0.75689,-0.199148,0.2618,-0.52029,-0.232835,-0.045531,-0.287806,-2.136802,0.432363,-0.09999,-0.702227,0.034244,-2.151225,0.490476,0.0
84,-0.997688,-1.526963,0.693582,-0.009152,0.196039,-0.180868,0.963728,-1.345662,0.353481,-0.348627,1.371807,-0.26363,-0.157756,-0.919816,-0.308291,0.148093,0.982625,-0.444271,0.2618,-0.42904,-0.297186,-0.103524,-0.338674,-2.093785,0.417877,-0.052336,-0.665957,0.102745,-2.1948,0.753611,0.0
85,-1.008891,-1.558073,0.668496,-0.004495,0.185443,-0.197641,0.962564,-1.34093,0.427772,-0.365401,1.386738,-0.332733,-0.215288,-1.025768,-0.255135,0.222495,1.191683,-0.527477,0.2618,-0.390292,-0.309266,-0.130901,-0.33595,-2.058638,0.424611,0.016914,-0.645561,0.184357,-2.1948,0.698073,0.0
86,-1.010185,-1.571342,0.659517,0.001667,0.165406,-0.21104,0.96338,-1.232691,0.481807,-0.331281,1.344771,-0.388984,-0.2618,-1.02927,-0.244845,0.257197,1.263178,-0.569106,0.2618,-0.381898,-0.319085,-0.146419,-0.308587,-2.027629,0.437014,0.039756,-0.677768,0.194548,-2.1948,0.597674,0.0
87,-1.022901,-1.574357,0.658163,0.003377,0.157788,-0.222354,0.962107,-1.187915,0.513465,-0.311924,1.298619,-0.416501,-0.2618,-1.030799,-0.224426,0.271587,1.263405,-0.607046,0.2618,-0.363168,-0.323179,-0.14633,-0.312221,-2.02073,0.43978,0.006032,-0.71947,0.161662,-2.1948,0.56147,0.0
88,-1.035244,-1.578089,0.66569,-1.4e-05,0.157026,-0.226038,0.961379,-1.156058,0.548693,-0.279732,1.223209,-0.430093,-0.2618,-1.034503,-0.201296,0.256221,1.253338,-0.584865,0.2618,-0.356939,-0.315563,-0.118364,-0.330953,-2.044036,0.444217,-0.026592,-0.770722,0.135002,-2.1948,0.503174,0.0
89,-1.044662,-1.58276,0.682342,-0.007013,0.161449,-0.220558,0.961893,-1.141638,0.575985,-0.241905,1.132706,-0.395849,-0.2618,-1.031018,-0.18362,0.209016,1.227454,-0.50307,0.2618,-0.35525,-0.305487,-0.081437,-0.341903,-2.07408,0.422405,-0.061273,-0.862468,0.103603,-2.1948,0.513717,0.0
90,-1.053764,-1.595052,0.713874,-0.017657,0.162569,-0.207832,0.964399,-1.067173,0.604976,-0.174341,0.958505,-0.273889,-0.2618,-0.979039,-0.153383,0.15242,1.151647,-0.348935,0.2618,-0.359045,-0.288567,-0.068147,-0.335945,-2.082209,0.408397,-0.065393,-0.979246,0.048987,-2.1948,0.569936,0.0
91,-1.071454,-1.615691,0.741852,-0.031561,0.173229,-0.189859,0.965893,-1.038346,0.633094,-0.128016,0.766333,-0.118025,-0.2618,-0.965202,-0.103528,0.097959,1.09705,-0.190626,0.2618,-0.363948,-0.294653,-0.053861,-0.32741,-2.075626,0.406883,-0.09028,-1.082085,-0.02803,-2.092151,0.710492,0.0
92,-1.096444,-1.645803,0.758405,-0.052506,0.190535,-0.162116,0.966777,-1.079464,0.671245,-0.07066,0.613095,-0.010186,-0.2618,-0.984013,-0.062557,0.027033,1.088322,-0.102482,0.2618,-0.332894,-0.324357,-0.043627,-0.371826,-2.057878,0.399446,-0.174401,-1.159506,-0.13939,-1.633499,0.683506,0.0
93,-1.112561,-1.6489,0.770304,-0.05285,0.205447,-0.119059,0.96996,-1.143586,0.583752,-0.111242,0.681391,-0.048782,-0.2618,-0.998584,-0.09822,0.042602,1.041078,-0.119898,0.2618,-0.309074,-0.3803,-0.073675,-0.434822,-2.02951,0.389271,-0.124225,-1.339031,-0.392196,-1.078469,0.476869,0.0
94,-1.1198,-1.643002,0.77438,-0.050362,0.204137,-0.090098,0.973486,-1.141853,0.492431,-0.201287,0.866989,-0.090931,-0.2618,-0.980831,-0.181031,0.064339,0.975261,-0.1233,0.2618,-0.337403,-0.394445,-0.081218,-0.424628,-2.00657,0.360138,-0.248688,-1.260567,-0.352855,-1.048458,0.921962,0.0
95,-1.123817,-1.636781,0.765837,-0.051362,0.203758,-0.066129,0.975434,-1.097456,0.435358,-0.242472,1.018804,-0.131641,-0.2618,-0.957267,-0.256318,0.101494,0.897181,-0.136902,0.2618,-0.390957,-0.372506,-0.06267,-0.3986,-2.011207,0.34023,-0.270502,-1.064609,-0.261063,-1.321198,0.636001,0.0
96,-1.130739,-1.635174,0.748801,-0.052804,0.19322,-0.04168,0.978847,-0.982392,0.426153,-0.223956,1.006309,-0.334235,-0.2618,-0.91495,-0.346042,0.086791,0.832387,-0.157389,0.193493,-0.493601,-0.299639,-0.035506,-0.322956,-2.032615,0.358358,-0.258871,-0.896647,-0.093828,-1.619678,0.848392,0.0
97,-1.137343,-1.64392,0.734428,-0.045037,0.185502,-0.019155,0.981424,-0.954322,0.41787,-0.205019,0.979119,-0.453357,-0.2618,-0.889276,-0.434225,0.043865,0.79954,-0.14335,0.109914,-0.553539,-0.272866,-0.035667,-0.28257,-2.033855,0.359698,-0.118516,-0.757769,-0.06752,-1.85423,0.790364,0.0
98,-1.137639,-1.65404,0.719313,-0.034016,0.170028,0.007861,0.984821,-0.980576,0.394801,-0.231224,1.037947,-0.463853,-0.2618,-0.843523,-0.498355,0.052187,0.820482,-0.101972,0.108044,-0.596772,-0.261358,-0.042002,-0.268797,-2.035906,0.373746,0.032744,-0.70162,-0.04937,-2.042046,0.710873,0.0
99,-1.1466,-1.672111,0.705751,-0.027711,0.159318,-0.012318,0.986761,-0.962159,0.433547,-0.231095,1.050133,-0.484466,-0.2618,-0.872416,-0.526954,0.007353,0.869685,-0.164643,0.261798,-0.54267,-0.27144,-0.040397,-0.277203,-2.034437,0.418066,0.094824,-0.692859,-0.03733,-2.177209,0.771608,0.0
100,-1.162099,-1.6991,0.694768,-0.025042,0.147139,-0.055826,0.987222,-0.911812,0.524751,-0.183493,1.029527,-0.490275,-0.2618,-0.936774,-0.486121,0.01043,0.940508,-0.282867,0.2618,-0.456737,-0.286916,-0.058568,-0.266581,-2.018923,0.464862,0.085227,-0.703357,-0.013429,-2.189298,0.654053,0.0
101,-1.175994,-1.734412,0.697236,-0.026891,0.142714,-0.073655,0.986653,-0.886525,0.592271,-0.174551,0.952953,-0.401567,-0.2618,-0.953469,-0.406888,0.03986,0.981377,-0.332711,0.2618,-0.420849,-0.313599,-0.081013,-0.262688,-2.014639,0.498478,0.025403,-0.704706,-0.03443,-2.1948,0.506763,0.0
102,-1.183276,-1.773132,0.710169,-0.030604,0.139183,-0.069948,0.987319,-0.826683,0.640776,-0.148222,0.804328,-0.259544,-0.2618,-0.904587,-0.357768,-0.02002,0.984364,-0.373085,0.2618,-0.430515,-0.352567,-0.091134,-0.25629,-2.009018,0.519196,-0.052951,-0.67841,-0.063591,-2.1948,0.45156,0.0
103,-1.192893,-1.826687,0.728752,-0.038217,0.137715,-0.072547,0.987072,-0.722532,0.719901,-0.023682,0.601646,-0.048985,-0.2618,-0.846877,-0.280725,-0.115387,0.967363,-0.395473,0.24825,-0.415772,-0.402606,-0.104356,-0.243108,-1.981779,0.514183,-0.103248,-0.624473,-0.075984,-2.1948,0.365855,0.0
104,-1.20662,-1.889483,0.745737,-0.053067,0.146374,-0.069398,0.985364,-0.723743,0.771931,0.138003,0.523262,0.026778,-0.198783,-0.808086,-0.173883,-0.222993,0.940154,-0.391375,0.16846,-0.400464,-0.447328,-0.109519,-0.251522,-1.966073,0.516249,-0.156459,-0.557989,-0.084236,-2.1948,0.264444,0.0
105,-1.227633,-1.918671,0.767942,-0.057951,0.15949,-0.044165,0.984507,-0.84411,0.682892,0.124637,0.64798,-0.046806,-0.237254,-0.817519,-0.139945,-0.289539,0.892807,-0.270682,0.132265,-0.42755,-0.488163,-0.115521,-0.264966,-1.954088,0.5065,-0.21045,-0.498858,-0.094118,-2.1948,0.164228,0.0
106,-1.247152,-1.943438,0.78328,-0.062541,0.171333,-0.014917,0.983113,-0.936737,0.597395,0.140707,0.827726,-0.106202,-0.2618,-0.875873,-0.134008,-0.305193,0.912714,-0.114097,0.207452,-0.462477,-0.517255,-0.100983,-0.280643,-1.935685,0.484393,-0.225595,-0.418942,-0.09641,-2.1948,0.062411,0.0
107,-1.270898,-1.998753,0.794173,-0.072021,0.173951,-0.014632,0.982008,-0.959052,0.525209,0.053694,0.937763,-0.120828,-0.2618,-0.943838,-0.066537,-0.23742,0.97172,0.002926,0.2618,-0.443366,-0.522848,-0.066732,-0.295641,-1.922846,0.485581,-0.211376,-0.347419,-0.078429,-2.1948,0.026888,0.0
108,-1.283693,-2.033089,0.798807,-0.077064,0.170323,-0.005121,0.982357,-0.92308,0.414489,-0.009733,1.041517,-0.17508,-0.2618,-0.974033,-0.041695,-0.108915,1.009392,0.016943,0.2618,-0.448875,-0.510895,-0.021678,-0.315765,-1.926836,0.490603,-0.188596,-0.292113,-0.057113,-2.1948,-0.043066,0.0
109,-1.289269,-2.055789,0.792679,-0.086488,0.169275,0.005965,0.981749,-0.877569,0.338126,-0.013918,1.121252,-0.176328,-0.2618,-0.983745,-0.125838,-0.104767,1.036205,-0.016979,0.2618,-0.463115,-0.485814,0.041493,-0.345749,-1.946393,0.503188,-0.178645,-0.224327,-0.049647,-2.1948,-0.158257,0.0
110,-1.291334,-2.083288,0.776623,-0.09182,0.162693,0.033543,0.981822,-0.793343,0.347002,0.069444,1.092927,-0.326074,-0.139881,-0.958645,-0.27779,-0.163386,1.046756,-0.081488,0.2618,-0.519848,-0.438643,0.10163,-0.351543,-1.974707,0.525253,-0.189254,-0.168688,-0.068024,-2.1948,-0.203384,0.0
111,-1.292068,-2.101819,0.762227,-0.086709,0.152502,0.055877,0.982905,-0.757692,0.34649,0.046867,1.079818,-0.463159,-0.168178,-0.899795,-0.414464,-0.161387,0.981946,-0.078753,0.256628,-0.57171,-0.411359,0.117579,-0.345891,-1.979041,0.518712,-0.219431,-0.137465,-0.107961,-2.1948,-0.264257,0.0
112,-1.281914,-2.120397,0.748918,-0.083653,0.131798,0.075036,0.984886,-0.767578,0.355264,-0.046012,1.150237,-0.460072,-0.225945,-0.762864,-0.500718,-0.139327,0.884541,-0.016149,0.187375,-0.619147,-0.369218,0.115989,-0.32153,-1.975175,0.518969,-0.223741,-0.1402,-0.152967,-2.1948,-0.357043,0.0
113,-1.277435,-2.144766,0.73323,-0.078122,0.119185,0.084715,0.986162,-0.800209,0.37943,-0.10404,1.216596,-0.456454,-0.2618,-0.681722,-0.561727,-0.118642,0.832457,0.06851,0.113872,-0.635367,-0.351554,0.099419,-0.30076,-1.975035,0.525923,-0.258496,-0.16749,-0.211408,-2.1948,-0.336715,0.0
114,-1.27949,-2.169336,0.717521,-0.06897,0.104772,0.066419,0.989876,-0.781259,0.416374,-0.11108,1.252776,-0.481933,-0.2618,-0.661947,-0.616908,-0.110463,0.802378,0.163274,0.215423,-0.601792,-0.351328,0.050468,-0.273098,-1.955959,0.498561,-0.319231,-0.231968,-0.241135,-2.176709,-0.312764,0.0
115,-1.279083,-2.194256,0.704926,-0.05921,0.086137,0.03182,0.994013,-0.720668,0.469502,-0.080923,1.27576,-0.483996,-0.2618,-0.680906,-0.595658,-0.011143,0.798396,0.267367,0.2618,-0.553547,-0.361873,-0.014238,-0.263533,-1.928811,0.501527,-0.455162,-0.340429,-0.229816,-2.054248,-0.248825,0.0
116,-1.280809,-2.229298,0.700314,-0.05169,0.073255,-0.014331,0.99587,-0.687139,0.533943,-0.062361,1.291871,-0.381278,-0.2618,-0.696005,-0.583723,-0.052582,0.835859,0.093823,0.2618,-0.505942,-0.373424,-0.029759,-0.271844,-1.957539,0.493008,-0.569325,-0.379378,-0.174958,-2.024538,0.019576,0.0
117,-1.27126,-2.269369,0.695819,-0.041281,0.050694,-0.057595,0.996197,-0.623185,0.573536,-0.079688,1.313628,-0.210275,-0.2618,-0.655366,-0.554273,-0.047247,0.871168,-0.116713,0.2618,-0.468796,-0.361433,-0.016066,-0.276898,-2.001585,0.480555,-0.570726,-0.34094,-0.077704,-2.0699,0.097148,0.0
118,-1.255333,-2.320746,0.689665,-0.037429,0.026786,-0.109145,0.99296,-0.527177,0.604637,-0.123065,1.345622,-0.142243,-0.2618,-0.685397,-0.478715,0.051259,1.000178,-0.250207,0.2618,-0.418235,-0.299266,0.03311,-0.28862,-2.063447,0.500554,-0.491715,-0.275888,0.062611,-2.166613,0.184808,0.0
119,-1.248299,-2.345959,0.677303,-0.031679,0.016561,-0.163552,0.985887,-0.48503,0.576269,-0.151441,1.419297,-0.234343,-0.2618,-0.79998,-0.418396,0.156564,1.135452,-0.293651,0.2618,-0.36111,-0.225923,0.104683,-0.2944,-2.15797,0.499762,-0.457569,-0.194134,0.176912,-2.1948,0.421985,0.0
120,-1.246455,-2.354945,0.672565,-0.016278,0.012993,-0.192966,0.980984,-0.519232,0.539805,-0.134992,1.432018,-0.285043,-0.2618,-0.857755,-0.401079,0.228752,1.173026,-0.33741,0.2618,-0.346817,-0.183906,0.134072,-0.284306,-2.194215,0.490621,-0.418898,-0.122906,0.224319,-2.1948,0.411222,0.0
121,-1.246225,-2.372059,0.667769,-0.007864,0.005875,-0.201942,0.979348,-0.572898,0.552698,-0.117974,1.360916,-0.30083,-0.2618,-0.833775,-0.389999,0.24916,1.187322,-0.440571,0.2618,-0.365311,-0.139698,0.130033,-0.264137,-2.191504,0.51303,-0.384615,-0.090754,0.234248,-2.1948,0.398405,0.0
122,-1.239691,-2.383985,0.666062,-0.007683,-0.005337,-0.203004,0.979133,-0.583882,0.571432,-0.133731,1.376047,-0.285845,-0.2618,-0.795206,-0.3968,0.23499,1.208004,-0.482476,0.2618,-0.37708,-0.115235,0.10512,-0.252447,-2.180307,0.516334,-0.364948,-0.097382,0.223784,-2.1948,0.382747,0.0
123,-1.233736,-2.382766,0.665317,-0.015487,-0.010314,-0.202364,0.979134,-0.591242,0.597891,-0.132819,1.369506,-0.260997,-0.2618,-0.775806,-0.398153,0.21567,1.218292,-0.467686,0.2618,-0.364613,-0.101837,0.071679,-0.252161,-2.182055,0.507005,-0.381279,-0.117008,0.205809,-2.1948,0.311308,0.0
124,-1.230256,-2.382313,0.665954,-0.033892,-0.010511,-0.193071,0.980543,-0.588287,0.631296,-0.165541,1.346167,-0.278318,-0.2618,-0.714807,-0.382677,0.160235,1.197183,-0.469423,0.2618,-0.325308,-0.102655,0.042101,-0.262494,-2.181492,0.539063,-0.430889,-0.166605,0.179954,-2.1948,0.315608,0.0
125,-1.228367,-2.378044,0.667984,-0.058812,-0.006744,-0.168445,0.983932,-0.600635,0.667568,-0.213342,1.298455,-0.350962,-0.2618,-0.638413,-0.368721,0.072264,1.162414,-0.454383,0.2618,-0.265757,-0.132575,0.007406,-0.279225,-2.165857,0.544016,-0.458008,-0.250705,0.150133,-2.1948,0.321009,0.0
126,-1.228112,-2.376165,0.66906,-0.087182,0.000945,-0.136033,0.98686,-0.666846,0.735274,-0.238526,1.255885,-0.442602,-0.2618,-0.593721,-0.347363,-0.020206,1.16267,-0.399107,0.2618,-0.180103,-0.186117,-0.047591,-0.291013,-2.130812,0.531842,-0.456705,-0.379651,0.106227,-2.1948,0.298342,0.0
127,-1.225382,-2.374555,0.673338,-0.108694,0.011645,-0.092108,0.98973,-0.763043,0.780733,-0.256071,1.201798,-0.527303,-0.2618,-0.580152,-0.331804,-0.072096,1.185278,-0.29102,0.2618,-0.112555,-0.247036,-0.116441,-0.279895,-2.064889,0.536489,-0.430157,-0.541455,0.050973,-2.1948,0.235239,0.0
128,-1.216705,-2.374556,0.679804,-0.122281,0.023239,-0.056029,0.99064,-0.819625,0.76472,-0.32559,1.148095,-0.553777,-0.2618,-0.570448,-0.303786,-0.069549,1.189255,-0.189368,0.2618,-0.064673,-0.283163,-0.172082,-0.244985,-2.003552,0.502594,-0.346361,-0.672839,0.013196,-2.1948,0.181821,0.0
129,-1.207493,-2.376074,0.683448,-0.133739,0.031249,-0.041996,0.989633,-0.853133,0.765617,-0.376298,1.124372,-0.552835,-0.2618,-0.561719,-0.266321,-0.055848,1.181713,-0.12716,0.2618,-0.015434,-0.279467,-0.20213,-0.226991,-1.96668,0.483812,-0.252887,-0.723871,-0.011674,-2.1948,0.21131,0.0
130,-1.199931,-2.371601,0.682376,-0.144063,0.033297,-0.040634,0.988173,-0.855284,0.777923,-0.394222,1.12462,-0.579207,-0.2618,-0.568106,-0.25127,-0.063529,1.189492,-0.065454,0.2618,0.022108,-0.265044,-0.220603,-0.226241,-1.942701,0.479468,-0.184479,-0.702437,-0.018852,-2.1948,0.237884,0.0
131,-1.189151,-2.363223,0.677832,-0.15079,0.028621,-0.045545,0.987101,-0.80444,0.796914,-0.368672,1.135917,-0.632137,-0.2618,-0.596603,-0.252266,-0.053082,1.22772,0.033534,0.2618,0.03757,-0.259599,-0.232173,-0.229468,-1.922885,0.460097,-0.14727,-0.655863,-0.000119,-2.1948,0.253623,0.0
132,-1.180505,-2.359897,0.676187,-0.154832,0.024656,-0.054003,0.986156,-0.747275,0.819784,-0.328906,1.135896,-0.658127,-0.2618,-0.654228,-0.243946,-0.01165,1.282085,0.145842,0.250127,0.028192,-0.265951,-0.229269,-0.242103,-1.918349,0.445815,-0.147074,-0.587601,0.015907,-2.1948,0.280119,0.0
133,-1.176975,-2.362049,0.678418,-0.155506,0.026657,-0.060008,0.98565,-0.719044,0.835044,-0.297807,1.11891,-0.65557,-0.2618,-0.718326,-0.235594,0.025007,1.329006,0.209102,0.233188,-0.007747,-0.280537,-0.209777,-0.265369,-1.937404,0.441577,-0.158322,-0.51261,0.020273,-2.1948,0.265767,0.0
134,-1.177866,-2.369569,0.683475,-0.150352,0.032441,-0.064566,0.985988,-0.692746,0.840583,-0.257962,1.08084,-0.634246,-0.2618,-0.759185,-0.253368,0.022092,1.342468,0.148592,0.238659,-0.056402,-0.314782,-0.188879,-0.276603,-1.966965,0.43248,-0.186689,-0.476332,0.025458,-2.1948,0.268247,0.0
135,-1.179575,-2.383679,0.689723,-0.140986,0.037431,-0.070871,0.986762,-0.639782,0.845972,-0.195045,1.024323,-0.59256,-0.2618,-0.774697,-0.296223,-0.034612,1.307024,0.043004,0.247951,-0.097312,-0.357874,-0.171871,-0.276958,-1.987576,0.432565,-0.233641,-0.462199,0.031756,-2.1948,0.301559,0.0
136,-1.177277,-2.400412,0.699522,-0.124971,0.037363,-0.078423,0.98835,-0.508246,0.842791,-0.063647,0.939803,-0.523958,-0.2618,-0.754487,-0.372785,-0.160248,1.241848,-0.022207,0.144506,-0.143022,-0.394238,-0.165189,-0.254926,-1.999882,0.449199,-0.285617,-0.454409,0.051688,-2.1948,0.316412,0.0
137,-1.176863,-2.421857,0.709253,-0.104023,0.037316,-0.098265,0.989005,-0.385511,0.837469,0.081313,0.880462,-0.406436,-0.2618,-0.728527,-0.440127,-0.310093,1.18626,0.004847,0.130823,-0.174185,-0.425743,-0.157777,-0.238258,-2.016948,0.457604,-0.354062,-0.453702,0.084528,-2.1948,0.293858,0.0
138,-1.177784,-2.450457,0.7147,-0.079882,0.036271,-0.13797,0.986543,-0.311027,0.845511,0.209523,0.899106,-0.235343,-0.2618,-0.68589,-0.465345,-0.451015,1.169354,-0.158815,0.053616,-0.180261,-0.447906,-0.132345,-0.226406,-2.043322,0.473865,-0.441529,-0.439666,0.141035,-2.1948,0.313714,0.0
139,-1.174142,-2.487798,0.715533,-0.062314,0.034062,-0.191073,0.979004,-0.26047,0.865039,0.28667,0.954182,-0.010311,-0.2618,-0.609004,-0.403529,-0.521966,1.108525,-0.40441,0.013869,-0.159468,-0.44474,-0.061237,-0.226462,-2.088118,0.500562,-0.504434,-0.389904,0.19659,-2.1948,0.334082,0.0
140,-1.159118,-2.52277,0.722996,-0.050649,0.028248,-0.230971,0.971231,-0.214955,0.87185,0.357079,0.99782,0.188252,-0.161268,-0.558033,-0.338744,-0.465078,1.063016,-0.472153,0.075754,-0.146431,-0.413759,0.029842,-0.231116,-2.138409,0.493941,-0.518931,-0.324407,0.240796,-2.1948,0.30339,0.0
141,-1.140709,-2.542555,0.734714,-0.033522,0.021242,-0.282095,0.958565,-0.231987,0.715079,0.202237,1.0827,0.182466,-0.063603,-0.54377,-0.312444,-0.391847,1.023502,-0.470635,0.076826,-0.09872,-0.362399,0.093758,-0.226818,-2.179096,0.476203,-0.516537,-0.265934,0.27454,-2.1948,0.317924,0.0
142,-1.123951,-2.55627,0.752106,-0.014389,0.023257,-0.319558,0.947172,-0.322259,0.559282,0.086778,1.174927,0.128092,-0.110761,-0.520397,-0.290884,-0.332527,0.936623,-0.451881,0.095231,-0.068355,-0.30852,0.143619,-0.217671,-2.194176,0.517714,-0.495841,-0.206831,0.28456,-2.1948,0.33687,0.0
143,-1.106793,-2.575074,0.769873,0.003519,0.025447,-0.338752,0.940525,-0.417673,0.491672,0.106436,1.226069,0.061484,-0.089761,-0.464969,-0.283187,-0.31712,0.838906,-0.435069,0.104001,-0.06037,-0.268037,0.180607,-0.208306,-2.194645,0.531233,-0.44827,-0.150855,0.285323,-2.1948,0.341322,0.0
144,-1.088408,-2.587326,0.785934,0.024088,0.029276,-0.355461,0.933922,-0.515389,0.40442,0.13871,1.232904,-0.035974,-0.037964,-0.427534,-0.297616,-0.300772,0.747531,-0.401663,0.130022,-0.046419,-0.232644,0.194415,-0.1996,-2.194796,0.504449,-0.399519,-0.098025,0.282991,-2.189363,0.360664,0.0
145,-1.069736,-2.594573,0.795387,0.044118,0.038865,-0.374608,0.925317,-0.629916,0.302508,0.145229,1.200523,-0.101644,-0.040204,-0.440823,-0.321861,-0.261364,0.702353,-0.368422,0.177144,-0.0213,-0.194733,0.197965,-0.193531,-2.194799,0.517742,-0.376838,-0.049552,0.27748,-2.168355,0.367625,0.0
146,-1.050744,-2.603317,0.794745,0.059426,0.051888,-0.394491,0.915507,-0.750409,0.223551,0.131552,1.136351,-0.14061,-0.091711,-0.492954,-0.345099,-0.212822,0.72073,-0.36415,0.221783,-0.00286,-0.157993,0.203293,-0.189574,-2.194791,0.514258,-0.373732,-0.005784,0.278844,-2.152024,0.352381,0.0
147,-1.031283,-2.616385,0.784969,0.070858,0.062588,-0.417505,0.903743,-0.858799,0.183199,0.111782,1.054062,-0.191482,-0.113922,-0.565523,-0.376887,-0.184952,0.793494,-0.387656,0.249688,0.015976,-0.114551,0.212673,-0.181459,-2.194799,0.49437,-0.375128,0.031613,0.280861,-2.136702,0.344791,0.0
148,-1.009301,-2.633006,0.768275,0.080266,0.068921,-0.444371,0.889574,-0.956149,0.175914,0.079027,0.974092,-0.225874,-0.132506,-0.644443,-0.391309,-0.109338,0.886684,-0.434159,0.249284,0.038553,-0.051525,0.223056,-0.167185,-2.194799,0.491501,-0.368915,0.067649,0.281619,-2.111532,0.327345,0.0
149,-0.987627,-2.653181,0.748503,0.08814,0.071561,-0.468175,0.876312,-1.033814,0.167683,-0.003626,0.881785,-0.233486,-0.142088,-0.699988,-0.401577,-0.03232,0.97637,-0.507201,0.2618,0.050087,0.006333,0.234168,-0.153981,-2.194799,0.487077,-0.356668,0.098723,0.285427,-2.082147,0.281953,0.0
150,-0.966146,-2.677336,0.730236,0.092107,0.069088,-0.489932,0.864124,-1.067188,0.153465,-0.1286,0.801265,-0.129341,-0.226654,-0.714152,-0.408319,0.03522,1.041234,-0.575599,0.2618,0.058593,0.050556,0.256388,-0.144455,-2.1948,0.465172,-0.335045,0.121917,0.289438,-2.050012,0.223468,0.0
151,-0.946115,-2.698889,0.720986,0.09535,0.062578,-0.508378,0.853548,-1.062263,0.120709,-0.22019,0.814871,0.015229,-0.254488,-0.69261,-0.423333,0.075431,1.057806,-0.614769,0.2618,0.058917,0.076817,0.27834,-0.139792,-2.1948,0.467047,-0.313547,0.121416,0.301229,-2.02819,0.187671,0.0
152,-0.922321,-2.711356,0.715771,0.093835,0.058004,-0.509947,0.853103,-1.056754,0.122449,-0.183663,0.89786,-0.076995,-0.247766,-0.65916,-0.457055,0.077193,1.064259,-0.598971,0.2618,0.022607,0.044387,0.317905,-0.144347,-2.1948,0.502043,-0.318817,0.117529,0.315826,-2.025945,0.173477,0.0
153,-0.889486,-2.724749,0.724161,0.087136,0.042791,-0.502324,0.859213,-1.004613,0.101446,-0.13772,0.950144,-0.106404,-0.198943,-0.552607,-0.509537,0.032067,1.022678,-0.494718,0.2618,-0.017694,-0.044782,0.357406,-0.148149,-2.1948,0.473225,-0.316947,0.108457,0.314929,-2.034383,0.175483,0.0
