frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
76,1.087901,-0.355871,0.756997,-0.110428,-0.219274,0.335117,-0.909627,-1.164917,0.171898,-0.355764,1.028189,-0.050846,-0.116004,-1.263351,-0.213153,0.197526,0.908074,-0.15051,0.2618,0.236774,-0.851803,-0.458401,-0.610626,-1.68508,-0.039527,0.084228,-2.287439,-0.984038,-1.274555,-0.402678,0.0
77,1.087853,-0.363015,0.75998,-0.112112,-0.219666,0.337513,-0.90844,-1.159942,0.211092,-0.348436,0.991844,-0.000969,-0.060434,-1.265625,-0.200697,0.212414,0.9207,-0.151185,0.2618,0.331685,-0.88415,-0.575941,-0.549164,-1.669754,0.052595,0.144522,-2.210642,-1.011864,-1.4654,-0.343254,0.0
78,1.085026,-0.368192,0.759105,-0.100881,-0.223348,0.333942,-0.910177,-1.18055,0.256443,-0.361669,0.971957,0.039406,-0.013693,-1.258369,-0.182048,0.199714,0.940545,-0.141265,0.2618,0.369155,-0.885733,-0.57634,-0.508246,-1.695312,0.091094,0.22883,-2.164472,-0.978723,-1.575253,-0.322981,0.0
79,1.084942,-0.368615,0.755761,-0.085252,-0.227897,0.327625,-0.912939,-1.195479,0.269244,-0.400761,0.962994,0.093124,-0.020305,-1.248564,-0.167403,0.186943,0.958496,-0.128158,0.2618,0.392432,-0.882172,-0.551618,-0.480178,-1.723392,0.086331,0.313312,-2.137495,-0.942098,-1.647978,-0.301217,0.0
80,1.081406,-0.369568,0.751578,-0.072109,-0.229867,0.308996,-0.920045,-1.19412,0.310927,-0.337291,0.919406,0.084724,-0.069042,-1.245119,-0.173132,0.167161,0.992248,-0.12845,0.2618,0.399298,-0.879895,-0.512851,-0.458329,-1.752006,0.072091,0.373457,-2.078202,-0.86969,-1.736746,-0.235503,0.0
81,1.08345,-0.366948,0.748152,-0.059547,-0.230059,0.29079,-0.926805,-1.185832,0.343505,-0.283802,0.895579,0.028019,-0.131397,-1.231663,-0.190325,0.145466,1.012409,-0.129224,0.2618,0.400136,-0.859447,-0.462673,-0.448958,-1.775272,0.051203,0.393285,-1.976124,-0.772401,-1.825216,-0.191855,0.0
82,1.095023,-0.36374,0.743652,-0.021774,-0.216558,0.281871,-0.93444,-1.177536,0.393619,-0.341592,0.923106,-0.059743,-0.1889,-1.113368,-0.198718,0.06176,0.987919,-0.139335,0.2618,0.382552,-0.749939,-0.340385,-0.474304,-1.799386,0.018836,0.238728,-1.686039,-0.448083,-2.061057,-0.060956,0.0
83,1.104352,-0.34814,0.738072,0.001035,-0.213625,0.279193,-0.93617,-1.203602,0.400869,-0.392264,0.978647,-0.143504,-0.218772,-1.057445,-0.202361,0.019875,0.953483,-0.129513,0.2618,0.380463,-0.683866,-0.251274,-0.47799,-1.844993,0.001399,0.160922,-1.51501,-0.267989,-2.129495,-0.004399,0.0
84,1.117849,-0.327266,0.734828,0.02117,-0.203784,0.281244,-0.93751,-1.196554,0.421899,-0.384216,1.026483,-0.228504,-0.247057,-0.982288,-0.217104,-0.020682,0.893701,-0.112438,0.2618,0.367723,-0.607324,-0.169495,-0.472561,-1.888997,-0.016101,0.069902,-1.322019,-0.060123,-2.148273,0.060232,0.0
85,1.128925,-0.300089,0.735958,0.039066,-0.19688,0.288867,-0.936092,-1.195491,0.439443,-0.361539,1.066882,-0.28749,-0.255497,-0.913321,-0.223108,-0.057116,0.798264,-0.043679,0.2618,0.338951,-0.537316,-0.087306,-0.461755,-1.938149,-0.039295,-0.023079,-1.120627,0.123498,-2.119848,0.118931,0.0
86,1.138521,-0.267269,0.741337,0.052404,-0.193597,0.297953,-0.933273,-1.192687,0.435601,-0.337457,1.094803,-0.326186,-0.239585,-0.858175,-0.228939,-0.088215,0.673906,0.097143,0.2618,0.283305,-0.483095,0.001575,-0.443169,-1.995034,-0.055697,-0.103742,-0.936205,0.265616,-2.070355,0.169965,0.0
87,1.152877,-0.223508,0.749705,0.0568,-0.193541,0.302494,-0.931565,-1.168833,0.398735,-0.27532,1.101263,-0.369278,-0.182305,-0.824504,-0.252608,-0.101731,0.521824,0.337708,0.2618,0.207105,-0.456077,0.089432,-0.419354,-2.059572,-0.085413,-0.144457,-0.808738,0.328924,-2.046091,0.181347,0.0
88,1.17962,-0.179339,0.763124,0.048528,-0.177136,0.299185,-0.936353,-1.033401,0.337808,-0.134848,1.048963,-0.403984,-0.101753,-0.763318,-0.317589,-0.144358,0.410414,0.451905,0.2618,0.123917,-0.437255,0.158941,-0.392208,-2.119829,-0.115845,-0.095331,-0.781995,0.299922,-2.086119,0.143178,0.0
89,1.183976,-0.14269,0.773369,0.041266,-0.175227,0.317163,-0.931128,-0.998251,0.307776,-0.0455,1.012975,-0.377187,-0.042209,-0.772916,-0.296047,-0.196092,0.428185,0.359916,0.2618,0.088141,-0.470924,0.232202,-0.365374,-2.163431,-0.126701,-0.090421,-0.767383,0.261454,-2.139817,0.105424,0.0
90,1.19076,-0.109848,0.787094,0.030292,-0.168377,0.329521,-0.928519,-0.926958,0.266359,0.056794,0.936293,-0.330025,0.014584,-0.764261,-0.275041,-0.262464,0.524977,0.204382,0.162866,0.049425,-0.489874,0.283765,-0.328336,-2.189655,-0.106543,-0.07667,-0.757099,0.20598,-2.18408,0.042256,0.0
91,1.191364,-0.080738,0.806901,0.023444,-0.163484,0.337711,-0.926647,-0.867417,0.226588,0.125042,0.830939,-0.224819,0.040554,-0.731634,-0.215218,-0.322497,0.61926,0.099153,0.046326,0.012606,-0.505261,0.312971,-0.291074,-2.189664,-0.101681,-0.087274,-0.723674,0.171706,-2.1948,-0.005432,0.0
92,1.191835,-0.051648,0.82671,0.017015,-0.158162,0.332492,-0.929594,-0.845881,0.172638,0.139315,0.758791,-0.066827,0.010135,-0.68238,-0.130027,-0.329219,0.686077,0.044474,0.074803,-0.037806,-0.514199,0.314908,-0.262101,-2.178478,-0.107515,-0.104044,-0.695423,0.155979,-2.1948,-0.019172,0.0
93,1.193494,-0.019646,0.842643,0.006551,-0.152739,0.317549,-0.935837,-0.855721,0.098477,0.08218,0.727838,0.086358,-0.172129,-0.64253,-0.0476,-0.296736,0.728483,0.044072,0.216576,-0.090997,-0.522191,0.281999,-0.249491,-2.162572,-0.108928,-0.116585,-0.691029,0.143352,-2.1948,-0.01721,0.0
94,1.20279,0.037905,0.852268,-0.009626,-0.144334,0.303641,-0.941742,-0.838757,0.004059,0.01774,0.673435,0.186052,-0.2618,-0.647614,-0.007096,-0.197887,0.774513,0.069894,0.2618,-0.125388,-0.529139,0.220239,-0.247418,-2.146783,-0.090399,-0.118629,-0.718747,0.125008,-2.1948,-0.036353,0.0
95,1.211888,0.06723,0.855965,-0.020477,-0.129851,0.311344,-0.941161,-0.780238,-0.04924,-0.161494,0.643501,0.147418,-0.2618,-0.589495,0.061019,-0.108886,0.768103,0.066819,0.2618,-0.111063,-0.527508,0.1613,-0.24476,-2.134602,-0.071363,-0.11012,-0.760703,0.114759,-2.1948,-0.059735,0.0
96,1.218754,0.090071,0.851404,-0.027516,-0.119245,0.321406,-0.939,-0.747785,-0.02327,-0.232824,0.686689,0.060128,-0.2618,-0.52579,0.126865,-0.013626,0.729378,0.0868,0.2618,-0.094949,-0.527715,0.119787,-0.253128,-2.131488,-0.063725,-0.113292,-0.794703,0.111033,-2.1948,-0.065311,0.0
97,1.242223,0.138969,0.840027,-0.035807,-0.109836,0.335151,-0.935055,-0.733481,0.025632,-0.170292,0.771679,-0.025927,-0.2618,-0.486932,0.114328,0.070623,0.696879,0.015894,0.232657,-0.08309,-0.523544,0.08713,-0.270761,-2.133021,-0.074676,-0.11988,-0.818936,0.113582,-2.1948,-0.061169,0.0
98,1.238208,0.156323,0.818624,-0.036333,-0.103081,0.356861,-0.927742,-0.732451,0.166781,-0.151988,0.863567,-0.087961,-0.2618,-0.465729,0.105676,0.003688,0.692985,-0.154574,-0.009713,-0.068728,-0.502448,0.097072,-0.278497,-2.149594,-0.076528,-0.125111,-0.815315,0.123156,-2.1948,-0.056342,0.0
99,1.23734,0.173851,0.795565,-0.038069,-0.097308,0.377727,-0.920002,-0.705002,0.309627,-0.122573,0.919495,-0.12752,-0.239914,-0.48994,0.095663,0.015295,0.756162,-0.327726,-0.049833,-0.071054,-0.462822,0.123794,-0.283086,-2.164715,-0.082968,-0.128607,-0.792192,0.13366,-2.1948,-0.054186,0.0
100,1.246833,0.193769,0.774438,-0.044135,-0.086658,0.389622,-0.915826,-0.635058,0.402458,-0.095676,0.942681,-0.161771,-0.138018,-0.551543,0.069334,0.089353,0.888553,-0.443669,-0.01314,-0.108294,-0.391482,0.144424,-0.288757,-2.161708,-0.078172,-0.106255,-0.759886,0.13461,-2.1948,-0.044255,0.0
101,1.247764,0.220095,0.75404,-0.047945,-0.093342,0.40955,-0.906232,-0.621979,0.466387,-0.135505,0.970841,-0.159307,-0.05024,-0.676435,0.079302,0.148936,1.026546,-0.475407,-0.001601,-0.130035,-0.328546,0.161435,-0.302782,-2.133382,-0.134472,-0.092311,-0.675706,0.126684,-2.1948,-0.011905,0.0
102,1.253847,0.249927,0.7416,-0.049858,-0.090423,0.417323,-0.902873,-0.557301,0.482995,-0.155101,0.962076,-0.167141,-0.063203,-0.746201,0.058215,0.192979,1.098246,-0.501991,0.034603,-0.161359,-0.247505,0.169772,-0.306088,-2.115488,-0.187595,-0.023802,-0.591671,0.086252,-2.1948,-0.031771,0.0
103,1.258887,0.285772,0.736745,-0.049949,-0.09222,0.413536,-0.904427,-0.522963,0.452766,-0.206874,0.94459,-0.158745,-0.110453,-0.801699,0.029689,0.228507,1.11368,-0.498373,0.084744,-0.202906,-0.202979,0.18989,-0.324318,-2.108428,-0.197542,0.04365,-0.503694,0.040768,-2.18516,-0.077991,0.0
104,1.267865,0.326377,0.738409,-0.051275,-0.094439,0.401075,-0.90972,-0.486968,0.406645,-0.217382,0.894087,-0.150452,-0.261791,-0.847987,-0.022484,0.255423,1.09677,-0.455966,0.141796,-0.258322,-0.17483,0.222655,-0.342456,-2.12202,-0.173438,0.101575,-0.428677,0.000112,-2.157597,-0.084462,0.0
105,1.284218,0.377338,0.74927,-0.063697,-0.093197,0.381541,-0.917433,-0.460712,0.332833,-0.134214,0.809803,-0.200865,-0.2618,-0.878789,-0.125821,0.294426,1.01917,-0.37855,0.218982,-0.338192,-0.173599,0.243802,-0.345006,-2.142197,-0.150453,0.133228,-0.397529,-0.028298,-2.129742,-0.061455,0.0
106,1.297095,0.416237,0.763397,-0.064896,-0.084181,0.36518,-0.924849,-0.401061,0.282962,-0.053798,0.712921,-0.278597,-0.2618,-0.838657,-0.216153,0.286286,0.903002,-0.294535,0.261799,-0.427218,-0.159645,0.295615,-0.307927,-2.170147,-0.131543,0.158345,-0.394232,-0.031086,-2.123674,-0.063755,0.0
107,1.300827,0.458293,0.77962,-0.068966,-0.08844,0.361669,-0.925536,-0.403159,0.231056,0.002554,0.64289,-0.289382,-0.2618,-0.836287,-0.262254,0.290579,0.76663,-0.149499,0.2618,-0.470594,-0.187443,0.35009,-0.292197,-2.194659,-0.121471,0.141305,-0.39374,-0.040106,-2.132027,-0.066897,0.0
108,1.308847,0.504743,0.801187,-0.068427,-0.094544,0.372473,-0.920675,-0.398195,0.177337,0.038449,0.568887,-0.257618,-0.230023,-0.802023,-0.291841,0.198761,0.585597,0.00302,0.066476,-0.470918,-0.233999,0.411674,-0.28212,-2.1948,-0.09853,0.112889,-0.391645,-0.039604,-2.148028,-0.061801,0.0
109,1.309431,0.544772,0.814922,-0.074035,-0.104498,0.39127,-0.911321,-0.428873,0.134297,0.0742,0.531105,-0.207245,-0.18217,-0.805215,-0.289171,0.051077,0.531374,-0.034915,0.070219,-0.439188,-0.305823,0.462628,-0.283918,-2.1948,-0.101103,0.068776,-0.396599,-0.039203,-2.164995,-0.050812,0.0
110,1.309516,0.580817,0.825785,-0.084528,-0.111228,0.414763,-0.899141,-0.460553,0.094451,0.14327,0.504511,-0.138619,-0.126272,-0.823607,-0.257187,-0.022356,0.593113,-0.06654,0.042464,-0.384022,-0.368825,0.485672,-0.278774,-2.1948,-0.10714,0.028005,-0.415319,-0.032605,-2.178776,-0.050399,0.0
111,1.309308,0.615783,0.832397,-0.096685,-0.114879,0.433364,-0.888623,-0.513152,0.055899,0.185967,0.510637,-0.062333,-0.094416,-0.832256,-0.218494,-0.057071,0.717361,-0.110783,0.040302,-0.329987,-0.414184,0.478072,-0.265192,-2.1948,-0.108763,-0.007825,-0.448108,-0.018114,-2.189933,-0.049299,0.0
112,1.309427,0.652495,0.83576,-0.107213,-0.116068,0.436765,-0.88559,-0.589954,0.015227,0.185668,0.550454,0.012512,-0.109087,-0.810101,-0.198624,-0.107425,0.843158,-0.156429,0.118275,-0.300601,-0.440942,0.449705,-0.243725,-2.1948,-0.10786,-0.037778,-0.491438,0.002238,-2.1948,-0.04073,0.0
113,1.309122,0.69195,0.838517,-0.113337,-0.121322,0.42807,-0.888365,-0.68038,-0.024882,0.134595,0.597877,0.057196,-0.222405,-0.768598,-0.169864,-0.149791,0.933268,-0.159534,0.173992,-0.283881,-0.461428,0.415946,-0.237194,-2.1948,-0.103821,-0.064622,-0.525581,0.015495,-2.1948,-0.035122,0.0
114,1.328982,0.75044,0.838474,-0.119243,-0.123271,0.415305,-0.893368,-0.743957,-0.098782,0.066372,0.633772,0.054361,-0.2618,-0.743311,-0.173762,-0.1289,1.000384,-0.111874,0.261794,-0.269237,-0.467169,0.369125,-0.236312,-2.1948,-0.098768,-0.082522,-0.57229,0.011219,-2.1948,-0.056486,0.0
115,1.353376,0.80279,0.830336,-0.123432,-0.126738,0.409296,-0.895086,-0.785957,-0.180674,-0.088842,0.668364,0.022423,-0.2618,-0.711293,-0.177802,-0.088254,1.025508,-0.039104,0.2618,-0.23338,-0.471549,0.313142,-0.248537,-2.1948,-0.120808,-0.097142,-0.627832,-0.010822,-2.1948,-0.077527,0.0
116,1.357928,0.831921,0.814668,-0.123638,-0.125211,0.413765,-0.893216,-0.83304,-0.17693,-0.19616,0.785938,-0.074942,-0.2618,-0.625604,-0.163396,-0.101758,0.948031,-0.059194,0.182733,-0.190766,-0.456374,0.27043,-0.245198,-2.1948,-0.143775,-0.107497,-0.686468,-0.02594,-2.1948,-0.095001,0.0
117,1.355988,0.851962,0.797662,-0.11218,-0.116463,0.433342,-0.886604,-0.84632,-0.047439,-0.182947,0.908559,-0.184947,-0.2618,-0.531335,-0.137233,-0.111311,0.862399,-0.297665,0.135473,-0.145963,-0.395854,0.267852,-0.216201,-2.194799,-0.145573,-0.107509,-0.714461,-0.020018,-2.1948,-0.097766,0.0
118,1.342539,0.867799,0.778507,-0.109603,-0.1155,0.450118,-0.878658,-0.864716,0.090325,-0.206956,0.990582,-0.231304,-0.2618,-0.542084,-0.110987,-0.079886,0.87061,-0.475765,0.099452,-0.130347,-0.329593,0.259536,-0.207339,-2.194356,-0.152163,-0.113587,-0.708624,-0.016704,-2.1948,-0.081566,0.0
119,1.334546,0.880791,0.757034,-0.107348,-0.114275,0.480529,-0.862849,-0.832792,0.229612,-0.213544,1.032495,-0.280698,-0.252613,-0.611818,-0.087555,-0.027149,0.962679,-0.586382,0.067882,-0.117071,-0.236935,0.246473,-0.202128,-2.159085,-0.152692,-0.103345,-0.666281,-0.006905,-2.177973,-0.043313,0.0
120,1.340094,0.901109,0.74174,-0.10613,-0.107513,0.50516,-0.849701,-0.730225,0.293676,-0.217795,1.011705,-0.284469,-0.210406,-0.679433,-0.092378,0.031986,1.049894,-0.642573,0.069451,-0.133415,-0.135209,0.221225,-0.212143,-2.089412,-0.183715,-0.080856,-0.600922,0.004577,-2.130485,0.003593,0.0
121,1.352297,0.928573,0.73551,-0.103262,-0.104767,0.520422,-0.841143,-0.597063,0.280556,-0.26876,0.923951,-0.253668,-0.2618,-0.730489,-0.098219,0.094365,1.081082,-0.655898,0.09582,-0.180496,-0.066317,0.223045,-0.243358,-2.017846,-0.269554,-0.03684,-0.52377,0.012783,-2.098325,-0.009266,0.0
122,1.367013,0.961234,0.735812,-0.105095,-0.106252,0.521997,-0.839753,-0.503414,0.257586,-0.255351,0.799272,-0.363471,-0.2618,-0.790646,-0.122755,0.140339,1.087916,-0.630097,0.127963,-0.261108,-0.039294,0.262136,-0.298289,-1.979352,-0.371258,0.017943,-0.461529,0.021885,-2.082844,-0.023598,0.0
123,1.373048,0.993566,0.73968,-0.111975,-0.10904,0.514613,-0.843057,-0.461113,0.236446,-0.18918,0.661566,-0.477947,-0.2618,-0.859464,-0.153993,0.166834,1.084941,-0.581313,0.150441,-0.372895,-0.02793,0.321602,-0.352717,-1.984498,-0.451037,0.077617,-0.42255,0.035643,-2.07829,-0.010785,0.0
124,1.377148,1.027576,0.746512,-0.125358,-0.112963,0.508259,-0.84451,-0.470852,0.195764,-0.12863,0.576997,-0.514833,-0.2618,-0.939073,-0.188619,0.202149,1.063115,-0.520384,0.170164,-0.491389,-0.028503,0.384081,-0.395132,-2.011642,-0.477657,0.120763,-0.415812,0.049102,-2.07091,0.002476,0.0
125,1.382471,1.063029,0.759743,-0.147659,-0.120734,0.533708,-0.823879,-0.49014,0.141148,-0.063317,0.518473,-0.459268,-0.249719,-1.035573,-0.168643,0.298547,0.990017,-0.414917,0.171622,-0.528251,-0.048886,0.429374,-0.428991,-2.048749,-0.467553,0.132692,-0.438758,0.04315,-2.060526,0.033929,0.0
126,1.398275,1.09703,0.772309,-0.158241,-0.129997,0.575965,-0.791407,-0.51297,0.115167,0.027574,0.51032,-0.439394,-0.207016,-1.080969,-0.130269,0.356438,0.883946,-0.331009,0.169413,-0.507417,-0.052754,0.494802,-0.423375,-2.070375,-0.426227,0.146956,-0.449205,0.029105,-2.03543,0.057982,0.0
127,1.412133,1.11948,0.781126,-0.15219,-0.130307,0.613528,-0.763833,-0.50869,0.123907,0.105163,0.525336,-0.444902,-0.184682,-1.055405,-0.142263,0.254879,0.847504,-0.318602,0.261797,-0.481294,-0.019611,0.571801,-0.375829,-2.073754,-0.360654,0.193023,-0.452634,0.017755,-2.020987,0.054722,0.0
128,1.421908,1.148446,0.778692,-0.163223,-0.129759,0.638674,-0.740686,-0.582012,0.108792,0.152578,0.607188,-0.446222,-0.177966,-1.105445,-0.156283,0.217483,0.979419,-0.308458,0.2618,-0.45637,-0.03508,0.597199,-0.341335,-2.053941,-0.333651,0.199049,-0.470246,-0.006276,-2.004578,0.047674,0.0
129,1.435968,1.171776,0.767898,-0.162144,-0.123559,0.643684,-0.73764,-0.683431,0.096268,0.123144,0.770697,-0.477841,-0.18746,-1.086439,-0.178345,0.23574,1.16376,-0.275901,0.258916,-0.470917,-0.022598,0.607698,-0.29009,-2.028497,-0.315148,0.224115,-0.498081,-0.030133,-1.994684,0.047569,0.0
130,1.447116,1.192499,0.757249,-0.15674,-0.118882,0.639502,-0.743193,-0.806167,0.069231,0.014859,0.95532,-0.456915,-0.254351,-0.976601,-0.201421,0.225444,1.213821,-0.227444,0.255411,-0.493558,-0.021104,0.595008,-0.242249,-1.98893,-0.301288,0.243673,-0.527517,-0.044909,-1.976514,0.054514,0.0
131,1.475484,1.214949,0.75058,-0.148499,-0.116107,0.642071,-0.74311,-0.907754,-0.001883,-0.12677,1.12278,-0.408482,-0.2618,-0.84137,-0.263403,0.176087,1.067487,-0.379642,0.2618,-0.4891,-0.04193,0.56125,-0.192358,-1.929957,-0.247271,0.24779,-0.566017,-0.052755,-1.939881,0.030714,0.0
132,1.520606,1.23182,0.736826,-0.137286,-0.108759,0.662531,-0.72827,-0.959087,-0.054747,-0.212695,1.284257,-0.38656,-0.2618,-0.769843,-0.323923,0.153149,0.939986,-0.520859,0.2618,-0.443304,-0.069199,0.500258,-0.132852,-1.869635,-0.214086,0.240793,-0.632353,-0.058138,-1.90315,0.005562,0.0
133,1.528737,1.249887,0.721661,-0.136137,-0.109114,0.687285,-0.705124,-1.051969,0.044488,-0.245694,1.420007,-0.357696,-0.2618,-0.861046,-0.287186,0.241128,0.991882,-0.566368,0.2618,-0.395392,-0.126727,0.40518,-0.08723,-1.826317,-0.243285,0.185245,-0.685373,-0.059317,-1.870237,0.017408,0.0
134,1.514049,1.251991,0.708347,-0.109156,-0.107266,0.732809,-0.663001,-1.042185,0.306251,-0.288015,1.473491,-0.400165,-0.2618,-0.879659,-0.15802,0.318162,1.072359,-0.587234,0.2618,-0.338826,-0.131416,0.331114,-0.026498,-1.788766,-0.269817,0.157083,-0.698531,-0.023582,-1.866949,0.06829,0.0
135,1.503454,1.25168,0.695539,-0.063231,-0.106775,0.784251,-0.607907,-0.894883,0.559407,-0.315539,1.430586,-0.408244,-0.2618,-0.83494,-0.006543,0.372824,1.117554,-0.592987,0.2618,-0.263886,-0.143105,0.290021,-0.026901,-1.745456,-0.31336,0.179387,-0.658057,0.003117,-1.874591,0.113955,0.0
136,1.512402,1.256483,0.694114,-0.012871,-0.108221,0.806783,-0.58071,-0.688913,0.676985,-0.317591,1.318965,-0.31968,-0.180643,-0.738659,0.069567,0.377312,1.074128,-0.558757,0.2618,-0.252166,-0.206779,0.254061,-0.120211,-1.698903,-0.391023,0.205424,-0.606977,0.034145,-1.857713,0.124988,0.0
137,1.525011,1.266208,0.701893,0.035531,-0.118156,0.806648,-0.578011,-0.499353,0.709371,-0.358818,1.149826,-0.22869,-0.223657,-0.628632,0.106436,0.323656,0.973135,-0.486851,0.2618,-0.304196,-0.309227,0.212052,-0.250279,-1.639093,-0.391145,0.23128,-0.569868,0.081857,-1.82537,0.121252,0.0
138,1.547551,1.27511,0.714855,0.067105,-0.119165,0.797551,-0.587544,-0.354395,0.749512,-0.257012,1.032385,-0.300615,-0.26141,-0.535245,0.079754,0.26498,0.852697,-0.398426,0.2618,-0.392377,-0.449817,0.139527,-0.348953,-1.56856,-0.355816,0.266187,-0.62637,0.122669,-1.810493,0.108605,0.0
139,1.580386,1.295258,0.729438,0.083326,-0.124502,0.797306,-0.584688,-0.299668,0.794567,-0.075122,0.979689,-0.388882,-0.261547,-0.501027,0.058888,0.228791,0.720624,-0.225529,0.2618,-0.423986,-0.620453,0.051121,-0.438405,-1.497108,-0.348814,0.303844,-0.714534,0.138502,-1.828655,0.118396,0.0
140,1.616905,1.314634,0.744539,0.092489,-0.130595,0.79466,-0.585582,-0.294163,0.801681,0.044284,0.941315,-0.452172,-0.241819,-0.482068,0.034306,0.192038,0.592708,-0.007978,0.2618,-0.444148,-0.77922,-0.026415,-0.51282,-1.442507,-0.336243,0.329013,-0.810159,0.14555,-1.842373,0.132512,0.0
141,1.664956,1.32953,0.75601,0.100519,-0.132738,0.797121,-0.580409,-0.274,0.756308,0.086546,0.917398,-0.499603,-0.2618,-0.461748,-0.003594,0.134856,0.462382,0.216517,0.2618,-0.437314,-0.908237,-0.08886,-0.57913,-1.402322,-0.32054,0.357467,-0.910392,0.146895,-1.863012,0.161799,0.0
142,1.708817,1.346805,0.760273,0.105419,-0.13413,0.807496,-0.564665,-0.290665,0.714565,0.09685,0.940212,-0.538913,-0.2618,-0.458526,-0.039837,-0.01418,0.409432,0.244028,0.2618,-0.400299,-1.006865,-0.127477,-0.618091,-1.395457,-0.323268,0.375959,-1.002261,0.133769,-1.891353,0.188067,0.0
143,1.745851,1.365682,0.759831,0.10589,-0.13536,0.819907,-0.546094,-0.360978,0.695156,0.109878,1.009358,-0.559949,-0.242683,-0.481711,-0.057057,-0.114795,0.473964,0.179508,0.2618,-0.354235,-1.078585,-0.152786,-0.626715,-1.417625,-0.372454,0.378793,-1.081439,0.109403,-1.911488,0.182568,0.0
144,1.782105,1.384841,0.756196,0.103703,-0.135689,0.832079,-0.52771,-0.452844,0.674267,0.108408,1.091932,-0.567925,-0.198105,-0.523347,-0.068388,-0.19172,0.630664,0.116182,0.232934,-0.301119,-1.119927,-0.158806,-0.629715,-1.464681,-0.406218,0.368124,-1.128758,0.087055,-1.918512,0.174228,0.0
145,1.817166,1.404696,0.749681,0.094995,-0.130798,0.84451,-0.510559,-0.534826,0.636923,0.119908,1.16263,-0.577684,-0.15408,-0.580441,-0.087514,-0.240939,0.848097,0.029022,0.236046,-0.243041,-1.14989,-0.150609,-0.617374,-1.522145,-0.421784,0.354961,-1.164124,0.057134,-1.929575,0.18499,0.0
146,1.853046,1.424111,0.750431,0.087782,-0.12935,0.851752,-0.500082,-0.604713,0.595708,0.133266,1.191128,-0.566227,-0.10179,-0.588835,-0.073746,-0.277388,1.021999,-0.038124,0.236182,-0.194853,-1.1545,-0.136609,-0.614974,-1.572246,-0.420451,0.348813,-1.179332,0.039461,-1.949829,0.186287,0.0
147,1.890884,1.442324,0.757828,0.078902,-0.12854,0.851714,-0.501831,-0.666515,0.531791,0.141553,1.18096,-0.523737,-0.040062,-0.565736,-0.033421,-0.302135,1.147678,-0.069611,0.223054,-0.166225,-1.145573,-0.12115,-0.610629,-1.621396,-0.396477,0.352172,-1.190762,0.029914,-1.96737,0.184522,0.0
148,1.926404,1.462631,0.768609,0.069839,-0.132845,0.849118,-0.506432,-0.747831,0.477358,0.129966,1.165655,-0.443119,-0.00026,-0.521603,0.049366,-0.332041,1.205112,-0.064119,0.261791,-0.143063,-1.133826,-0.097858,-0.617991,-1.666799,-0.381655,0.357337,-1.186296,0.03072,-1.984364,0.183717,0.0
149,1.957094,1.48896,0.777331,0.05632,-0.136193,0.845776,-0.512779,-0.867937,0.423843,0.087933,1.177041,-0.313912,-0.017979,-0.483709,0.144741,-0.366692,1.213454,-0.01315,0.2618,-0.123628,-1.127471,-0.067609,-0.614022,-1.71497,-0.364193,0.365975,-1.186141,0.032001,-2.002644,0.194759,0.0
150,1.990107,1.516773,0.780246,0.037377,-0.138908,0.837796,-0.526692,-1.021596,0.348541,0.017396,1.217018,-0.159182,-0.131954,-0.471406,0.245342,-0.366484,1.175204,0.081024,0.2618,-0.116076,-1.128906,-0.041244,-0.598333,-1.755342,-0.355682,0.371456,-1.184802,0.029838,-2.017516,0.200287,0.0
151,2.05024,1.542342,0.777112,0.006221,-0.139642,0.815589,-0.561494,-1.14258,0.199991,-0.022552,1.218945,-0.022638,-0.2618,-0.534112,0.300768,-0.290226,1.120154,0.191648,0.2618,-0.155906,-1.135589,-0.022836,-0.568833,-1.78842,-0.33821,0.363872,-1.184018,0.016937,-2.026762,0.198562,0.0
152,2.13958,1.551166,0.765425,-0.01881,-0.133819,0.803686,-0.579506,-1.157765,0.030732,-0.052106,1.18896,-0.040729,-0.2618,-0.562016,0.244131,-0.225222,1.050592,0.107926,0.161267,-0.15421,-1.139872,-0.017405,-0.545412,-1.800366,-0.366306,0.354647,-1.179555,0.004806,-2.027296,0.180048,0.0
153,2.179137,1.566421,0.760736,-0.044353,-0.11659,0.794364,-0.594496,-1.146803,-0.059655,-0.150651,1.196169,-0.156404,-0.2618,-0.532883,0.143486,-0.280923,0.996314,-0.222326,0.023993,-0.164498,-1.118767,0.002554,-0.468406,-1.82383,-0.411743,0.350469,-1.201984,-0.024409,-2.040492,0.135643,0.0
