frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
76,-0.815797,-0.483676,0.781826,-0.091775,0.099036,-0.412149,0.901056,-0.82788,0.581065,-0.202433,0.608708,-0.110418,-0.2618,-0.110119,-0.091929,-0.695524,0.341501,-0.168337,0.261318,0.720785,0.078419,0.257147,0.081526,-2.193807,-0.624921,0.572875,-0.493485,0.196511,-1.023991,0.617716,0.0
77,-0.816407,-0.481896,0.78249,-0.092969,0.107054,-0.40694,0.902383,-0.857562,0.574564,-0.225872,0.601119,-0.102863,-0.2618,-0.115057,-0.076648,-0.705414,0.321352,-0.1606,0.2618,0.737439,0.154416,0.246304,0.114318,-2.184881,-0.644193,0.610009,-0.497445,0.170174,-0.973284,0.598751,0.0
78,-0.81651,-0.479101,0.783493,-0.092693,0.116107,-0.398602,0.90501,-0.890249,0.559541,-0.251132,0.591146,-0.09492,-0.2618,-0.12173,-0.064737,-0.719892,0.300231,-0.150551,0.2618,0.749678,0.220181,0.232282,0.138498,-2.176118,-0.64482,0.644706,-0.504382,0.147428,-0.927319,0.585393,0.0
79,-0.816391,-0.476661,0.784313,-0.091304,0.126862,-0.388144,0.908248,-0.927625,0.538523,-0.280134,0.58085,-0.084093,-0.2618,-0.131897,-0.054405,-0.737667,0.281006,-0.140921,0.2618,0.759569,0.270205,0.221665,0.150874,-2.156795,-0.639534,0.679172,-0.51826,0.132455,-0.894808,0.579304,0.0
80,-0.816164,-0.472947,0.784791,-0.08891,0.139006,-0.377429,0.911219,-0.971121,0.512492,-0.309953,0.574135,-0.073548,-0.2618,-0.148751,-0.047872,-0.754937,0.265844,-0.131658,0.2618,0.768626,0.301439,0.215366,0.153683,-2.127003,-0.651535,0.712385,-0.540803,0.128337,-0.877598,0.577735,0.0
81,-0.815365,-0.468928,0.784931,-0.086027,0.151987,-0.367594,0.913441,-1.015364,0.485099,-0.337498,0.571313,-0.064462,-0.2618,-0.169612,-0.043433,-0.769641,0.254109,-0.123814,0.2618,0.775173,0.322035,0.206769,0.150483,-2.097299,-0.663677,0.739733,-0.570336,0.130226,-0.87283,0.579496,0.0
82,-0.814081,-0.465033,0.784743,-0.08289,0.165035,-0.359919,0.914522,-1.056811,0.459208,-0.361591,0.571426,-0.058152,-0.2618,-0.193677,-0.041343,-0.779576,0.246244,-0.116791,0.2618,0.77897,0.338543,0.198605,0.144102,-2.063909,-0.673478,0.757543,-0.606106,0.130299,-0.878649,0.588691,0.0
83,-0.812203,-0.461388,0.784459,-0.079999,0.176958,-0.35402,0.914853,-1.09376,0.436076,-0.380752,0.575093,-0.054461,-0.2618,-0.216685,-0.040742,-0.786004,0.240676,-0.110484,0.2618,0.780871,0.351427,0.192478,0.131751,-2.023403,-0.685741,0.763147,-0.643471,0.123736,-0.89334,0.591309,0.0
84,-0.809797,-0.457648,0.783751,-0.077836,0.187765,-0.349004,0.914812,-1.129016,0.415043,-0.397599,0.583518,-0.053876,-0.2618,-0.237125,-0.040437,-0.791629,0.235788,-0.103854,0.2618,0.779639,0.357963,0.188796,0.114067,-1.974392,-0.699113,0.753634,-0.677514,0.107401,-0.918778,0.588255,0.0
85,-0.807257,-0.454804,0.782869,-0.076354,0.196981,-0.346217,0.914058,-1.159465,0.39861,-0.412772,0.595332,-0.056039,-0.2618,-0.254769,-0.039733,-0.793128,0.232418,-0.098978,0.2618,0.775108,0.358165,0.185006,0.096071,-1.916946,-0.714697,0.728132,-0.70919,0.081775,-0.957847,0.591832,0.0
86,-0.804109,-0.45246,0.781901,-0.075551,0.204199,-0.344847,0.913058,-1.184693,0.385915,-0.425127,0.610266,-0.060693,-0.26039,-0.267807,-0.039079,-0.792397,0.22922,-0.094435,0.2618,0.76808,0.352581,0.179661,0.079951,-1.853401,-0.727248,0.6909,-0.738724,0.051923,-1.012608,0.604057,0.0
87,-0.803217,-0.4438,0.774531,-0.085287,0.226024,-0.339277,0.909137,-1.303714,0.352795,-0.503234,0.677403,-0.064578,-0.254638,-0.301548,-0.009624,-0.816616,0.218657,-0.065182,0.2618,0.742242,0.298839,0.17769,0.090096,-1.768797,-0.738317,0.605642,-0.75576,0.047194,-1.115975,0.627278,0.0
88,-0.798357,-0.446736,0.777193,-0.078016,0.224893,-0.34134,0.909298,-1.277007,0.350422,-0.482886,0.674362,-0.080621,-0.255976,-0.304267,-0.026915,-0.795528,0.224759,-0.078519,0.2618,0.738112,0.299046,0.171061,0.061814,-1.705496,-0.723322,0.569788,-0.788328,0.005166,-1.169216,0.632264,0.0
89,-0.797256,-0.439181,0.770199,-0.087143,0.240725,-0.340341,0.90478,-1.368958,0.327814,-0.537693,0.7336,-0.087394,-0.24577,-0.331162,-0.005339,-0.811257,0.222797,-0.058684,0.2618,0.72011,0.255401,0.174416,0.073911,-1.61618,-0.696132,0.482774,-0.786901,0.010271,-1.281587,0.639996,0.0
90,-0.792276,-0.443975,0.773478,-0.079357,0.236374,-0.343582,0.905418,-1.32862,0.33474,-0.509395,0.722923,-0.103725,-0.253262,-0.326709,-0.023215,-0.786994,0.228045,-0.074498,0.2618,0.714119,0.264278,0.165373,0.057701,-1.540382,-0.634836,0.445115,-0.807308,-0.009691,-1.337026,0.636082,0.0
91,-0.790342,-0.437532,0.766433,-0.08882,0.252142,-0.341247,0.901158,-1.417302,0.310966,-0.562165,0.780147,-0.112903,-0.246728,-0.349225,-0.000254,-0.805,0.223668,-0.055815,0.2618,0.688441,0.233898,0.180162,0.078538,-1.443899,-0.575073,0.357095,-0.794238,0.02705,-1.444177,0.632355,0.0
92,-0.785628,-0.443678,0.769451,-0.081405,0.248701,-0.343506,0.901956,-1.379812,0.319388,-0.538495,0.7678,-0.128261,-0.253181,-0.344281,-0.014694,-0.782242,0.228007,-0.07135,0.2618,0.674417,0.253414,0.184496,0.065426,-1.373745,-0.539178,0.321567,-0.814418,0.040908,-1.497505,0.627799,0.0
93,-0.783635,-0.436878,0.762255,-0.090835,0.263733,-0.340085,0.898074,-1.463975,0.290366,-0.589658,0.825764,-0.138599,-0.246397,-0.365976,0.004827,-0.803134,0.227673,-0.055565,0.2618,0.660722,0.232202,0.202505,0.06432,-1.296795,-0.531733,0.238976,-0.79543,0.090885,-1.579316,0.619918,0.0
94,-0.779938,-0.437199,0.760317,-0.091563,0.267337,-0.341876,0.896252,-1.479981,0.285492,-0.599205,0.84887,-0.153295,-0.243663,-0.373716,0.003265,-0.797389,0.236392,-0.057394,0.2618,0.657199,0.231971,0.21186,0.049174,-1.227804,-0.512978,0.187118,-0.791785,0.132612,-1.631909,0.613631,0.0
95,-0.776434,-0.437734,0.758718,-0.092104,0.27081,-0.345107,0.893912,-1.494896,0.283366,-0.607056,0.87028,-0.164805,-0.239215,-0.382582,0.002032,-0.790461,0.24492,-0.05611,0.2618,0.656576,0.23787,0.222608,0.029686,-1.172396,-0.491633,0.138331,-0.777539,0.173458,-1.672146,0.617133,0.0
96,-0.773272,-0.438583,0.757402,-0.092201,0.274041,-0.349207,0.891322,-1.5085,0.283326,-0.613115,0.889757,-0.174793,-0.235863,-0.392146,0.000653,-0.78215,0.253507,-0.053716,0.2618,0.654535,0.24611,0.237456,0.000782,-1.125042,-0.459529,0.094499,-0.751728,0.216982,-1.700585,0.623682,0.0
97,-0.770297,-0.441055,0.758218,-0.089273,0.270966,-0.357162,0.889406,-1.494529,0.302996,-0.594303,0.890246,-0.184245,-0.238919,-0.39364,-0.00873,-0.765202,0.262291,-0.054554,0.2618,0.654423,0.266116,0.259801,-0.0414,-1.080533,-0.4094,0.073723,-0.720613,0.261752,-1.716575,0.628703,0.0
98,-0.76797,-0.442723,0.75878,-0.086845,0.271929,-0.36165,0.887537,-1.49295,0.311701,-0.584626,0.892292,-0.190385,-0.242329,-0.401605,-0.014286,-0.749733,0.268989,-0.048325,0.2618,0.645594,0.278003,0.285659,-0.089622,-1.045127,-0.361934,0.05268,-0.681106,0.305293,-1.715264,0.63269,0.0
99,-0.766133,-0.444046,0.759563,-0.083861,0.275337,-0.364055,0.885788,-1.496732,0.31399,-0.577541,0.891454,-0.189544,-0.243722,-0.416688,-0.020581,-0.733026,0.280067,-0.03972,0.2618,0.63427,0.283123,0.308838,-0.137349,-1.025232,-0.333185,0.035608,-0.641484,0.344774,-1.695132,0.639145,0.0
100,-0.764414,-0.446846,0.761573,-0.078707,0.274582,-0.367339,0.88514,-1.483104,0.325816,-0.552313,0.880606,-0.18848,-0.245385,-0.44138,-0.043407,-0.676514,0.321946,-0.034233,0.2618,0.627131,0.299888,0.338188,-0.181536,-1.032392,-0.322157,0.027088,-0.611466,0.381981,-1.655426,0.635059,0.0
101,-0.757225,-0.450646,0.762114,-0.069602,0.267834,-0.375427,0.884576,-1.44967,0.340179,-0.508646,0.890021,-0.204793,-0.243179,-0.480209,-0.08689,-0.553436,0.389315,-0.033462,0.261799,0.609884,0.33462,0.379417,-0.221306,-1.068146,-0.317906,0.015157,-0.584321,0.444781,-1.604719,0.631169,0.0
102,-0.755944,-0.454538,0.760224,-0.057005,0.260397,-0.393059,0.880028,-1.422603,0.366767,-0.459953,0.90382,-0.225542,-0.246089,-0.542791,-0.127362,-0.445313,0.443644,-0.044515,0.2618,0.595134,0.360718,0.415251,-0.254604,-1.116696,-0.317586,-0.002175,-0.543116,0.521762,-1.548066,0.655777,0.0
103,-0.75358,-0.459537,0.756144,-0.04371,0.244415,-0.425082,0.870434,-1.372668,0.424512,-0.385719,0.932641,-0.266281,-0.257246,-0.591359,-0.186297,-0.42917,0.481499,-0.057084,0.2618,0.607746,0.373769,0.446115,-0.26259,-1.166835,-0.313395,0.006301,-0.504924,0.57829,-1.508482,0.680068,0.0
104,-0.740585,-0.47688,0.751822,-0.038268,0.192408,-0.469874,0.860658,-1.163995,0.526218,-0.23533,0.961811,-0.33903,-0.2618,-0.568473,-0.273524,-0.400303,0.554743,-0.068191,0.256062,0.642484,0.449592,0.528171,-0.218133,-1.22939,-0.290986,0.085479,-0.486433,0.585029,-1.495121,0.643041,0.0
105,-0.734178,-0.488245,0.741402,-0.039101,0.148937,-0.517032,0.842002,-1.000956,0.617,-0.102585,1.027016,-0.401161,-0.2618,-0.606034,-0.312181,-0.278696,0.679881,-0.029366,0.2618,0.624336,0.525253,0.609469,-0.087983,-1.261609,-0.263428,0.11805,-0.444222,0.602911,-1.477736,0.574807,0.0
106,-0.726418,-0.495458,0.727064,-0.027883,0.109495,-0.562477,0.819056,-0.832876,0.661246,0.051824,1.104206,-0.449498,-0.2618,-0.699539,-0.387505,-0.222964,0.829874,-0.045124,0.2618,0.54856,0.594656,0.669457,0.050021,-1.251294,-0.269532,0.139318,-0.442431,0.612147,-1.470285,0.499139,0.0
107,-0.720244,-0.502222,0.7196,-0.00171,0.070567,-0.592909,0.80217,-0.659462,0.622997,0.198335,1.133342,-0.452451,-0.2618,-0.8292,-0.492299,-0.184364,0.956285,-0.046166,0.171279,0.400464,0.66744,0.736227,0.142342,-1.214124,-0.259469,0.153101,-0.491725,0.595284,-1.50212,0.45656,0.0
108,-0.719037,-0.517107,0.720403,0.025271,0.020752,-0.61026,0.791526,-0.464065,0.528585,0.308867,1.096044,-0.399557,-0.2618,-0.901768,-0.614297,-0.165917,1.034786,-0.074904,0.094476,0.205721,0.806126,0.862733,0.167013,-1.180565,-0.190743,0.171147,-0.57156,0.535265,-1.569569,0.447643,0.0
109,-0.72333,-0.536621,0.72621,0.039373,-0.024577,-0.620289,0.782999,-0.295944,0.446855,0.373412,1.02725,-0.313509,-0.2618,-0.903403,-0.683799,-0.111865,1.064052,-0.108002,0.07487,0.009889,1.024776,1.085618,0.177895,-1.191205,-0.124753,0.134314,-0.602693,0.431613,-1.600696,0.434286,0.0
110,-0.731965,-0.556948,0.731424,0.045766,-0.067297,-0.628736,0.773349,-0.15743,0.385087,0.413444,0.965854,-0.195165,-0.2618,-0.869186,-0.727306,-0.04326,1.078941,-0.141029,0.117062,-0.143417,1.287605,1.365614,0.225943,-1.180544,-0.078287,0.049302,-0.573005,0.288511,-1.55802,0.446584,0.0
111,-0.741097,-0.578103,0.733298,0.0548,-0.112747,-0.640041,0.758046,-0.055296,0.318905,0.417441,0.934541,-0.027498,-0.2618,-0.847943,-0.773189,0.045098,1.093831,-0.205432,0.166574,-0.281822,1.3946,1.512812,0.235671,-1.0698,-0.064297,-0.05176,-0.544637,0.168641,-1.515825,0.483164,0.0
112,-0.751513,-0.603672,0.731772,0.059279,-0.154559,-0.665605,0.727714,0.023491,0.254316,0.366896,0.93015,0.182595,-0.2618,-0.816389,-0.788972,0.127012,1.103137,-0.320763,0.183319,-0.372266,1.358646,1.549916,0.248892,-0.910936,-0.143855,-0.132633,-0.506567,0.06498,-1.475214,0.488395,0.0
113,-0.773457,-0.63336,0.724292,0.065601,-0.202832,-0.674041,0.707265,0.060326,0.162768,0.211633,0.914428,0.437075,-0.2618,-0.823638,-0.832938,0.252153,1.172585,-0.427627,0.225684,-0.509853,1.199891,1.463814,0.256744,-0.86867,-0.295178,-0.192211,-0.472412,-0.002588,-1.452117,0.518759,0.0
114,-0.791386,-0.658892,0.720496,0.068042,-0.232983,-0.688108,0.683811,0.072678,0.078898,0.047454,0.915448,0.529926,-0.2618,-0.821042,-0.842187,0.330812,1.221075,-0.492243,0.226664,-0.584128,1.000278,1.361551,0.263525,-0.909349,-0.329243,-0.208449,-0.432526,-0.088919,-1.455718,0.53995,0.0
115,-0.804817,-0.671509,0.724176,0.06706,-0.232888,-0.7123,0.658707,0.067836,0.116173,0.062071,0.902307,0.34794,-0.2618,-0.787192,-0.78954,0.331221,1.217816,-0.512369,0.222374,-0.583268,0.831431,1.320971,0.27475,-0.994032,-0.307209,-0.176645,-0.398932,-0.177114,-1.458449,0.525477,0.0
116,-0.840723,-0.679786,0.707143,0.080072,-0.243926,-0.714796,0.650503,0.028816,0.152141,0.066582,0.835725,0.135259,-0.2618,-0.885473,-0.770791,0.406517,1.337997,-0.603094,0.184055,-0.622188,0.66765,1.223075,0.284908,-1.190169,-0.261747,-0.119032,-0.419198,-0.226627,-1.452154,0.512914,0.0
117,-0.845015,-0.687211,0.702798,0.093428,-0.23929,-0.730114,0.633202,-0.027368,0.116531,0.028583,0.745482,-0.017282,-0.2618,-0.970735,-0.727381,0.489453,1.370329,-0.622947,0.193326,-0.617544,0.535024,1.124625,0.304774,-1.3859,-0.244676,-0.055039,-0.427321,-0.221781,-1.396604,0.519432,0.0
118,-0.84024,-0.697129,0.701915,0.112426,-0.224875,-0.755172,0.605398,-0.081517,0.020507,-0.10243,0.6143,-0.141579,-0.2618,-1.072794,-0.651497,0.588951,1.3806,-0.615394,0.21662,-0.575759,0.410286,1.022186,0.272416,-1.570047,-0.264486,0.002623,-0.425704,-0.204714,-1.303595,0.539826,0.0
119,-0.842681,-0.706616,0.699166,0.143234,-0.200033,-0.792764,0.55767,-0.143467,-0.032835,-0.154709,0.458177,-0.176694,-0.2618,-1.21352,-0.520992,0.683068,1.407565,-0.61087,0.235297,-0.479591,0.307061,0.942816,0.174452,-1.733684,-0.324078,0.047827,-0.424044,-0.185619,-1.190374,0.543809,0.0
120,-0.84634,-0.687917,0.704692,0.237745,-0.132792,-0.858843,0.433857,-0.327318,0.025141,0.022428,0.416267,-0.15233,-0.2618,-1.494025,-0.157305,0.728063,1.38387,-0.507998,0.195351,-0.184251,0.200267,0.932924,0.065351,-1.931776,-0.416849,-0.024244,-0.401852,-0.162033,-1.035004,0.532485,0.0
121,-0.839417,-0.683637,0.696894,0.314462,-0.102559,-0.877085,0.348307,-0.464788,0.04462,0.158243,0.468998,-0.162134,-0.2618,-1.725502,0.004616,0.677477,1.374866,-0.468033,0.140014,-0.053226,0.139896,0.918306,-0.022829,-2.093672,-0.466696,-0.075757,-0.468983,-0.082874,-0.917176,0.528764,0.0
122,-0.839071,-0.681566,0.687476,0.374839,-0.087575,-0.880201,0.277618,-0.537277,0.054656,0.274688,0.469918,-0.187095,-0.2618,-1.89936,0.079153,0.573521,1.351377,-0.41768,0.120632,0.015021,0.106187,0.917264,-0.101473,-2.1948,-0.489971,-0.118842,-0.535931,0.022134,-0.798288,0.542142,0.0
123,-0.845505,-0.680153,0.680189,0.410253,-0.088463,-0.876681,0.235155,-0.566065,0.049199,0.359157,0.466337,-0.180159,-0.2618,-1.985961,0.149567,0.528038,1.348135,-0.352294,0.091342,0.00339,0.092421,0.902658,-0.181505,-2.1948,-0.477933,-0.142393,-0.562941,0.116821,-0.693824,0.578757,0.0
124,-0.862683,-0.676998,0.680151,0.419355,-0.081401,-0.880207,0.206763,-0.575178,0.088981,0.393403,0.495429,-0.118118,-0.2618,-1.966424,0.19464,0.4754,1.338112,-0.33816,0.027904,-0.011791,0.176489,0.913615,-0.222367,-2.1948,-0.449218,-0.151384,-0.515922,0.165416,-0.568992,0.611804,0.0
125,-0.885529,-0.669666,0.679673,0.422275,-0.077891,-0.881049,0.198417,-0.63641,0.144004,0.369981,0.600644,-0.002392,-0.2618,-1.934366,0.218858,0.445753,1.350535,-0.36615,-0.02646,-0.039222,0.291671,0.920436,-0.218074,-2.194439,-0.405942,-0.107844,-0.467842,0.140222,-0.504197,0.592666,0.0
126,-0.913691,-0.662566,0.680912,0.418786,-0.08026,-0.882818,0.196999,-0.715885,0.201442,0.338854,0.751667,0.129451,-0.2618,-1.889428,0.217121,0.420281,1.371994,-0.410381,-0.069757,-0.063342,0.358309,0.887528,-0.222052,-2.100397,-0.373351,-0.011283,-0.442986,0.105813,-0.498914,0.518651,0.0
127,-0.94639,-0.654722,0.679096,0.409993,-0.080336,-0.888787,0.188441,-0.799375,0.221375,0.220766,0.917433,0.149048,-0.2618,-1.825143,0.22139,0.381943,1.39916,-0.466214,-0.109378,-0.04587,0.39525,0.834582,-0.231056,-1.982297,-0.384208,0.123175,-0.440902,0.096227,-0.525459,0.433727,0.0
128,-0.96213,-0.659131,0.684608,0.411,-0.087178,-0.889108,0.181565,-0.913985,0.189383,0.152387,1.083862,0.080941,-0.2618,-1.798528,0.209416,0.385581,1.392597,-0.482803,-0.115479,-0.017809,0.384945,0.755783,-0.241629,-1.870107,-0.444285,0.235212,-0.478261,0.112324,-0.554788,0.396234,0.0
129,-0.979067,-0.661093,0.688768,0.415426,-0.092611,-0.888356,0.172243,-1.040655,0.179447,0.136782,1.227301,0.044335,-0.2618,-1.778319,0.205156,0.384604,1.385975,-0.497091,-0.119189,0.011992,0.388512,0.680064,-0.21499,-1.777202,-0.517968,0.328728,-0.525631,0.151866,-0.591782,0.421882,0.0
130,-0.995652,-0.660297,0.691232,0.425384,-0.096411,-0.885702,0.159016,-1.187373,0.16471,0.122291,1.336201,0.043319,-0.2618,-1.765956,0.218936,0.385338,1.3755,-0.511043,-0.125008,0.042311,0.39038,0.61597,-0.169415,-1.697804,-0.553154,0.386287,-0.577287,0.19432,-0.622464,0.478765,0.0
131,-1.010968,-0.661268,0.69546,0.433008,-0.096495,-0.884257,0.145881,-1.330346,0.125746,0.093345,1.40409,0.02316,-0.2618,-1.743272,0.229741,0.3844,1.35385,-0.518372,-0.119428,0.064477,0.408288,0.581411,-0.114349,-1.618892,-0.541377,0.419377,-0.619024,0.231531,-0.64794,0.533971,0.0
132,-1.027152,-0.663258,0.699906,0.438407,-0.095332,-0.883673,0.133542,-1.460373,0.060695,0.05711,1.435995,-0.008001,-0.2618,-1.714786,0.239766,0.38481,1.333706,-0.5206,-0.118546,0.075601,0.43733,0.57282,-0.067252,-1.534011,-0.492349,0.424446,-0.648226,0.248318,-0.665939,0.560451,0.0
133,-1.044554,-0.665131,0.703431,0.441502,-0.092961,-0.883756,0.124133,-1.573853,-0.014207,0.027288,1.438134,-0.021942,-0.2618,-1.682583,0.243488,0.380486,1.318083,-0.526931,-0.11236,0.077901,0.470528,0.583608,-0.036012,-1.445506,-0.403342,0.401545,-0.663913,0.23985,-0.685335,0.556523,0.0
134,-1.062515,-0.667512,0.706217,0.443333,-0.089714,-0.884376,0.115269,-1.668595,-0.094164,0.006834,1.416217,-0.023914,-0.2618,-1.645603,0.243857,0.372179,1.300578,-0.540143,-0.109527,0.076492,0.503167,0.596078,-0.014177,-1.362269,-0.260321,0.355081,-0.671964,0.210269,-0.717749,0.546363,0.0
135,-1.082041,-0.666482,0.70731,0.44459,-0.085284,-0.885268,0.106614,-1.749967,-0.170334,-0.008823,1.380477,-0.02533,-0.2618,-1.604489,0.246493,0.35528,1.283955,-0.557681,-0.114308,0.073102,0.540102,0.617445,-0.007166,-1.310002,-0.201334,0.292877,-0.673241,0.164711,-0.773713,0.543283,0.0
136,-1.116172,-0.663929,0.712028,0.426974,-0.074969,-0.89539,0.101735,-1.7586,-0.237168,-0.039231,1.34198,-0.061972,-0.2618,-1.482166,0.219612,0.308408,1.24372,-0.593415,-0.112954,0.074271,0.616352,0.674815,0.001086,-1.284482,-0.23699,0.255843,-0.657597,0.112442,-0.857995,0.537125,0.0
137,-1.136727,-0.663036,0.709752,0.427441,-0.070929,-0.896697,0.090541,-1.817455,-0.307482,-0.031355,1.298987,-0.063835,-0.2618,-1.441584,0.225814,0.290965,1.233399,-0.612647,-0.123432,0.079481,0.66997,0.684791,-0.0029,-1.29708,-0.290965,0.194834,-0.648135,0.050886,-0.959672,0.541031,0.0
138,-1.153208,-0.664407,0.701826,0.436286,-0.067251,-0.894286,0.073375,-1.89391,-0.373265,-0.007729,1.249168,-0.046746,-0.2618,-1.434018,0.250268,0.287536,1.243002,-0.638946,-0.13617,0.097231,0.697513,0.673191,-0.011712,-1.315604,-0.327586,0.120193,-0.644101,-0.001553,-1.070096,0.54493,0.0
139,-1.176199,-0.667971,0.693111,0.441254,-0.057333,-0.893986,0.052884,-1.935356,-0.426923,0.002901,1.184452,-0.031688,-0.2618,-1.399788,0.276411,0.278451,1.244271,-0.673801,-0.138075,0.132323,0.739165,0.667073,-0.004279,-1.339873,-0.339523,0.063239,-0.621873,-0.048189,-1.198521,0.549014,0.0
140,-1.199674,-0.677853,0.680675,0.448616,-0.041992,-0.89266,0.011738,-1.961252,-0.436,0.003797,1.106589,0.013031,-0.2618,-1.376968,0.336434,0.289137,1.263578,-0.6807,-0.136977,0.201549,0.771633,0.646903,-0.00085,-1.357008,-0.319821,-0.00224,-0.600014,-0.063023,-1.305414,0.552726,0.0
141,-1.219481,-0.660814,0.675764,0.45791,-0.034792,-0.888225,-0.012853,-1.965704,-0.436,-0.0005,1.058562,0.085876,0.00293,-1.357222,0.389345,0.265827,1.256222,-0.666196,-0.170316,0.225139,0.801145,0.638419,-0.000405,-1.376867,-0.290711,-0.077995,-0.567917,-0.049316,-1.389993,0.55133,0.0
142,-1.238844,-0.663594,0.666176,0.470439,-0.02334,-0.88149,-0.033427,-1.941698,-0.408324,0.015017,1.069938,-0.121428,0.191051,-1.372124,0.420538,0.243894,1.288436,-0.643795,-0.168923,0.232936,0.812935,0.653491,-0.007027,-1.39787,-0.270297,-0.178049,-0.530744,-0.016387,-1.432571,0.53908,0.0
143,-1.260532,-0.664609,0.661539,0.485029,-0.018119,-0.873076,-0.046442,-1.988239,-0.397914,0.006903,1.140555,-0.172869,0.210434,-1.386795,0.432663,0.227133,1.306676,-0.616636,-0.159091,0.214892,0.803462,0.684889,-0.042921,-1.42592,-0.26812,-0.260544,-0.507649,0.03191,-1.46554,0.529732,0.0
144,-1.281702,-0.66221,0.657718,0.500614,-0.01405,-0.863945,-0.052792,-2.025412,-0.398145,-0.012632,1.19569,-0.219163,0.202301,-1.399771,0.43322,0.201838,1.313134,-0.59352,-0.133575,0.191613,0.763686,0.733871,-0.081667,-1.458447,-0.27455,-0.321761,-0.481672,0.083256,-1.494953,0.531271,0.0
145,-1.299916,-0.656588,0.656376,0.515209,-0.009794,-0.855151,-0.056397,-2.044923,-0.390004,-0.024587,1.223182,-0.271684,0.198415,-1.412145,0.43366,0.17482,1.311375,-0.565066,-0.074744,0.173234,0.685035,0.768334,-0.100598,-1.48104,-0.289662,-0.354625,-0.464604,0.130635,-1.519327,0.540431,0.0
146,-1.317577,-0.647766,0.657808,0.526386,-0.008438,-0.848109,-0.059645,-2.057236,-0.379329,-0.041748,1.246448,-0.302397,0.177546,-1.425684,0.433459,0.1526,1.317148,-0.516315,0.046835,0.163168,0.560582,0.741214,-0.085969,-1.483869,-0.304744,-0.347885,-0.474124,0.17207,-1.537403,0.55562,0.0
147,-1.337118,-0.638518,0.663421,0.532668,-0.009163,-0.843514,-0.068296,-2.051875,-0.353234,-0.054268,1.263105,-0.321742,0.153007,-1.435592,0.432972,0.141064,1.330294,-0.445661,0.213229,0.170541,0.408078,0.656529,-0.037282,-1.477654,-0.322591,-0.294611,-0.515417,0.210834,-1.560888,0.57612,0.0
148,-1.35286,-0.620202,0.669548,0.53719,-0.012898,-0.839869,-0.076678,-2.043508,-0.316128,-0.071846,1.271332,-0.335917,0.115955,-1.463864,0.428324,0.104398,1.365437,-0.363812,0.2618,0.182729,0.263072,0.564803,0.023665,-1.494942,-0.311403,-0.221705,-0.571561,0.236636,-1.578641,0.599822,0.0
149,-1.36687,-0.60458,0.675056,0.541537,-0.015825,-0.836443,-0.082769,-2.034222,-0.284927,-0.08431,1.273263,-0.344064,0.085414,-1.51636,0.406196,0.053703,1.418246,-0.273623,0.2618,0.194335,0.135141,0.488869,0.066795,-1.528904,-0.273856,-0.154656,-0.6203,0.246071,-1.565748,0.622203,0.0
150,-1.388142,-0.60573,0.68626,0.539935,-0.018611,-0.836161,-0.094653,-1.981711,-0.253689,-0.072956,1.250479,-0.357266,0.074988,-1.557493,0.370963,0.046475,1.45711,-0.208814,0.2618,0.221205,0.041575,0.419193,0.071201,-1.56361,-0.250128,-0.063254,-0.667203,0.222034,-1.527465,0.626922,0.0
151,-1.408011,-0.609624,0.695884,0.541303,-0.017746,-0.833755,-0.107373,-1.945118,-0.227709,-0.063673,1.232945,-0.358693,0.079236,-1.620557,0.349938,0.050727,1.489521,-0.214944,0.2618,0.248379,-0.026616,0.381675,0.061796,-1.609739,-0.236068,-0.006516,-0.68812,0.190134,-1.46045,0.622586,0.0
152,-1.430858,-0.610478,0.704552,0.535147,-0.017779,-0.836106,-0.119283,-1.883411,-0.196912,-0.056142,1.216223,-0.377389,0.074793,-1.669317,0.330615,0.064617,1.502356,-0.252054,0.235244,0.268582,-0.043484,0.378291,0.03749,-1.671121,-0.215007,0.049497,-0.694644,0.142739,-1.379561,0.610624,0.0
153,-1.448584,-0.605094,0.709815,0.535017,-0.017306,-0.834703,-0.129337,-1.851771,-0.167571,-0.055339,1.209224,-0.394249,0.062712,-1.754311,0.313581,0.052612,1.498078,-0.261705,0.17966,0.275438,-0.045818,0.397494,0.02991,-1.735051,-0.200255,0.070481,-0.689262,0.102036,-1.307742,0.614246,0.0
154,-1.46713,-0.596433,0.713924,0.533448,-0.016746,-0.83422,-0.138674,-1.822118,-0.136369,-0.059556,1.211551,-0.405813,0.041786,-1.836062,0.30058,0.036749,1.455071,-0.249351,0.129377,0.281059,-0.027463,0.430166,0.022518,-1.793733,-0.198714,0.08773,-0.677854,0.050755,-1.242953,0.613746,0.0
