root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.614211,-1.21862,0.363236,0.052787,0.084271,-0.719805,0.687017,-0.657363,0.294871,0.40036,0.483631,-0.000945,0.0,-0.296496,-0.006996,-0.489591,0.387824,-0.366929,0.0,-0.121851,0.405171,0.146657,-1.546692,-0.188767,0.268273,-0.383378,0.068415,-0.928876,0.276687
0.61449,-1.21794,0.363701,0.055422,0.08481,-0.709688,0.697194,-0.634123,0.257027,0.388927,0.394558,0.04592,0.0,-0.297067,-0.015351,-0.516854,0.390572,-0.370663,0.0,-0.21354,0.339447,0.136133,-1.608801,-0.304835,0.294107,-0.401113,0.063041,-0.970791,0.291178
0.614819,-1.217666,0.362776,0.056791,0.091951,-0.702252,0.703677,-0.656416,0.252136,0.370114,0.386998,0.053092,0.0,-0.316479,-0.017281,-0.537521,0.417512,-0.382667,0.0,-0.279876,0.309962,0.121819,-1.656147,-0.364367,0.297009,-0.417538,0.067231,-0.999818,0.308617
0.613765,-1.219049,0.361646,0.058796,0.100121,-0.698645,0.705984,-0.707956,0.274184,0.346955,0.453534,0.030958,0.0,-0.33715,-0.014803,-0.547115,0.447781,-0.400128,0.0,-0.329166,0.298241,0.111081,-1.674668,-0.368379,0.282572,-0.43801,0.072684,-1.023257,0.327229
0.613536,-1.219805,0.359649,0.056906,0.10853,-0.698539,0.705001,-0.784097,0.312046,0.317705,0.576451,-0.003461,0.0,-0.355021,-0.005182,-0.547667,0.472345,-0.414611,0.0,-0.355693,0.31314,0.090921,-1.662651,-0.335126,0.248923,-0.457516,0.075748,-1.03902,0.335294
0.617448,-1.216058,0.35617,0.050977,0.116562,-0.702204,0.700517,-0.892693,0.345953,0.290061,0.746155,0.005901,0.0,-0.39023,-0.001227,-0.53875,0.507441,-0.415256,0.0,-0.359598,0.354502,0.067181,-1.631531,-0.275508,0.205438,-0.476401,0.081284,-1.054755,0.319565
0.627141,-1.205607,0.352586,0.043782,0.119855,-0.707671,0.694924,-0.989604,0.344239,0.293087,0.867605,0.109772,0.0,-0.443941,-0.016733,-0.524977,0.545234,-0.387842,0.0,-0.343203,0.394189,0.034936,-1.599971,-0.306034,0.161967,-0.490924,0.089661,-1.082785,0.32243
0.641527,-1.18976,0.345628,0.036306,0.124091,-0.715837,0.686193,-1.109685,0.344502,0.34105,0.996213,0.245357,0.0,-0.535524,-0.047874,-0.505752,0.614343,-0.349233,0.0,-0.32141,0.427734,0.011971,-1.58776,-0.396085,0.114513,-0.493398,0.110066,-1.157755,0.364957
0.654663,-1.177513,0.333605,0.037647,0.130253,-0.727018,0.673099,-1.271106,0.366314,0.35952,1.160334,0.299123,0.0,-0.679066,-0.096735,-0.473043,0.765886,-0.355155,0.0,-0.308735,0.415235,0.036783,-1.635545,-0.431065,0.082537,-0.502218,0.092011,-1.347475,0.415582
0.658591,-1.173458,0.329743,0.047585,0.124906,-0.734896,0.664877,-1.341365,0.407044,0.373945,1.260907,0.276479,0.0,-0.757539,-0.134856,-0.438548,0.850759,-0.367336,0.0,-0.303912,0.35096,0.089918,-1.695591,-0.319484,0.046714,-0.514354,0.003119,-1.542083,0.298973
0.657924,-1.175233,0.333138,0.058261,0.11618,-0.745825,0.653339,-1.360285,0.465583,0.338004,1.332766,0.201114,0.0,-0.776662,-0.140306,-0.39854,0.85465,-0.364047,0.0,-0.2921,0.278434,0.169019,-1.778577,-0.149396,-0.01305,-0.491234,-0.087633,-1.700251,0.152783
0.658043,-1.175779,0.338444,0.062205,0.107063,-0.755332,0.643539,-1.33408,0.517564,0.309632,1.353735,0.136826,0.0,-0.761234,-0.132603,-0.369226,0.81037,-0.336419,0.0,-0.338438,0.209437,0.217255,-1.8,-0.035062,-0.096917,-0.437583,-0.155532,-1.8,0.048748
0.661915,-1.175633,0.344282,0.062176,0.097341,-0.762514,0.636577,-1.285817,0.516443,0.259819,1.314499,0.109272,0.0,-0.728626,-0.126844,-0.347101,0.742213,-0.292108,0.0,-0.40708,0.153957,0.201648,-1.8,-0.004203,-0.232108,-0.38531,-0.196492,-1.8,-0.001873
0.681027,-1.170597,0.344416,0.055128,0.088529,-0.772045,0.626953,-1.238963,0.412788,0.225068,1.2187,0.130042,0.0,-0.725719,-0.132555,-0.316416,0.683841,-0.21516,0.0,-0.471102,0.114627,0.15084,-1.8,-0.002963,-0.352937,-0.337715,-0.198423,-1.8,-0.020608
0.706568,-1.175113,0.342898,0.044223,0.082691,-0.785156,0.612157,-1.163117,0.249199,0.170416,1.10556,0.151056,0.0,-0.700377,-0.123648,-0.281641,0.617827,-0.152255,0.0,-0.545471,0.088077,0.08607,-1.8,0.000661,-0.461088,-0.294986,-0.131095,-1.8,-0.025304
0.721058,-1.202463,0.347653,0.04215,0.080204,-0.801182,0.591522,-0.997201,0.093732,0.072838,0.967719,0.13396,0.0,-0.617919,-0.094158,-0.238105,0.546631,-0.164973,0.0,-0.634503,0.06874,-0.005732,-1.8,0.001313,-0.571935,-0.264615,0.046843,-1.8,0.030771
0.711353,-1.237143,0.357463,0.050689,0.0744,-0.816656,0.570061,-0.757044,0.046516,-0.029628,0.786465,-0.040178,0.0,-0.502954,-0.062802,-0.186555,0.479693,-0.235809,0.0,-0.724786,0.053699,-0.140933,-1.8,-0.02398,-0.678203,-0.24017,0.298086,-1.8,0.15149
0.696608,-1.245862,0.362503,0.046373,0.062782,-0.828886,0.553946,-0.584008,0.114631,-0.037989,0.624569,-0.191493,0.0,-0.438644,-0.044949,-0.147425,0.458518,-0.265678,0.0,-0.789034,0.046883,-0.267784,-1.8,0.004253,-0.755442,-0.209778,0.494884,-1.8,0.267879
0.693693,-1.243472,0.363264,0.037806,0.057675,-0.837398,0.542225,-0.530237,0.158534,-0.007327,0.577894,-0.22004,0.0,-0.437594,-0.035506,-0.123844,0.477095,-0.263464,0.0,-0.813028,0.055722,-0.376371,-1.798751,0.01056,-0.815379,-0.177469,0.438535,-1.8,0.272668
0.694671,-1.244113,0.363176,0.037773,0.05423,-0.846277,0.528627,-0.522776,0.167228,0.018368,0.599467,-0.232616,0.0,-0.466112,-0.041451,-0.094476,0.522047,-0.260115,0.0,-0.844112,0.078191,-0.42141,-1.797969,-0.01598,-0.821533,-0.182244,0.417347,-1.8,0.287142
0.699248,-1.241313,0.36214,0.037621,0.051997,-0.849826,0.523142,-0.554857,0.165768,0.029421,0.649428,-0.230575,0.0,-0.508371,-0.061004,-0.097119,0.579458,-0.235764,0.0,-0.868165,0.09893,-0.414289,-1.797004,-0.050914,-0.77675,-0.222267,0.390641,-1.8,0.309767
0.706416,-1.234928,0.359185,0.038217,0.049125,-0.851211,0.521121,-0.616451,0.158779,0.03398,0.719308,-0.233856,0.0,-0.582229,-0.094006,-0.119554,0.677143,-0.192449,0.0,-0.872092,0.136612,-0.403389,-1.7918,-0.151578,-0.701433,-0.282208,0.310433,-1.8,0.280077
0.712141,-1.22853,0.355146,0.039893,0.047733,-0.853725,0.516995,-0.676727,0.159846,0.040534,0.783784,-0.251898,0.0,-0.693264,-0.12081,-0.128899,0.83123,-0.110253,0.0,-0.846223,0.188982,-0.406789,-1.795775,-0.31748,-0.616324,-0.366657,0.192758,-1.8,0.190059
0.713179,-1.222186,0.353136,0.044409,0.047666,-0.857764,0.509899,-0.709716,0.166111,0.054105,0.804405,-0.248909,0.0,-0.805376,-0.115483,-0.136412,0.965111,0.033814,0.0,-0.808158,0.259012,-0.41354,-1.784172,-0.421326,-0.521747,-0.445651,0.140333,-1.8,0.134468
0.714952,-1.208759,0.34847,0.049819,0.046139,-0.863582,0.499614,-0.758236,0.178324,0.072332,0.819093,-0.221242,0.0,-0.945377,-0.109868,-0.196026,1.090425,0.194776,0.0,-0.721666,0.320031,-0.428918,-1.758822,-0.440961,-0.418048,-0.532714,0.129479,-1.8,0.122046
0.72466,-1.19606,0.342207,0.058178,0.049707,-0.867766,0.491046,-0.835494,0.191197,0.082742,0.83672,-0.181014,0.0,-1.098437,-0.160214,-0.261077,1.186052,0.338485,0.0,-0.587407,0.392145,-0.440842,-1.751529,-0.426249,-0.290872,-0.617202,0.130103,-1.8,0.154726
0.741198,-1.189452,0.336972,0.073044,0.060741,-0.870962,0.482079,-0.927824,0.203252,0.08966,0.849872,-0.141731,0.0,-1.217692,-0.259783,-0.329384,1.216517,0.430045,0.0,-0.414107,0.468924,-0.416059,-1.768929,-0.419443,-0.143844,-0.67791,0.127913,-1.8,0.201664
0.755241,-1.198957,0.338681,0.075433,0.074411,-0.872958,0.476149,-0.95315,0.213929,0.089025,0.870759,-0.160478,0.0,-1.219049,-0.346996,-0.336661,1.17943,0.384087,0.0,-0.117365,0.549471,-0.30621,-1.8,-0.365137,0.071892,-0.695803,0.081016,-1.8,0.218888
0.765541,-1.216688,0.345329,0.07165,0.082363,-0.872973,0.475395,-0.895925,0.208196,0.099311,0.837851,-0.192156,0.0,-1.110791,-0.432478,-0.374231,1.072588,0.235207,0.0,0.177471,0.545199,-0.198149,-1.8,-0.289101,0.279679,-0.671476,0.043396,-1.8,0.249867
0.77191,-1.234238,0.350329,0.075783,0.084126,-0.872071,0.4761,-0.827884,0.187123,0.126795,0.783603,-0.225637,0.0,-0.994921,-0.498156,-0.437038,0.947725,0.147147,0.0,0.40405,0.460134,-0.093484,-1.788247,-0.281631,0.441332,-0.621012,-0.012205,-1.8,0.32729
0.772229,-1.238782,0.35184,0.081107,0.077264,-0.871735,0.477002,-0.779974,0.174145,0.15978,0.730375,-0.238196,0.0,-0.896392,-0.480568,-0.507765,0.775273,0.162635,0.0,0.566605,0.3267,-0.013319,-1.755204,-0.298416,0.516839,-0.552442,-0.060557,-1.714439,0.346723
0.770807,-1.229405,0.347123,0.084111,0.064478,-0.874085,0.474072,-0.78165,0.165186,0.184654,0.712667,-0.22391,0.0,-0.842024,-0.380696,-0.542443,0.549343,0.269858,0.0,0.707558,0.186711,0.059875,-1.746876,-0.242148,0.558614,-0.484657,-0.116569,-1.617504,0.32327
0.770192,-1.237387,0.348504,0.076487,0.061588,-0.875908,0.472379,-0.7347,0.159947,0.191039,0.710294,-0.257259,0.0,-0.714386,-0.329569,-0.55207,0.349525,0.239802,0.0,0.815574,0.080842,0.129628,-1.767031,-0.160631,0.58389,-0.399452,-0.18297,-1.56635,0.293324
0.770187,-1.230561,0.345408,0.067395,0.062565,-0.874714,0.475835,-0.761459,0.17388,0.17289,0.743872,-0.24092,0.0,-0.648873,-0.261449,-0.594528,0.208224,0.232047,0.0,0.850467,0.030226,0.168437,-1.8,-0.175667,0.584675,-0.315834,-0.247543,-1.544217,0.312591
0.769334,-1.233567,0.346483,0.061137,0.066622,-0.873072,0.479133,-0.768317,0.186663,0.148734,0.782358,-0.250398,0.0,-0.599709,-0.2463,-0.613641,0.159056,0.254367,0.0,0.803547,0.012139,0.202677,-1.8,-0.205047,0.557787,-0.255827,-0.292487,-1.527513,0.304326
0.768222,-1.232945,0.345446,0.060095,0.062806,-0.872444,0.480922,-0.783174,0.189288,0.139573,0.821763,-0.258522,0.0,-0.626124,-0.274035,-0.605215,0.232388,0.220697,0.0,0.720623,4e-06,0.216575,-1.8,-0.227303,0.506422,-0.273998,-0.301111,-1.506207,0.290497
0.768143,-1.234354,0.343395,0.060161,0.056975,-0.871367,0.483584,-0.794371,0.180065,0.138079,0.864442,-0.282647,0.0,-0.686901,-0.337836,-0.577187,0.386851,0.155737,0.0,0.587317,1e-06,0.219602,-1.766856,-0.305454,0.440352,-0.33994,-0.269956,-1.502282,0.346825
0.7703,-1.234767,0.339797,0.063049,0.047991,-0.873179,0.480916,-0.805413,0.16646,0.159229,0.902091,-0.305995,0.0,-0.790481,-0.4141,-0.534864,0.58101,0.150502,0.0,0.405013,0.005837,0.208197,-1.708032,-0.361485,0.357754,-0.43777,-0.213276,-1.553934,0.36888
0.774795,-1.230217,0.332855,0.063915,0.037416,-0.8775,0.473823,-0.837889,0.163576,0.189507,0.959516,-0.319629,0.0,-0.921309,-0.476748,-0.503856,0.768767,0.215739,0.0,0.232745,0.039177,0.209773,-1.725623,-0.371729,0.254016,-0.536909,-0.153382,-1.681115,0.374897
0.777064,-1.22163,0.324957,0.060923,0.031216,-0.877736,0.474229,-0.894909,0.17271,0.188492,1.031086,-0.318286,0.0,-1.030298,-0.51682,-0.497867,0.912851,0.302232,0.0,0.056496,0.100236,0.204084,-1.799978,-0.282174,0.079274,-0.597341,-0.116406,-1.8,0.346774
0.779275,-1.216644,0.319284,0.053747,0.030828,-0.874755,0.480588,-0.943012,0.181269,0.165236,1.096041,-0.319647,0.0,-1.07994,-0.567515,-0.541792,1.016497,0.385169,0.0,-0.226619,0.180936,0.192939,-1.8,-0.181573,-0.222021,-0.6163,-0.076547,-1.8,0.289778
0.781647,-1.215525,0.315381,0.041487,0.033667,-0.874168,0.482676,-0.970852,0.199248,0.139634,1.161889,-0.337152,0.0,-1.06745,-0.603353,-0.624095,1.070946,0.433648,0.0,-0.540218,0.250499,0.175234,-1.8,-0.153155,-0.527925,-0.591958,-0.041542,-1.8,0.167553
0.783238,-1.218583,0.314292,0.027508,0.039559,-0.878434,0.475429,-0.97052,0.231443,0.125131,1.219084,-0.374879,0.0,-1.026577,-0.602775,-0.686166,1.087172,0.4598,0.0,-0.818505,0.304366,0.168523,-1.8,-0.171641,-0.817923,-0.51748,-0.005686,-1.8,0.115191
0.783949,-1.222751,0.31505,0.019898,0.047384,-0.885343,0.462089,-0.962162,0.269013,0.124169,1.255838,-0.412896,0.0,-0.991792,-0.573694,-0.721759,1.070054,0.480358,0.0,-1.030144,0.344231,0.131627,-1.8,-0.166735,-1.063893,-0.406816,0.037233,-1.8,0.143869
0.783862,-1.224999,0.316579,0.015583,0.051094,-0.88988,0.453056,-0.947681,0.291536,0.128255,1.26461,-0.431145,0.0,-0.970033,-0.543919,-0.72447,1.043727,0.493919,0.0,-1.168768,0.36247,0.079869,-1.8,-0.139849,-1.230434,-0.296424,0.095858,-1.8,0.14977
0.783001,-1.225277,0.318605,0.012321,0.051036,-0.892608,0.447767,-0.925732,0.30184,0.135783,1.250872,-0.433324,0.0,-0.955512,-0.510554,-0.699184,1.00837,0.492315,0.0,-1.26009,0.363511,0.0375,-1.8,-0.133635,-1.331861,-0.199189,0.155121,-1.8,0.138998
0.781837,-1.227581,0.322231,0.009799,0.049651,-0.894158,0.444881,-0.884454,0.300788,0.150316,1.215001,-0.434294,0.0,-0.925624,-0.479151,-0.663867,0.959761,0.45274,0.0,-1.320421,0.343879,-0.002036,-1.8,-0.147191,-1.378809,-0.114814,0.215495,-1.8,0.137812
0.780123,-1.232156,0.326255,0.005417,0.047712,-0.895887,0.44168,-0.828334,0.296723,0.168599,1.17691,-0.445228,0.0,-0.867505,-0.438791,-0.627011,0.884642,0.358827,0.0,-1.351022,0.314674,-0.057285,-1.8,-0.138904,-1.39706,-0.047965,0.300679,-1.8,0.167589
0.777292,-1.238131,0.329911,-0.000863,0.046213,-0.89762,0.43834,-0.768939,0.295034,0.182584,1.148792,-0.46696,0.0,-0.778656,-0.386886,-0.59547,0.771201,0.222097,0.0,-1.362982,0.281914,-0.130213,-1.8,-0.082873,-1.393559,-0.012277,0.426429,-1.8,0.176814
0.774168,-1.242083,0.3326,-0.01221,0.04706,-0.898875,0.4355,-0.716428,0.302746,0.183498,1.129318,-0.484116,0.0,-0.666052,-0.315683,-0.587912,0.616441,0.088327,0.0,-1.361397,0.260027,-0.210817,-1.8,-0.053419,-1.39798,-0.0,0.458915,-1.8,0.109145
0.771878,-1.245508,0.337154,-0.024464,0.049988,-0.898554,0.435319,-0.66473,0.313251,0.173059,1.095986,-0.483247,0.0,-0.553376,-0.25551,-0.608276,0.467991,0.0526,0.0,-1.35711,0.240931,-0.246336,-1.8,-0.084929,-1.377792,-0.003752,0.400262,-1.8,0.076106
0.768752,-1.249417,0.341635,-0.031763,0.052087,-0.896221,0.439394,-0.629029,0.321819,0.151446,1.074045,-0.481302,0.0,-0.495177,-0.243912,-0.623111,0.433573,0.077567,0.0,-1.35475,0.221981,-0.227738,-1.8,-0.095445,-1.348917,-0.043988,0.416915,-1.8,0.087217
0.767846,-1.251121,0.341944,-0.041731,0.048955,-0.89593,0.439514,-0.602431,0.326166,0.147559,1.083135,-0.489836,0.0,-0.487235,-0.258203,-0.611224,0.483903,0.066911,0.0,-1.341133,0.229076,-0.23822,-1.8,-0.114194,-1.335484,-0.080568,0.459194,-1.8,0.064742
0.769401,-1.249824,0.339372,-0.050072,0.044803,-0.897421,0.436028,-0.598455,0.329822,0.154075,1.113683,-0.500768,0.0,-0.521249,-0.280946,-0.595951,0.576777,0.081653,0.0,-1.333444,0.256806,-0.247687,-1.8,-0.145151,-1.33688,-0.116966,0.49436,-1.8,0.065745
0.771833,-1.248747,0.337113,-0.052254,0.045407,-0.896595,0.437408,-0.619702,0.329267,0.149197,1.143068,-0.505624,0.0,-0.569884,-0.313881,-0.593926,0.675908,0.129589,0.0,-1.322027,0.287243,-0.261349,-1.8,-0.194936,-1.330494,-0.16137,0.487518,-1.8,0.051168
0.774326,-1.248019,0.334896,-0.048298,0.048532,-0.894936,0.440909,-0.658107,0.326567,0.139766,1.172486,-0.508756,0.0,-0.639763,-0.362375,-0.598196,0.793443,0.20781,0.0,-1.292137,0.332643,-0.267726,-1.8,-0.257338,-1.304502,-0.213949,0.45015,-1.8,0.003703
0.777028,-1.24695,0.332605,-0.037857,0.052278,-0.892907,0.44559,-0.708461,0.317697,0.131302,1.193229,-0.503563,0.0,-0.708744,-0.416213,-0.625088,0.88655,0.287652,0.0,-1.238096,0.391687,-0.25622,-1.8,-0.297527,-1.271555,-0.28116,0.420856,-1.8,-0.0322
0.77922,-1.24531,0.330088,-0.023304,0.057903,-0.889991,0.451687,-0.770676,0.306195,0.117922,1.210341,-0.492634,0.0,-0.775112,-0.469565,-0.666224,0.962537,0.354954,0.0,-1.140612,0.467412,-0.254588,-1.8,-0.305227,-1.231715,-0.368547,0.404779,-1.8,-0.040126
0.780182,-1.242264,0.327856,-0.003326,0.067005,-0.885018,0.460697,-0.849243,0.290073,0.095807,1.216863,-0.469417,0.0,-0.833712,-0.505185,-0.711428,0.999158,0.39229,0.0,-0.982533,0.543412,-0.25119,-1.8,-0.298752,-1.156212,-0.469082,0.414472,-1.8,-0.024125
0.779665,-1.238604,0.326862,0.019702,0.078176,-0.875614,0.476235,-0.931903,0.259779,0.064426,1.202301,-0.430105,0.0,-0.878607,-0.522828,-0.732863,0.996821,0.384651,0.0,-0.74226,0.605945,-0.223545,-1.8,-0.281674,-1.001302,-0.591683,0.426344,-1.8,0.01897
0.777002,-1.230111,0.326865,0.038547,0.071165,-0.85896,0.505605,-0.969732,0.187777,0.040268,1.128894,-0.346774,0.0,-0.888497,-0.547017,-0.736535,0.960661,0.30753,0.0,-0.407374,0.576096,-0.163618,-1.8,-0.263603,-0.690387,-0.75661,0.378033,-1.8,0.095745
0.771907,-1.225644,0.331672,0.058717,0.056851,-0.846127,0.526677,-0.932257,0.118435,0.052195,0.986536,-0.262366,0.0,-0.87931,-0.538711,-0.661491,0.856572,0.200626,0.0,-0.068932,0.462941,-0.086905,-1.8,-0.327821,-0.32029,-0.87865,0.256713,-1.8,0.160487
0.76897,-1.234887,0.342119,0.059889,0.059969,-0.845605,0.527038,-0.830536,0.10478,0.068058,0.853094,-0.246097,0.0,-0.751546,-0.454367,-0.592875,0.622823,0.120135,0.0,0.169502,0.350105,0.008868,-1.656514,-0.445751,-0.036537,-0.833015,0.159887,-1.8,0.232086
0.770495,-1.25705,0.353324,0.051532,0.078892,-0.846826,0.523457,-0.714271,0.118575,0.077623,0.753568,-0.293355,0.0,-0.545541,-0.373716,-0.587127,0.328742,0.109619,0.0,0.349571,0.293844,0.133042,-1.506578,-0.482734,0.162255,-0.671434,0.090912,-1.8,0.280336
0.770512,-1.251146,0.35552,0.052599,0.089174,-0.83812,0.535571,-0.710698,0.131413,0.08641,0.680532,-0.267804,0.0,-0.472137,-0.295496,-0.646506,0.135978,0.195254,0.0,0.467153,0.230573,0.226435,-1.420453,-0.444977,0.267958,-0.469585,-0.029563,-1.712145,0.34391
0.76528,-1.208053,0.34224,0.059505,0.073009,-0.835871,0.540785,-0.821058,0.165101,0.152931,0.684872,-0.169553,0.0,-0.616484,-0.222974,-0.678823,0.139302,0.245857,0.0,0.542312,0.12266,0.281553,-1.36235,-0.282379,0.308797,-0.318027,-0.14845,-1.545045,0.361986
0.760878,-1.180344,0.327446,0.067637,0.064291,-0.83232,0.546384,-0.936653,0.175628,0.172166,0.728692,-0.069841,0.0,-0.772575,-0.214349,-0.680559,0.251797,0.241869,0.0,0.588497,0.072959,0.331813,-1.348912,-0.131994,0.334746,-0.19249,-0.243697,-1.426502,0.249038
0.748849,-1.174989,0.323294,0.092117,0.055286,-0.824872,0.555018,-1.012308,0.17341,0.159445,0.794676,-0.042726,0.0,-0.936694,-0.300668,-0.609073,0.515171,0.163917,0.0,0.592051,0.025655,0.348257,-1.39477,-0.160392,0.345854,-0.208816,-0.249406,-1.42525,0.232885
0.739746,-1.184342,0.328069,0.112181,0.047069,-0.811301,0.571831,-1.00622,0.125253,0.151718,0.798822,-0.061544,0.0,-1.092806,-0.420085,-0.422682,0.820421,0.188277,0.0,0.582209,0.0,0.353817,-1.491869,-0.23441,0.351739,-0.275491,-0.182257,-1.501156,0.300554
0.73645,-1.171919,0.317534,0.118664,0.030798,-0.798474,0.589415,-1.058057,0.080029,0.150982,0.816106,-0.023872,0.0,-1.271964,-0.507985,-0.40075,1.057387,0.297529,0.0,0.567798,0.0,0.362811,-1.61635,-0.307081,0.335629,-0.352944,-0.111044,-1.601318,0.316428
0.731935,-1.161219,0.310728,0.110162,0.024604,-0.786536,0.607141,-1.08994,0.056621,0.125361,0.825973,0.012586,0.0,-1.365936,-0.557173,-0.408976,1.194695,0.437021,0.0,0.492443,0.0499,0.401548,-1.719092,-0.305305,0.272554,-0.396369,-0.035293,-1.712229,0.362114
0.724921,-1.153084,0.305363,0.095373,0.022683,-0.770148,0.630287,-1.114298,0.028605,0.080195,0.838537,0.046154,0.0,-1.408973,-0.595208,-0.429446,1.28821,0.549857,0.0,0.344548,0.158738,0.446268,-1.788189,-0.278075,0.141421,-0.404238,0.024184,-1.8,0.39864
0.713737,-1.14802,0.302693,0.071411,0.023421,-0.754189,0.652343,-1.111813,0.009552,0.020511,0.849038,0.066302,0.0,-1.380851,-0.579592,-0.460148,1.343286,0.601378,0.0,0.11595,0.290673,0.46956,-1.797434,-0.261655,-0.075682,-0.366651,0.08102,-1.8,0.370483
0.703598,-1.141466,0.29584,0.048949,0.019947,-0.74546,0.664452,-1.113392,0.00517,-0.020068,0.868095,0.085418,0.0,-1.341484,-0.543283,-0.524853,1.380295,0.590968,0.0,-0.130872,0.389327,0.456963,-1.799329,-0.214292,-0.30795,-0.309214,0.108483,-1.8,0.341471
0.6859,-1.140129,0.288794,0.034486,0.012462,-0.741768,0.669654,-1.099105,0.009801,-0.042399,0.889563,0.079868,0.0,-1.32025,-0.430474,-0.540212,1.426464,0.474174,0.0,-0.367695,0.453955,0.410965,-1.8,-0.133813,-0.524874,-0.242873,0.12961,-1.8,0.303074
0.65771,-1.160203,0.291862,0.038699,0.007886,-0.734582,0.677369,-1.033917,0.00383,-0.059216,0.900439,0.003396,0.0,-1.267503,-0.221512,-0.461073,1.47711,0.199767,0.0,-0.592464,0.474491,0.346631,-1.8,-0.071815,-0.730508,-0.171009,0.148032,-1.8,0.261326
0.637245,-1.218895,0.315955,0.065831,0.029143,-0.72223,0.687896,-0.88815,-0.005683,-0.099007,0.87416,-0.182947,0.0,-1.035327,-0.007194,-0.26448,1.403221,-0.224929,0.0,-0.845053,0.462172,0.260819,-1.8,-0.022504,-0.95642,-0.090707,0.175047,-1.8,0.246633
0.646491,-1.270888,0.341915,0.076262,0.057253,-0.719654,0.687753,-0.720871,0.024243,-0.131244,0.788781,-0.317316,0.0,-0.702593,-0.013731,-0.085245,1.104127,-0.477872,0.0,-1.066835,0.452861,0.12944,-1.8,0.00282,-1.147989,-0.0,0.23128,-1.8,0.254721
0.663906,-1.269506,0.353611,0.064697,0.051452,-0.718418,0.690683,-0.644578,0.028507,-0.138947,0.677739,-0.257528,0.0,-0.542996,-0.141406,-0.102032,0.843156,-0.537084,0.0,-1.165092,0.410216,0.002972,-1.8,0.014927,-1.231936,0.0,0.317555,-1.8,0.210032
0.661992,-1.266328,0.359079,0.056744,0.044282,-0.71153,0.698959,-0.580981,0.043592,-0.149797,0.569242,-0.190296,0.0,-0.448644,-0.145537,-0.145072,0.708235,-0.51465,0.0,-1.222997,0.364219,-0.128812,-1.8,0.028477,-1.281359,-0.0,0.441463,-1.8,0.21571
0.661609,-1.258516,0.361572,0.047562,0.038642,-0.696461,0.714974,-0.567896,0.046599,-0.146215,0.522488,-0.117501,0.0,-0.404714,-0.157947,-0.187826,0.663169,-0.468274,0.0,-1.246097,0.313869,-0.183584,-1.8,0.039651,-1.313886,-0.0,0.384641,-1.8,0.133717
0.655198,-1.233926,0.359143,0.035573,0.028846,-0.680347,0.731457,-0.61527,0.073405,-0.028922,0.535187,-0.027329,0.0,-0.42544,-0.161881,-0.223551,0.667698,-0.41087,0.0,-1.248442,0.291895,-0.19837,-1.8,0.034104,-1.301251,0.0,0.364548,-1.8,0.143841
0.642638,-1.200787,0.352318,0.021029,0.020521,-0.664646,0.746581,-0.711338,0.136057,0.095971,0.573757,0.103001,0.0,-0.488247,-0.172848,-0.270486,0.696888,-0.34176,0.0,-1.232766,0.277063,-0.206364,-1.8,0.032988,-1.270989,-0.0,0.365369,-1.8,0.160372
0.6259,-1.177173,0.343194,0.010919,0.020454,-0.649691,0.759845,-0.819738,0.226975,0.209247,0.630615,0.228152,0.0,-0.558604,-0.185197,-0.313187,0.74961,-0.303273,0.0,-1.218169,0.288883,-0.236147,-1.8,0.019159,-1.246817,-3e-06,0.384194,-1.8,0.17115
0.608199,-1.167621,0.333347,0.005148,0.029591,-0.633437,0.773211,-0.936836,0.332032,0.321585,0.73235,0.320081,0.0,-0.624896,-0.194665,-0.357281,0.845709,-0.326867,0.0,-1.207903,0.315743,-0.297353,-1.8,-0.020553,-1.23201,-0.046763,0.389595,-1.8,0.184108
0.592869,-1.174797,0.32425,0.006488,0.040345,-0.620245,0.783343,-1.064224,0.456387,0.399198,0.938412,0.335477,0.0,-0.681769,-0.211409,-0.387255,1.010446,-0.448493,0.0,-1.197187,0.34592,-0.361751,-1.8,-0.086663,-1.223009,-0.115313,0.366652,-1.8,0.179814
0.583179,-1.183543,0.321305,0.013302,0.04806,-0.612902,0.788584,-1.126231,0.542393,0.482385,1.066908,0.322364,0.0,-0.698227,-0.220338,-0.401899,1.082418,-0.524958,0.0,-1.155586,0.39568,-0.381766,-1.8,-0.106635,-1.203505,-0.174728,0.338204,-1.8,0.161561
0.580546,-1.19183,0.321721,0.020093,0.048058,-0.616356,0.785743,-1.221311,0.579641,0.408045,1.213337,0.262832,0.0,-0.699881,-0.220779,-0.389665,1.119387,-0.571775,0.0,-1.060923,0.477341,-0.372175,-1.8,-0.135654,-1.160968,-0.221273,0.331632,-1.8,0.174453
